"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE GO","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE GO","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE GO MY22","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE GO s.48/2020","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE LAUNCH PACK con Navegador","","Gasóleo","M1","1389","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE MY22","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI 85kW (115cv) St&Sp STYLE s.48/2020","","Gasóleo","M1","1930","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO ""L""","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO ""L"" s.48/2020","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO ""XL""","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO ""XL"" s.48/2020","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO L","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO L MY22","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO XL","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR GO XL MY22","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR LAUNCH PACK L","","Gasóleo","M1","1446","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR MY22","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR s.48/2020","","Gasóleo","M1","1980","","","",""
"SEAT NUEVO LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE","","Gasóleo","M1","1980","","","",""
