"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE GO L MY22","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE GO M MY22","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE MY22","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE XL MY23","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE XL MY24","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE XM MY23","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE XM MY24","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE XXL MY23","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp STYLE XXL MY24","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp X-PERIENCE","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp X-PERIENCE","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp X-PERIENCE GO","","Gasóleo","M1","2030","","","",""
"SEAT Ateca 2.0 TDI CR 110kW (150CV) DSG St&Sp X-PERIENCE GO","","Gasóleo","M1","2030","","","",""
