"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Vivaro Furgón-e (MY22.0) M SELECT BEV 230 100kw/136CV","","Eléctricos puros","N1","2865","281.0","100.0","222.0","50.0"
"Opel Vivaro Furgón-e (MY22.0) M SELECT BEV 330 100kw/136CV","","Eléctricos puros","N1","3015","281.0","100.0","319.0","75.0"
"Opel Vivaro Furgón-e (MY22.0) S SELECT BEV 230 100kw/136CV","","Eléctricos puros","N1","2830","281.0","100.0","223.0","50.0"
"Opel Vivaro plataforma (MY22.0) Plataforma 2.0 Diesel 145CV MT6","","Gasóleo","N1","3100","","","",""
"Opel Vivaro plataforma-e (MY22.0) Opel Vivaro plataforma-e (MY22,0) M BEV 100 kW / 75 kWh Batería","","Eléctricos puros","N1","3100","40.7","100.0","264.0","75.0"
"Opel Vivaro-e (MY 21.0) Combi Express L BEV 230 136 CV (100KW)","","Eléctricos puros","M1","3030","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Combi Express L BEV 330 136 CV (100KW)","","Eléctricos puros","M1","3100","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Combi Express M BEV 230 136 CV (100KW)","","Eléctricos puros","M1","3015","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Combi Express M BEV 330 136 CV (100KW)","","Eléctricos puros","M1","3100","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Combi Express S BEV 230 136 CV (100KW)","","Eléctricos puros","M1","2925","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Express L BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2890","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Express L BEV 330 136 CV (100KW)","","Eléctricos puros","N1","3045","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Furgón Express M BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2865","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Express M BEV 330 136 CV (100KW)","","Eléctricos puros","N1","3015","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Furgón Express S BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2830","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Innovation M BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2875","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Innovation M BEV 330 136 CV (100KW)","","Eléctricos puros","N1","3025","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Furgón Select L BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2890","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Select L BEV 330 136 CV (100KW)","","Eléctricos puros","N1","3045","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Furgón Select M BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2865","24.7","100.0","231.0","50.0"
"Opel Vivaro-e (MY 21.0) Furgón Select M BEV 330 136 CV (100KW)","","Eléctricos puros","N1","3015","25.9","100.0","329.0","75.0"
"Opel Vivaro-e (MY 21.0) Furgón Select S BEV 230 136 CV (100KW)","","Eléctricos puros","N1","2830","24.7","100.0","231.0","50.0"
"Opel Zafira  Nuevo Zafira 2.0 Diesel 180 CV AT8 PMR","","Gasóleo","M1","2830","","","",""
"Opel Zafira  Nuevo Zafira Electric GS Motor 100 kW + 75 kWh Batería","","Eléctricos puros","M1","3100","241.0","100.0","346.0","75.0"
"Opel Zafira  Nuevo Zafira Electric Motor 100 kW + 50 kWh Batería","","Eléctricos puros","M1","2941","240.0","100.0","220.0","50.0"
"Opel Zafira  Nuevo Zafira Electric Motor 100 kW + 75 kWh Batería","","Eléctricos puros","M1","3100","224.0","100.0","371.0","75.0"
"Opel Zafira  Nuevo Zafira Electric XL GS Motor 100 kW + 75 kWh Batería","","Eléctricos puros","M1","3090","243.0","100.0","343.0","75.0"
"Opel Zafira  Nuevo Zafira Electric XL Motor 100 kW + 50 kWh Batería","","Eléctricos puros","M1","2941","242.0","100.0","218.0","50.0"
"Opel Zafira  Nuevo Zafira Electric XL Motor 100 kW + 75 kWh Batería","","Eléctricos puros","M1","3090","264.0","100.0","313.0","75.0"
"Opel Zafira  Nuevo Zafira XL 2.0 Diesel 180 CV AT8 PMR","","Gasóleo","M1","2869","","","",""
"Opel Zafira Life (MY20.0) L Business 1.5 Diesel MT6 120 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Business 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Business 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Business Innovation 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Business Innovation 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Innovation 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Innovation 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Selective 1.5 Diesel MT6 120 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Selective 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) L Selective 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2710","","","",""
"Opel Zafira Life (MY20.0) M Business 1.5 Diesel MT6 120 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Business 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Business 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Business Innovation 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Business Innovation 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Innovation 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Innovation 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Selective 1.5 Diesel MT6 120 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Selective 2.0 Diesel AT8 180 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) M Selective 2.0 Diesel MT6 150 CV","","Gasóleo","M1","2675","","","",""
"Opel Zafira Life (MY20.0) S Business 1.5 Diesel MT6 120 CV","","Gasóleo","M1","2650","","","",""
