"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT N-Sport","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT Tekna","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT Visia+","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S MT Acenta","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S MT N-Connecta","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S MT N-Sport","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S MT Tekna","","Gasolina","M1","1550","","","",""
"Nissan Micra IG-T 74 kW (100 CV) S&S MT Visia+","","Gasolina","M1","1550","","","",""
"Nissan Micra N-Design 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","Gasolina","M1","1550","","","",""
"Nissan Micra N-Design 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT","","Gasolina","M1","1555","","","",""
"Nissan Micra N-Sport 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","Gasolina","M1","1550","","","",""
"Nissan Micra N-Sport 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT","","Gasolina","M1","1555","","","",""
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","Gasolina","M1","1550","","","",""
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT  - Llanta aleacion 17","","Gasolina","M1","1550","","","",""
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT","","Gasolina","M1","1555","","","",""
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT - Llanta aleacion 17","","Gasolina","M1","1555","","","",""
"Nissan Micra VISIA 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","Gasolina","M1","1550","","","",""
"Nissan Micra VISIA 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT (Rueda rep. temp.)","","Gasolina","M1","1550","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT ACENTA","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT N-CONNECTA","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT PREMIERE EDITION","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT TEKNA","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT VISIA","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V MT  TEKNA","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V MT  TEKNA+","","Híbridos de gasolina","M1","1935","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic 4WD N-CONNECTA","","Híbridos de gasolina","M1","2040","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic 4WD TEKNA","","Híbridos de gasolina","M1","2040","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic 4WD TEKNA+","","Híbridos de gasolina","M1","2040","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic ACENTA","","Híbridos de gasolina","M1","1985","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic N-CONNECTA","","Híbridos de gasolina","M1","1985","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic PREMIERE EDITION","","Híbridos de gasolina","M1","1985","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic TEKNA","","Híbridos de gasolina","M1","1985","","","",""
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic TEKNA+","","Híbridos de gasolina","M1","1985","","","",""
"Nissan Nuevo Qashqai e-POWER 140kw (190CV) N-CONNECTA","","Híbridos de gasolina","M1","2180","","140.0","",""
"Nissan Nuevo Qashqai e-POWER 140kw (190CV) TEKNA","","Híbridos de gasolina","M1","2180","","140.0","",""
"Nissan Nuevo Qashqai e-POWER 140kw (190CV) TEKNA+","","Híbridos de gasolina","M1","2180","","140.0","",""
"Nissan NV250 Furgón 2pl 1.5dCi 59 kW (80 CV) L1H1 COMFORT","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 59 kW (80 CV) L1H1 ÓPTIMA","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 59 kW (80 CV) L1H1 PROFESIONAL","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95 CV) L2H1 COMFORT","","Gasóleo","N1","2200","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95CV) L1H1 COMFORT","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95CV) L1H1 ÓPTIMA","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95CV) L2H1 ÓPTIMA","","Gasóleo","N1","2200","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L1H1 COMFORT","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L1H1 ÓPTIMA","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L2H1 COMFORT","","Gasóleo","N1","2200","","","",""
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L2H1 ÓPTIMA","","Gasóleo","N1","2200","","","",""
"Nissan NV250 Furgón 3pl 1.5dCi 59 kW (80 CV) L1H1 COMFORT","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 3pl 1.5dCi 59 kW (80 CV) L1H1 ÓPTIMA","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 3pl 1.5dCi 70 kW (95 CV) L1H1 COMFORT","","Gasóleo","N1","1980","","","",""
"Nissan NV250 Furgón 3pl 1.5dCi 70 kW (95 CV) L1H1 ÓPTIMA","","Gasóleo","N1","1980","","","",""
