"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia Canarias Sportage 1.6CRDI-MHEV 100kW(136cv) 2wd 6MT ACTIVE {MY20}","","Híbridos de gasóleo","M1","2120","","11.0","","0.4"
"Kia Canarias Sportage 1.6CRDI-MHEV 100kW(136cv) 2wd 6MT ACTIVE {MY21}","","Híbridos de gasóleo","M1","2120","","11.0","","0.4"
"Kia Canarias Sportage 1.6CRDI-MHEV 100kW(136cv) 2wd 6MT OPEN SPIRIT {MY20}","","Híbridos de gasóleo","M1","2120","","11.0","","0.4"
"Kia Canarias Sportage 1.6CRDI-MHEV 100kW(136cv) 2wd 6MT SPIRIT {MY21}","","Híbridos de gasóleo","M1","2120","","11.0","","0.4"
"Kia Canarias Sportage 1.6GDI 97kW(132cv) 2wd 6MT ACTIVE {MY21}","","Gasolina","M1","2000","","","",""
"Kia Canarias Sportage 1.6GDI 97kW(132cv) 2wd 6MT ACTIVE(+barras techo) {MY21}","","Gasolina","M1","2000","","","",""
"Kia Canarias Sportage 1.6GDI 97kW(132cv) 2wd 6MT FLEX {MY20}","","Gasolina","M1","2000","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT ACTIVE {MY20}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT ACTIVE {MY21}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT BLACK EDITION {MY21}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT GT-LINE SPORT (+techo solar panorámico) {MY20}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT GT-LINE SPORT (+techo solar panorámico) {MY21}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT GT-LINE SPORT {MY20}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT OPEN SPIRIT {MY20}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 6MT OPEN SPIRIT {MY21}","","Gasolina","M1","2110","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 7DCT GT-LINE PREMIUM {MY21}","","Gasolina","M1","2140","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 7DCT GT-LINE SPORT (+techo solar panorámico) {MY20}","","Gasolina","M1","2140","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 7DCT GT-LINE SPORT (+techo solar panorámico) {MY21}","","Gasolina","M1","2140","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 2wd 7DCT OPEN SPIRIT {MY20}","","Gasolina","M1","2140","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 4wd 7DCT GT-LINE PREMIUM {MY20}","","Gasolina","M1","2200","","","",""
"Kia Canarias Sportage 1.6TGDI 130kW(177cv) 4wd 7DCT GT-LINE PREMIUM {MY21}","","Gasolina","M1","2200","","","",""
"Kia Canarias Sportage 1.6TGDI PHEV MY23","","Híbridos enchufables","M1","1905","16.9","67.0","70.0","13.8"
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 6MT ACTIVE {MY21}","","Gasolina","M1","1650","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 6MT GT-LINE (+pack LEDs) {MY21}","","Gasolina","M1","1650","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 6MT GT-LINE (+pack LEDs) bitono {MY21}","","Gasolina","M1","1650","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 6MT GT-LINE {MY21}","","Gasolina","M1","1650","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 6MT GT-LINE bitono {MY21}","","Gasolina","M1","1650","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 7DCT ACTIVE {MY21}","","Gasolina","M1","1680","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 7DCT GT-LINE (+pack LEDs) {MY21}","","Gasolina","M1","1680","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 7DCT GT-LINE {MY21}","","Gasolina","M1","1680","","","",""
"Kia Canarias Stonic 1.0TGDI 74kW(100cv) 2wd 7DCT GT-LINE bitono {MY21}","","Gasolina","M1","1680","","","",""
"Kia Canarias Stonic 1.0TGDI 88kW(120cv) 2wd 6MT SPIRIT PLUS {MY20}","","Gasolina","M1","1640","","","",""
"Kia Canarias Stonic 1.0TGDI-MHEV 74kW(100cv) 2wd 6MT ECO {MY21}","","Híbridos de gasolina","M1","1650","","12.0","","0.4"
"Kia Canarias Stonic 1.0TGDI-MHEV 88kW(120cv) 2wd 6MT GT-LINE {MY21}","","Híbridos de gasolina","M1","1680","","12.0","","0.4"
"Kia Canarias Stonic 1.0TGDI-MHEV 88kW(120cv) 2wd 6MT GT-LINE bitono {MY21}","","Híbridos de gasolina","M1","1680","","12.0","","0.4"
"Kia Canarias Stonic 1.2DPI 63kW(85cv) 2wd 5MT ACTIVE {MY21}","","Gasolina","M1","1600","","","",""
"Kia Canarias Stonic 1.4MPI 74kW(100cv) 2wd 6AT ACTIVE {MY20}","","Gasolina","M1","1640","","","",""
"Kia Canarias Stonic 1.4MPI 74kW(100cv) 2wd 6MT ACTIVE {MY20}","","Gasolina","M1","1610","","","",""
"Kia Canarias Stonic 1.4MPI 74kW(100cv) 2wd 6MT SPIRIT PLUS {MY20}","","Gasolina","M1","1610","","","",""
"Kia Canarias Stonic 1.6CRDI 85kW(115cv) 2wd 6MT SPIRIT PLUS {MY20}","","Gasóleo","M1","1720","","","",""
"Kia Canarias Xceed 1.0TGDI 88kW(120cv) 2wd 6MT ACTIVE {MY20}","","Gasolina","M1","1820","","","",""
"Kia Canarias Xceed 1.0TGDI 88kW(120cv) 2wd 6MT SPIRIT PLUS {MY20}","","Gasolina","M1","1820","","","",""
"Kia Canarias Xceed 1.0TGDI 88kW(120cv) 2wd 6MT SPIRIT PLUS {MY20} (+opcional EPB)","","Gasolina","M1","1820","","","",""
"Kia Canarias Xceed 1.4TGDI 103kW(140cv) 2wd 6MT SPIRIT PLUS {MY20}","","Gasolina","M1","1840","","","",""
"Kia Canarias Xceed 1.4TGDI 103kW(140cv) 2wd 6MT SPIRIT PLUS {MY20} (+opcional EPB)","","Gasolina","M1","1840","","","",""
"Kia Canarias Xceed 1.4TGDI 103kW(140cv) 2wd 7DCT SPIRIT PLUS {MY20} (+opcional EPB)","","Gasolina","M1","1860","","","",""
"Kia Canarias Xceed 1.4TGDI 103kW(140cv) 2wd 7DCT VISION {MY20}","","Gasolina","M1","1860","","","",""
"Kia Canarias Xceed 1.5TGDI 117kW(160cv) 2wd 6MT SPIRIT PLUS {MY21}","","Gasolina","M1","1840","","","",""
"Kia Canarias Xceed 1.6GDI-PHEV 104kW(141cv) 2wd 6DCT SPIRIT PLUS {MY21}","","Híbridos enchufables","M1","2030","13.2","45.0","42.0","8.9"
"Kia Canarias Xceed 1.6GDI-PHEV 104kW(141cv) 2wd 6DCT VISION {MY21}","","Híbridos enchufables","M1","2030","13.2","45.0","42.0","8.9"
"Kia Canarias Xceed 1.6TGDI 150kW(204cv) 2wd 7DCT VISION {MY20}","","Gasolina","M1","1880","","","",""
"Kia CEED (MY22) 1.0 MHEV Drive DCT 120 cv","","Híbridos de gasolina","M1","1850","","","",""
"Kia CEED (MY22) 1.0 MHEV Tech DCT 120 cv","","Híbridos de gasolina","M1","1850","","","",""
"Kia CEED (MY22) 1.0 T-GDI Concept 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY22) 1.0 T-GDI Concept 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY22) 1.0 T-GDI Drive 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY22) 1.0 T-GDI Drive 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY22) 1.0 T-GDI Tech 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY22) 1.0 T-GDI Tech 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY22) 1.5 MHEV GT-LINE DCT","","Híbridos de gasolina","M1","1860","","","",""
"Kia CEED (MY22) 1.5 MHEV GT-LINE DCT (Pack Premium)","","Híbridos de gasolina","M1","1860","","","",""
"Kia CEED (MY22) 1.5 MHEV Tech DCT","","Híbridos de gasolina","M1","1860","","","",""
"Kia CEED (MY22) 1.6 MHEV GT-LINE DCT 136 cv","","Híbridos de gasóleo","M1","1920","","","",""
"Kia CEED (MY22) 1.6 MHEV GT-LINE DCT 136 cv (Pack Premium)","","Híbridos de gasóleo","M1","1920","","","",""
"Kia CEED (MY22) 1.6 MHEV IMT Concept 136 cv","","Híbridos de gasóleo","M1","1890","","","",""
"Kia CEED (MY22) 1.6 MHEV IMT Drive 136 cv","","Híbridos de gasóleo","M1","1890","","","",""
"Kia CEED (MY22) 1.6 MHEV IMT GT-LINE 136 cv","","Híbridos de gasóleo","M1","1890","","","",""
"Kia CEED (MY22) 1.6 MHEV IMT GT-LINE 136 cv (Pack Premium)","","Híbridos de gasóleo","M1","1890","","","",""
"Kia CEED (MY22) 1.6 MHEV IMT Tech 136 cv","","Híbridos de gasóleo","M1","1890","","","",""
"Kia CEED (MY22) 1.6 MHEV Tech DCT 136 cv","","Híbridos de gasóleo","M1","1920","","","",""
"Kia CEED (MY22) 1.6 T-GDI GT DCT","","Gasolina","M1","1870","","","",""
"Kia CEED (MY22) 1.6 T-GDI GT DCT (Pack Premium GT)","","Gasolina","M1","1870","","","",""
"Kia CEED (MY23) 1.0 MHEV Drive DCT 120 cv","","Híbridos de gasolina","M1","1850","","","",""
"Kia CEED (MY23) 1.0 MHEV Stile Edition DCT 120 cv","","Híbridos de gasolina","M1","1850","","","",""
"Kia CEED (MY23) 1.0 MHEV Tech DCT 120 cv","","Híbridos de gasolina","M1","1850","","","",""
"Kia CEED (MY23) 1.0 T-GDI Concept 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY23) 1.0 T-GDI Concept 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY23) 1.0 T-GDI Drive 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY23) 1.0 T-GDI Drive 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY23) 1.0 T-GDI Stile Edition 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY23) 1.0 T-GDI Style Edition 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY23) 1.0 T-GDI Tech 100 cv","","Gasolina","M1","1780","","","",""
"Kia CEED (MY23) 1.0 T-GDI Tech 120 cv","","Gasolina","M1","1800","","","",""
"Kia CEED (MY23) 1.5 MHEV GT-LINE DCT","","Híbridos de gasolina","M1","1860","","","",""
"Kia CEED (MY23) 1.5 MHEV GT-LINE DCT (Pack Premium)","","Híbridos de gasolina","M1","1860","","","",""
"Kia CEED (MY23) 1.5 MHEV Stile Edition DCT","","Híbridos de gasolina","M1","1860","","","",""
