"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Volkswagen Canarias Arteon Connect 2.0 TDI 110 kW (150CV) SG6","","Gasóleo","M1","1623","","","",""
"Volkswagen Canarias Arteon Connect 2.0 TSI 140kW (190CV) DSG7","","Gasolina","M1","1610","","","",""
"Volkswagen Canarias Arteon Hybrid 115 kW/85kW (218 CV)","","Híbridos enchufables","M1","1875","15.9","85.0","57.0","13.0"
"Volkswagen Canarias Arteon R-Line 2.0 TDI 110 kW (150CV) DSG7","","Gasóleo","M1","1684","","","",""
"Volkswagen Canarias Arteon R-Line 2.0 TDI 110 kW (150CV) SG6","","Gasóleo","M1","1645","","","",""
"Volkswagen Canarias Arteon R-Line 2.0 TDI 176 kW (240CV) DSG7 4M","","Gasóleo","M1","1836","","","",""
"Volkswagen Canarias Arteon R-Line 2.0 TSI 140 kW (190CV) DSG7","","Gasolina","M1","1645","","","",""
"Volkswagen Canarias Arteon R-Line 2.0 TSI 200 kW (272CV) DSG7 4M","","Gasolina","M1","1752","","","",""
"Volkswagen Canarias Arteon SB Hybrid 115 kW/85kW (218 CV)","","Híbridos enchufables","M1","1875","15.9","85.0","57.0","13.0"
"Volkswagen Canarias e-Golf e-Golf 100 kW (136 CV) DSG6","","Eléctricos puros","M1","1638","12.7","100.0","",""
"Volkswagen Canarias e-up! e-up! 83 CV (61kW)","","Eléctricos puros","M1","1247","14.5","61.0","",""
"Volkswagen Canarias Golf A8 1st Edition 1.5 TSI 110 kW (150 CV) DSG7","","Gasolina","M1","1414","","","",""
"Volkswagen Canarias Golf A8 1st Edition 1.5 TSI 110 kW (150 CV) SG6","","Gasolina","M1","1365","","","",""
"Volkswagen Canarias Golf A8 1st Edition 1.5 TSI 95 kW (130 CV) SG6","","Gasolina","M1","1340","","","",""
"Volkswagen Canarias Golf A8 Connect 1.0 TSI 86 kW (110 CV) SG6","","Gasolina","M1","1310","","","",""
"Volkswagen Canarias Golf A8 Connect 1.5 TSI 110 kW (150 CV) DSG7","","Gasolina","M1","1407","","","",""
"Volkswagen Canarias Golf A8 Connect 1.5 TSI 110 kW (150 CV) SG6","","Gasolina","M1","1359","","","",""
"Volkswagen Canarias Golf A8 Connect 1.5 TSI 95 kW (130 CV) SG6","","Gasolina","M1","1335","","","",""
"Volkswagen Canarias Golf A8 Connect 2.0 TDI 85 kW (115 CV) SG6","","Gasóleo","M1","1436","","","",""
"Volkswagen Canarias Golf A8 R-Line 1.5 TSI 110 kW (150 CV) DSG7","","Gasolina","M1","1443","","","",""
"Volkswagen Canarias Golf A8 R-Line 1.5 TSI 110 kW (150 CV) SG6","","Gasolina","M1","1388","","","",""
"Volkswagen Canarias Golf A8 R-Line 1.5 TSI 95 kW (130 CV) SG6","","Gasolina","M1","1361","","","",""
"Volkswagen Canarias Golf Connect 5p 1.0 TSI 85 kW (115CV) SG6","","Gasolina","M1","1269","","","",""
"Volkswagen Canarias Golf Connect 5p 1.5 TSI 96 kW (130CV) BMT EVO SG6","","Gasolina","M1","1342","","","",""
"Volkswagen Canarias Golf Connect 5p 1.6 TDI 85 kW (115CV) SG5","","Gasóleo","M1","1404","","","",""
"Volkswagen Canarias Golf Connect 5p 2.0 TDI 110 kW (150CV) DSG7","","Gasóleo","M1","1464","","","",""
"Volkswagen Canarias Golf Connect RAC 5p 1.0 TSI 85 kW (115CV) SG6","","Gasolina","M1","1269","","","",""
"Volkswagen Canarias Golf GTE 1.4 TSI 180 kW (245 CV)","","Híbridos enchufables","M1","1760","14.6","70.0","62.0","13.0"
