"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Insignia GS (MY19.5) INNOVATION 1.6 CDTi Start & Stop TURBO D LVL 136 CV 6V MY 19,5","","Gasóleo","M1","2125","","","",""
"Opel Insignia GS (MY19.5) INNOVATION 1.6 CDTI Start & Stop TURBO D LVL 136cv AT6 MY 19,5","","Gasóleo","M1","2100","","","",""
"Opel Insignia GS (MY19.5) INNOVATION 1.6 Turbo SHT Start & Stop TURBO LWC 200 CV AT6 MY 19,5","","Gasolina","M1","2110","","","",""
"Opel Insignia GS (MY19.5) INNOVATION 2.0 CDTI Start & Stop TURBO D 4x4 LFS 170 CV 6V MY 19,5","","Gasóleo","M1","2185","","","",""
"Opel Insignia GS (MY19.5) INNOVATION 2.0 CDTI Start & Stop TURBO D LFS 170 CV 6V MY 19,5","","Gasóleo","M1","2185","","","",""
"Opel Insignia GS (MY19.5) INNOVATION 2.0 CDTI Start & Stop TURBO D LFS 170cv AT8 MY 19,5","","Gasóleo","M1","2220","","","",""
"Opel Insignia GS (MY19.5) SELECTIVE 1.5 Turbo XFL Start & Stop LFV 140 CV 6V MY 19,5","","Gasolina","M1","2015","","","",""
"Opel Insignia GS (MY19.5) SELECTIVE 1.6 CDTi Start & Stop ecoTEC D LXO 110 cv 6V MY 19,5","","Gasóleo","M1","2070","","","",""
"Opel Insignia GS (MY19.5) SELECTIVE 1.6 CDTi Start & Stop TURBO D LVL 136 CV 6V MY 19,5","","Gasóleo","M1","2125","","","",""
"Opel Insignia GS (MY19.5) SELECTIVE PRO 1.6 CDTi Start & Stop ecoTEC D LXO 110 cv 6V MY 19,5","","Gasóleo","M1","2070","","","",""
"Opel Insignia GS (MY19.5) SELECTIVE PRO 1.6 CDTi Start & Stop TURBO D LVL 136 CV 6V MY 19,5","","Gasóleo","M1","2125","","","",""
"Opel Insignia GS (MY19.5) SELECTIVE PRO 1.6 CDTI Start & Stop TURBO D LVL 136cv AT6 MY 19,5","","Gasóleo","M1","2100","","","",""
