"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Maserati QUATTROPORTE MODENA (5AP1L) M156 6E2 5AP1L","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE MODENA (5AP1LS) M156 6E2 5AP1LS","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE MODENA (5AP1S) M156 6E2 5AP1S","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE MODENA (5APS) M156 6E2 5APS","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP) M156 6E4 4AP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP1) M156 6E4 4AP1","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP1L) M156 6E4 4AP1L","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP1LS) M156 6E4 4AP1LS","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP1LSB) M156 6E4 4AP1LSB","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP1S) M156 6E4 4AP1S","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4AP1SB) M156 6E4 4AP1SB","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (4APS) M156 6E4 4APS","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP) M156 6E4 5AP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP1) M156 6E4 5AP1","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP1L) M156 6E4 5AP1L","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP1LS) M156 6E4 5AP1LS","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP1LSB) M156 6E4 5AP1LSB","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP1S) M156 6E4 5AP1S","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5AP1SB) M156 6E4 5AP1SB","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE MODENA Q4 (5APS) M156 6E4 5APS","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE S (4AP) M156 6E2 4AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE S (4AP1) M156 6E2 4AP1","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE S (5AP) M156 6E2 5AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE S (5AP1) M156 6E2 5AP1","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE S Q4 (4AP) M156 6E4 4AP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE S Q4 (4AP1) M156 6E4 4AP1","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE S Q4 (5AP) M156 6E4 5AP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE S Q4 (5AP1) M156 6E4 5AP1","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE TROFEO (4HAP) M156 6H2 4HAP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE TROFEO (4HAP) M156 6H2 4HAP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE TROFEO (4HAPB) M156 6H2 4HAPB","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE TROFEO (5HAP) M156 6H2 5HAP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE TROFEO (5HAP) M156 6H2 5HAP","","Gasolina","M1","2540","","","",""
"Maserati QUATTROPORTE TROFEO (5HAPB) M156 6H2 5HAPB","","Gasolina","M1","2540","","","",""
"MAXUS Deliver 9 L1H1","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L1H2","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L2H2","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L3 Chasis","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L3H2","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L3H2 RWD","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L3H3 RWD","","Gasóleo","N1","3500","","","",""
"MAXUS Deliver 9 L4 Chasis","","Gasóleo","N1","3500","","","",""
"MAXUS e Deliver 3 FURGON BATALLA CORTA 35 kWh","","Eléctricos puros","N1","2310","24.4","90.0","158.0","35.0"
"MAXUS e Deliver 3 FURGON BATALLA CORTA 52.5 kWh","","Eléctricos puros","N1","2460","23.6","90.0","240.0","52.5"
"MAXUS e Deliver 3 FURGON BATALLA LARGA 35 kWh","","Eléctricos puros","N1","2550","26.2","90.0","150.0","35.0"
"MAXUS e Deliver 3 FURGON BATALLA LARGA 52.5 kWh","","Eléctricos puros","N1","2630","25.3","90.0","230.0","52.5"
"MAXUS eDeliver 3 Chasis 50kWh","","Eléctricos puros","N1","2555","23.0","90.0","248.0","50.0"
"MAXUS eDeliver 3 LWB 35kWh","","Eléctricos puros","N1","2750","24.9","90.0","153.0","35.0"
"MAXUS eDeliver 3 LWB 50kWh","","Eléctricos puros","N1","2630","23.6","90.0","225.0","50.0"
"MAXUS eDeliver 3 LWB 53kWh","","Eléctricos puros","N1","2750","24.1","90.0","232.0","53.0"
"MAXUS eDeliver 3 SWB 35kWh","","Eléctricos puros","N1","2750","23.2","90.0","159.0","35.0"
"MAXUS eDeliver 3 SWB 50kWh","","Eléctricos puros","N1","2525","22.4","90.0","238.0","50.0"
"MAXUS eDeliver 3 SWB 53kWh","","Eléctricos puros","N1","2750","22.5","90.0","243.0","53.0"
"MAXUS eDeliver 9 L2H2 52kWh","","Eléctricos puros","N1","3500","30.2","150.0","186.0","52.0"
"MAXUS eDeliver 9 L2H2 72kWh","","Eléctricos puros","N1","3500","32.4","150.0","236.0","72.0"
