"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Iveco Chasis Cab 35S14E /P IVECO Chasis Cab 35S14E /P 2 baterias Paso: 4100","","Eléctricos puros","N1","3500","31.5","140.0","235.0","74.0"
"Iveco Chasis Cab 35S14E IVECO Chasis Cab 35S14E 2 baterias Paso: 3450","","Eléctricos puros","N1","3500","31.5","140.0","235.0","74.0"
"Iveco Chasis Cab 35S14E IVECO Chasis Cab 35S14E 2 baterias Paso: 3750","","Eléctricos puros","N1","3500","31.5","140.0","235.0","74.0"
"Iveco Chasis Cab 35S14E IVECO Chasis Cab 35S14E 2 baterias Paso: 4100","","Eléctricos puros","N1","3500","31.5","140.0","235.0","74.0"
"Iveco Chasis Cab 38S10E IVECO Chasis Cab 38S10E 1 bateria Paso: 3000","","Eléctricos puros","N2","3800","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 38S10E IVECO Chasis Cab 38S10E 1 bateria Paso: 3450","","Eléctricos puros","N2","3800","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 38S10E IVECO Chasis Cab 38S10E 1 bateria Paso: 3750","","Eléctricos puros","N2","3800","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 38S10E IVECO Chasis Cab 38S10E 1 bateria Paso: 4100","","Eléctricos puros","N2","3800","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 38S14E IVECO Chasis Cab 38S14E 2 baterias Paso: 3000","","Eléctricos puros","N2","3800","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 38S14E IVECO Chasis Cab 38S14E 2 baterias Paso: 3450","","Eléctricos puros","N2","3800","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 38S14E IVECO Chasis Cab 38S14E 2 baterias Paso: 3750","","Eléctricos puros","N2","3800","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 38S14E IVECO Chasis Cab 38S14E 2 baterias Paso: 4100","","Eléctricos puros","N2","3800","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 42C14E /P IVECO Chasis Cab 42C14E /P 2 baterias Paso: 3450","","Eléctricos puros","N2","4250","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 42C14E /P IVECO Chasis Cab 42C14E /P 2 baterias Paso: 3750","","Eléctricos puros","N2","4250","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 42C14E /P IVECO Chasis Cab 42C14E /P 2 baterias Paso: 4100","","Eléctricos puros","N2","4250","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 42C14E /P IVECO Chasis Cab 42C14E /P 3 baterias Paso: 4100","","Eléctricos puros","N2","4250","42.7","140.0","260.0","111.0"
"Iveco Chasis Cab 42C14E IVECO Chasis Cab 42C14E 2 baterias Paso: 3450","","Eléctricos puros","N2","4250","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 42C14E IVECO Chasis Cab 42C14E 2 baterias Paso: 3750","","Eléctricos puros","N2","4250","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 42C14E IVECO Chasis Cab 42C14E 2 baterias Paso: 4100","","Eléctricos puros","N2","4250","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 42C14E IVECO Chasis Cab 42C14E 3 baterias Paso: 4100","","Eléctricos puros","N2","4250","42.7","140.0","260.0","111.0"
"Iveco Chasis Cab 42S10E IVECO Chasis Cab 42S10E 1 bateria Paso: 3450","","Eléctricos puros","N2","4250","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S10E IVECO Chasis Cab 42S10E 1 bateria Paso: 3750","","Eléctricos puros","N2","4250","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S10E IVECO Chasis Cab 42S10E 1 bateria Paso: 4100","","Eléctricos puros","N2","4250","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S10EZ IVECO Chasis Cab 42S10EZ 1 bateria Paso: 3000","","Eléctricos puros","N1","3500","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S10EZ IVECO Chasis Cab 42S10EZ 1 bateria Paso: 3450","","Eléctricos puros","N1","3500","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S10EZ IVECO Chasis Cab 42S10EZ 1 bateria Paso: 3750","","Eléctricos puros","N1","3500","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S10EZ IVECO Chasis Cab 42S10EZ 1 bateria Paso: 4100","","Eléctricos puros","N1","3500","33.6","100.0","110.0","37.0"
"Iveco Chasis Cab 42S14E IVECO Chasis Cab 42S14E 2 baterias Paso: 3450","","Eléctricos puros","N2","4250","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 42S14E IVECO Chasis Cab 42S14E 2 baterias Paso: 3750","","Eléctricos puros","N2","4250","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 42S14E IVECO Chasis Cab 42S14E 2 baterias Paso: 4100","","Eléctricos puros","N2","4250","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 42S14E IVECO Chasis Cab 42S14E 3 baterias Paso: 4100","","Eléctricos puros","N2","4250","37.0","140.0","300.0","111.0"
"Iveco Chasis Cab 42S14EZ IVECO Chasis Cab 42S14EZ 2 baterias Paso: 3450","","Eléctricos puros","N1","3500","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 42S14EZ IVECO Chasis Cab 42S14EZ 2 baterias Paso: 3750","","Eléctricos puros","N1","3500","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 42S14EZ IVECO Chasis Cab 42S14EZ 2 baterias Paso: 4100","","Eléctricos puros","N1","3500","37.0","140.0","200.0","74.0"
"Iveco Chasis Cab 45C14E /P IVECO Chasis Cab 45C14E /P 2 baterias Paso: 3450","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 45C14E /P IVECO Chasis Cab 45C14E /P 2 baterias Paso: 3750","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 45C14E /P IVECO Chasis Cab 45C14E /P 2 baterias Paso: 4100","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 45C14E /P IVECO Chasis Cab 45C14E /P 3 baterias Paso: 4100","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Chasis Cab 45C14E IVECO Chasis Cab 45C14E 2 baterias Paso: 3450","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 45C14E IVECO Chasis Cab 45C14E 2 baterias Paso: 3750","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 45C14E IVECO Chasis Cab 45C14E 2 baterias Paso: 4100","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 45C14E IVECO Chasis Cab 45C14E 3 baterias Paso: 4100","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Chasis Cab 50C14E /P IVECO Chasis Cab 50C14E /P 2 baterias Paso: 3450","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 50C14E /P IVECO Chasis Cab 50C14E /P 2 baterias Paso: 3750","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 50C14E /P IVECO Chasis Cab 50C14E /P 2 baterias Paso: 4100","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 50C14E /P IVECO Chasis Cab 50C14E /P 3 baterias Paso: 4100","","Eléctricos puros","N2","5200","42.7","140.0","260.0","111.0"
"Iveco Chasis Cab 50C14E IVECO Chasis Cab 50C14E 2 baterias Paso: 3450","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 50C14E IVECO Chasis Cab 50C14E 2 baterias Paso: 3750","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 50C14E IVECO Chasis Cab 50C14E 2 baterias Paso: 4100","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Chasis Cab 50C14E IVECO Chasis Cab 50C14E 3 baterias Paso: 4100","","Eléctricos puros","N2","5200","42.7","140.0","260.0","111.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 2 baterias Paso: 3450","","Eléctricos puros","N2","6000","61.6","140.0","120.0","74.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 2 baterias Paso: 3750","","Eléctricos puros","N2","6000","61.6","140.0","120.0","74.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 2 baterias Paso: 4100","","Eléctricos puros","N2","6000","61.6","140.0","120.0","74.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 2 baterias Paso: 4350","","Eléctricos puros","N2","6000","61.6","140.0","120.0","74.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 2 baterias Paso: 4750","","Eléctricos puros","N2","6000","61.6","140.0","120.0","74.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 3 baterias Paso: 4100","","Eléctricos puros","N2","6000","61.6","140.0","180.0","111.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 3 baterias Paso: 4350","","Eléctricos puros","N2","6000","61.6","140.0","180.0","111.0"
"Iveco Chasis Cab 60C14E /P IVECO Chasis Cab 60C14E /P 3 baterias Paso: 4750","","Eléctricos puros","N2","6000","61.6","140.0","180.0","111.0"
