"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Peugeot 408 Allure Pack PLUG-IN HYBRID 180 e-EAT8","","Híbridos enchufables","M1","2220","14.4","80.0","60.0","12.4"
"Peugeot 408 Allure Pack PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2220","14.4","80.0","60.0","12.4"
"Peugeot 408 Allure Pack Puretech 130 S&S EAT8","","Gasolina","M1","1920","","","",""
"Peugeot 408 Allure PLUG-IN HYBRID 180 e-EAT8","","Híbridos enchufables","M1","2220","14.4","80.0","60.0","12.4"
"Peugeot 408 Allure Puretech 130 S&S EAT8","","Gasolina","M1","1920","","","",""
"Peugeot 408 First Edition PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2220","14.4","80.0","60.0","12.4"
"Peugeot 408 GT PLUG-IN HYBRID 180 e-EAT8","","Híbridos enchufables","M1","2220","14.4","80.0","60.0","12.4"
"Peugeot 408 GT PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2220","14.4","80.0","60.0","12.4"
"Peugeot 408 GT Puretech 130 S&S EAT8","","Gasolina","M1","1920","","","",""
"Peugeot 5008 5008 Active BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2190","","","",""
"Peugeot 5008 5008 Active BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2180","","","",""
"Peugeot 5008 5008 Active BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 Active BlueHDi 130 S&S EAT8","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 Active BlueHDi 130 S&S EAT8","","Gasóleo","M1","2210","","","",""
"Peugeot 5008 5008 Active Pack BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 Active Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","2230","","","",""
"Peugeot 5008 5008 Active Pack PureTech 130 S&S 6vel MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 Active Pack PureTech 130 S&S EAT8","","Gasolina","M1","2160","","","",""
"Peugeot 5008 5008 Active PureTech 130 S&S 6vel MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 Active PureTech 130 S&S 6vel MAN","","Gasolina","M1","2120","","","",""
"Peugeot 5008 5008 Active PureTech 130 S&S 6vel MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 Active PureTech 130 S&S EAT8","","Gasolina","M1","2170","","","",""
"Peugeot 5008 5008 Active PureTech 130 S&S EAT8","","Gasolina","M1","2150","","","",""
"Peugeot 5008 5008 Allure BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2190","","","",""
"Peugeot 5008 5008 Allure BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2180","","","",""
"Peugeot 5008 5008 Allure BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","2230","","","",""
"Peugeot 5008 5008 Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","2210","","","",""
"Peugeot 5008 5008 Allure Pack BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 Allure Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","2230","","","",""
"Peugeot 5008 5008 Allure Pack BlueHDi 180 S&S EAT8","","Gasóleo","M1","2280","","","",""
"Peugeot 5008 5008 Allure Pack PureTech 130 S&S 6vel MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 Allure Pack PureTech 130 S&S EAT8","","Gasolina","M1","2160","","","",""
"Peugeot 5008 5008 Allure Pure Tech 180 S&S EAT8","","Gasolina","M1","2180","","","",""
"Peugeot 5008 5008 Allure PureTech 130 S&S 6 Vel. MAN.","","Gasolina","M1","2130","","","",""
"Peugeot 5008 5008 Allure PureTech 130 S&S 6 Vel. MAN.","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 Allure PureTech 130 S&S 6vel MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 Allure PureTech 130 S&S EAT8","","Gasolina","M1","2160","","","",""
"Peugeot 5008 5008 Allure PureTech 130 S&S EAT8","","Gasolina","M1","2170","","","",""
"Peugeot 5008 5008 Allure PureTech 130 S&S EAT8","","Gasolina","M1","2160","","","",""
"Peugeot 5008 5008 GT BlueHDi 130 S&S 6 Vel. MAN.","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 GT BlueHDi 130 S&S EAT8","","Gasóleo","M1","2230","","","",""
"Peugeot 5008 5008 GT BlueHDi 180 S&S EAT8","","Gasóleo","M1","2280","","","",""
"Peugeot 5008 5008 GT BlueHDi 180 S&S EAT8","","Gasóleo","M1","2280","","","",""
"Peugeot 5008 5008 GT BlueHDi 180 S&S EAT8","","Gasóleo","M1","2280","","","",""
"Peugeot 5008 5008 GT Line BlueHDi 130 S&S 6 Vel. MAN","","Gasóleo","M1","2180","","","",""
"Peugeot 5008 5008 GT Line BlueHDi 130 S&S 6 Vel. MAN","","Gasóleo","M1","2190","","","",""
"Peugeot 5008 5008 GT Line BlueHDi 130 S&S EAT8","","Gasóleo","M1","2210","","","",""
"Peugeot 5008 5008 GT Line BlueHDi 130 S&S EAT8","","Gasóleo","M1","2200","","","",""
"Peugeot 5008 5008 GT Line Pure Tech 130 S&S EAT8","","Gasolina","M1","2170","","","",""
"Peugeot 5008 5008 GT Line Pure Tech 130 S&S EAT8","","Gasolina","M1","2160","","","",""
"Peugeot 5008 5008 GT Line Pure Tech 180 S&S EAT8","","Gasolina","M1","2180","","","",""
"Peugeot 5008 5008 GT Line Pure Tech 180 S&S EAT8","","Gasolina","M1","2170","","","",""
"Peugeot 5008 5008 GT Line PureTech 130 S&S 6 Vel. MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 GT Line PureTech 130 S&S 6 Vel. MAN","","Gasolina","M1","2130","","","",""
"Peugeot 5008 5008 GT Pack BlueHDi 180 S&S EAT8","","Gasóleo","M1","2280","","","",""
"Peugeot 5008 5008 GT Pack PureTech 180 S&S EAT8","","Gasolina","M1","2190","","","",""
"Peugeot 5008 5008 GT PureTech 130 S&S 6vel MAN","","Gasolina","M1","2140","","","",""
"Peugeot 5008 5008 GT PureTech 130 S&S EAT8","","Gasolina","M1","2160","","","",""
"Peugeot 5008 5008 GT PureTech 180 S&S EAT8","","Gasolina","M1","2190","","","",""
"Peugeot 5008 5008 Roadtrip BlueHDI 130 S&S EAT8","","Gasóleo","M1","2230","","","",""
"Peugeot 5008 Active Pack HYBRID 136 eDCS6","","Híbridos de gasolina","M1","2250","","15.6","",""
"Peugeot 5008 Allure Pack HYBRID 136 eDCS6","","Híbridos de gasolina","M1","2250","","15.6","",""
"Peugeot 5008 GT HYBRID 136 eDCS6","","Híbridos de gasolina","M1","2250","","15.6","",""
"Peugeot 508 508 5P Active BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 508 5P Active Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 508 5P Active Pack PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2270","16.1","81.0","53.0","11.8"
"Peugeot 508 508 5P Active Pack PureTech 130 S&S EAT8","","Gasolina","M1","1970","","","",""
"Peugeot 508 508 5P Active PureTech 130 S&S EAT8","","Gasolina","M1","1970","","","",""
"Peugeot 508 508 5P Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 508 5P Allure HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2270","161.0","80.0","53.0","11.8"
"Peugeot 508 508 5P Allure Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 508 5P Allure Pack HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2270","161.0","80.0","53.0","11.8"
"Peugeot 508 508 5P Allure Pack PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2270","16.1","81.0","53.0","11.8"
"Peugeot 508 508 5P Allure Pack PureTech 180 S&S EAT8","","Gasolina","M1","1999","","","",""
"Peugeot 508 508 5P Allure PureTech 180 S&S EAT8","","Gasolina","M1","1999","","","",""
"Peugeot 508 508 5P Business Line BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 508 5P GT BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 508 5P GT HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2270","161.0","80.0","53.0","11.8"
