"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Audi A3 Sedan 30 TDI 85 kW (116 CV) 6 vel. MY19","","Gasóleo","M1","1820","","","",""
"Audi A3 Sedan 30 TDI 85 kW (116 CV) S tronic MY19","","Gasóleo","M1","1845","","","",""
"Audi A3 Sedan 30 TFSI 85 kW (116 CV) 6 vel. MY19","","Gasolina","M1","1735","","","",""
"Audi A3 Sedan 30 TFSI 85 kW (116 CV) S tronic MY19","","Gasolina","M1","1755","","","",""
"Audi A3 Sedan 35 TDI 110 kW (150 CV) 6 vel. MY 20","","Gasóleo","M1","1900","","","",""
"Audi A3 Sedan 35 TDI 110 kW (150 CV) S tronic Launch edition MY 21","","Gasóleo","M1","1965","","","",""
"Audi A3 Sedan 35 TDI 110 kW (150 CV) S tronic MY19","","Gasóleo","M1","1900","","","",""
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) 6 vel. Launch edition MY 21","","Gasolina","M1","1835","","","",""
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) 6 vel. MY19","","Gasolina","M1","1790","","","",""
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) S tronic Launch edition MY 21","","Híbridos de gasolina","M1","1875","","9.4","",""
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) S tronic MY19","","Gasolina","M1","1800","","","",""
"Audi A3 Sedan 40 TFSI 140 kW (190 CV) S tronic MY19","","Gasolina","M1","1870","","","",""
"Audi A3 Sedan 40 TFSI quattro 140 kW (190 CV) S tronic MY19","","Gasolina","M1","1940","","","",""
"Audi A3 Sedan NF 30 TDI 85 kW (116 cv) 6 vel. Advanced MY21","","Gasóleo","M1","1905","","","",""
"Audi A3 Sedan NF 30 TDI 85 kW (116 CV) 6 vel. Advanced MY23","","Gasóleo","M1","1905","","","",""
"Audi A3 Sedan NF 30 TDI 85 kW (116 cv) 6 vel. Genuine/S line /Black Line MY21","","Gasóleo","M1","1905","","","",""
"Audi A3 Sedan NF 30 TDI 85 kW (116 cv) 6 vel. MY21","","Gasóleo","M1","1905","","","",""
"Audi A3 Sedan NF 30 TDI 85 kW (116 CV) 6 vel. S line/ Black line MY23","","Gasóleo","M1","1905","","","",""
