"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Fiat Panda Panda Waze 4x4 0,9 63 kW (85 CV) TwinAir 4x4","","Gasolina","M1","1050","","","",""
"Fiat Panda URBAN Hybrid 1.0 Gse (70CV)","","Híbridos de gasolina","M1","1050","","","",""
"Fiat Panda Van 0.9 GNC 59 kW (80 CV)","","Gas natural","N1","1535","","","",""
"Fiat Panda Van Cargo 4x4","","Gasolina","N1","1545","","","",""
"Fiat Panda Van Cargo GNC","","Gas natural","N1","1535","","","",""
"Fiat Panda Van Cargo Hybrid","","Híbridos de gasolina","N1","1440","","","",""
"Fiat Panda Van Combi Hybrid","","Híbridos de gasolina","N1","1435","","","",""
"Fiat QUBO Qubo EASY 1.3 MULTIJET 59 kW (80 CV)","","Gasóleo","M1","1365","","","",""
"Fiat QUBO Qubo EASY 1.4 8v 57 kW (77 CV)","","Gasolina","M1","1365","","","",""
"Fiat QUBO Qubo EASY 1.4 Natural Power 52 kW (70 CV)","","Gas natural","M1","1365","","","",""
"Fiat QUBO Qubo LOUNGE 1.3 MULTIJET 59 kW (80 CV)","","Gasóleo","M1","1365","","","",""
"Fiat QUBO Qubo LOUNGE 1.4 8v 57 kW (77 CV)","","Gasolina","M1","1365","","","",""
"Fiat QUBO Qubo LOUNGE 1.4 Natural Power 52 kW (70 CV)","","Gas natural","M1","1365","","","",""
"Fiat QUBO Qubo TREKKING 1.3 MULTIJET 70 kW (95 CV)","","Gasóleo","M1","1365","","","",""
"Fiat Talento Chasis cabina N1 1.2 Largo 2.0 EcoJet 145 CV S&S E6D","","Gasóleo","N1","3000","","","",""
"Fiat Talento Chasis cabina N1 1.2 Largo 2.0 EcoJet 170 CV S&S E6D","","Gasóleo","N1","3000","","","",""
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 120 CV S&S E6D","","Gasóleo","N1","3000","","","",""
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 145 CV S&S E6D","","Gasóleo","N1","3000","","","",""
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 145 CV S&S E6D Transmisión Automática","","Gasóleo","N1","3000","","","",""
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 170 CV S&S E6D Transmisión Automática","","Gasóleo","N1","3000","","","",""
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 120 CV S&S E6D","","Gasóleo","N1","3070","","","",""
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 145 CV S&S E6D","","Gasóleo","N1","3070","","","",""
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 145 CV S&S E6D Transmisión Automática","","Gasóleo","N1","3070","","","",""
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 170 CV S&S E6D Transmisión Automática","","Gasóleo","N1","3070","","","",""
"Fiat Talento Combi N1 SX 1.0 Corto 2.0 EcoJet 120 CV S&S E6D","","Gasóleo","N1","2900","","","",""
"Fiat Talento Combi N1 SX 1.2 Corto 2.0 EcoJet 120 CV S&S E6D","","Gasóleo","N1","3000","","","",""
"Fiat Talento Combi N1 SX 1.2 Corto 2.0 EcoJet 145 CV S&S E6D","","Gasóleo","N1","3000","","","",""
"Fiat Talento Furgón 1.0 Corto 2.0 EcoJet 120 CV S&S E6D","","Gasóleo","N1","2835","","","",""
"Fiat Talento Furgón 1.0 Corto 2.0 EcoJet 145 CV S&S E6D","","Gasóleo","N1","2835","","","",""
