"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Goupil G4-L Litio 14 N1 MIXTO PB + HP 200","","Eléctricos puros","N1","2100","11.4","16.5","89.0","14.0"
"Goupil G4-L Litio 14 N1 MIXTO PF + HP 200","","Eléctricos puros","N1","2100","11.4","16.5","89.0","14.0"
"Goupil G4-L Litio 14 N1 PB","","Eléctricos puros","N1","2100","13.3","16.5","89.0","14.0"
"Goupil G4-L Litio 14 N1 PB + HP 500","","Eléctricos puros","N1","2100","11.4","16.5","89.0","14.0"
"Goupil G4-L Litio 14 N1 PB + riego","","Eléctricos puros","N1","2100","11.4","16.5","89.0","14.0"
"Goupil G4-L Litio 14 N1 PF","","Eléctricos puros","N1","2100","13.0","16.5","89.0","14.0"
"Goupil G4-L Litio 21 L7e CAJA SATÉLITE","","Eléctricos puros","L7e","2100","14.6","16.5","174.0","21.0"
"Goupil G4-L Litio 21 L7e FURGÓN","","Eléctricos puros","L7e","2100","14.6","16.5","174.0","21.0"
"Goupil G4-L Litio 21 L7e MIXTO FURGON","","Eléctricos puros","L7e","2100","14.4","16.5","176.0","21.0"
"Goupil G4-L Litio 21 L7e MIXTO PB + ASPIR.","","Eléctricos puros","L7e","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 L7e MIXTO PB + COFRE","","Eléctricos puros","L7e","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 L7e MIXTO PB + GRUA","","Eléctricos puros","L7e","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 L7e MIXTO PB + HP 200","","Eléctricos puros","L7e","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 L7e MIXTO PF + HP 200","","Eléctricos puros","L7e","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 L7e PB","","Eléctricos puros","L7e","2100","14.2","16.5","179.0","21.0"
"Goupil G4-L Litio 21 L7e PB + HP 500","","Eléctricos puros","L7e","2100","14.2","16.5","179.0","21.0"
"Goupil G4-L Litio 21 L7e PB + riego","","Eléctricos puros","L7e","2100","14.2","16.5","179.0","21.0"
"Goupil G4-L Litio 21 L7e PF","","Eléctricos puros","L7e","2100","13.9","16.5","182.0","21.0"
"Goupil G4-L Litio 21 N1 CAJA SATÉLITE","","Eléctricos puros","N1","2100","14.6","16.5","174.0","21.0"
"Goupil G4-L Litio 21 N1 FURGÓN","","Eléctricos puros","N1","2100","14.6","16.5","174.0","21.0"
"Goupil G4-L Litio 21 N1 MIXTO FURGON","","Eléctricos puros","N1","2100","14.4","16.5","176.0","21.0"
"Goupil G4-L Litio 21 N1 MIXTO PB + ASPIR.","","Eléctricos puros","N1","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 N1 MIXTO PB + COFRE","","Eléctricos puros","N1","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 N1 MIXTO PB + GRUA","","Eléctricos puros","N1","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 N1 MIXTO PB + HP 200","","Eléctricos puros","N1","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 N1 MIXTO PF + HP 200","","Eléctricos puros","N1","2100","14.1","16.5","180.0","21.0"
"Goupil G4-L Litio 21 N1 PB","","Eléctricos puros","N1","2100","14.2","16.5","179.0","21.0"
"Goupil G4-L Litio 21 N1 PB + HP 500","","Eléctricos puros","N1","2100","14.2","16.5","179.0","21.0"
"Goupil G4-L Litio 21 N1 PB + riego","","Eléctricos puros","N1","2100","14.2","16.5","179.0","21.0"
"Goupil G4-L Litio 21 N1 PF","","Eléctricos puros","N1","2100","13.9","16.5","182.0","21.0"
"Goupil G4-L Litio 9 L7e CAJA SATÉLITE","","Eléctricos puros","L7e","2100","12.9","16.5","92.0","9.0"
"Goupil G4-L Litio 9 L7e FURGÓN","","Eléctricos puros","L7e","2100","12.9","16.5","92.0","9.0"
"Goupil G4-L Litio 9 L7e MIXTO FURGON","","Eléctricos puros","L7e","2100","12.2","16.5","92.0","9.0"
"Goupil G4-L Litio 9 L7e MIXTO PB + ASPIR.","","Eléctricos puros","L7e","2100","12.5","16.5","92.0","9.0"
"Goupil G4-L Litio 9 L7e MIXTO PB + COFRE","","Eléctricos puros","L7e","2100","12.5","16.5","92.0","9.0"
"Goupil G4-L Litio 9 L7e MIXTO PB + GRUA","","Eléctricos puros","L7e","2100","12.5","16.5","92.0","9.0"
"Goupil G4-L Litio 9 L7e MIXTO PB + HP 200","","Eléctricos puros","L7e","2100","12.5","16.5","92.0","9.0"
