"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XL MY23","","Gasolina","M1","1870","","","",""
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XL MY24","","Gasolina","M1","1870","","","",""
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XM MY23","","Gasolina","M1","1870","","","",""
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XM MY24","","Gasolina","M1","1870","","","",""
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XXL MY23","","Gasolina","M1","1870","","","",""
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XXL MY24","","Gasolina","M1","1870","","","",""
"SEAT Ateca 1.0 TSI 85kW (115CV) St&Sp REFERENCE","","Gasolina","M1","1880","","","",""
"SEAT Ateca 1.0 TSI 85kW (115CV) St&Sp STYLE","","Gasolina","M1","1880","","","",""
"SEAT Ateca 1.0 TSI 85kW (115CV) St&Sp STYLE GO","","Gasolina","M1","1880","","","",""
"SEAT Ateca 1.0 TSI 85KW S/S REFERENCE ECOMOTIVE MY19","","Gasolina","M1","1850","","","",""
"SEAT Ateca 1.0 TSI 85KW S/S REFERENCE EDITION ECO MY19","","Gasolina","M1","1850","","","",""
"SEAT Ateca 1.0 TSI 85KW S/S STYLE ECOMOTIVE MY19","","Gasolina","M1","1850","","","",""
"SEAT Ateca 1.0 TSI 85KW S/S STYLE EDITION ECO MY19","","Gasolina","M1","1850","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO L MY22","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO M MY22","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE MY22","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XL MY23","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XL MY24","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XM MY23","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XM MY24","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XXL MY23","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XXL MY24","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR","","Gasolina","M1","1940","","","",""
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR","","Gasolina","M1","1940","","","",""
