"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"DS DS 9 PureTech 225 Automático","","Gasolina","M1","2075","","","",""
"e- tuk Factory Limo GT","","Eléctricos puros","L5e","1400","7.0","7.0","200.0","4.8"
"E-Fun Puma Maxi 0,1","","Eléctricos puros","L3e","253","3.0","4.0","120.0","8.0"
"E-MAX VS1 1","","Eléctricos puros","L3e","320","3.8","5.1","116.0","5.4"
"EBROH Bravo CR Motocicleta Sport","","Eléctricos puros","L3e","200","5.8","5.0","100.0","5.8"
"EBROH Bravo GLE Motocicleta Naked","","Eléctricos puros","L3e","200","5.8","5.0","100.0","5.8"
"EBROH Bravo GLS Motocicleta Naked","","Eléctricos puros","L3e","200","5.8","5.0","100.0","5.8"
"EBROH Smart MDBYA","","Eléctricos puros","L3e","259","4.1","3.5","100.0","3.4"
"EBROH Spuma Li 5K Cargo Delivery","","Eléctricos puros","L3e","150","6.7","5.0","90.0","6.1"
"EBROH Spuma Li 5K Scooter","","Eléctricos puros","L3e","150","6.7","5.0","90.0","6.1"
"EBROH Strada 20 th Maxiscooter","","Eléctricos puros","L3e","253","8.0","5.0","90.0","6.7"
"EBROH Strada 20 th XT Maxiscooter","","Eléctricos puros","L3e","253","3.1","3.0","80.0","2.9"
"EBROH Strada 20th E","","Eléctricos puros","L3e","253","8.4","7.0","81.0","6.1"
"EBROH Strada 20th XT 0","","Eléctricos puros","L3e","297","7.1","5.1","76.0","2.9"
"EBROH Strada Mak 10 Maxiscooter","","Eléctricos puros","L3e","253","8.0","5.0","90.0","6.7"
"EBROH Veracruz 5K Scooter","","Eléctricos puros","L3e","200","6.7","5.0","90.0","6.1"
"EBROH Veracruz 5K Scooter MDPAB","","Eléctricos puros","L3e","259","3.4","4.7","117.0","1.4"
"Ecooter E1R TDZ11701MZ-8","","Eléctricos puros","L3e","247","2.2","4.0","80.0","2.6"
"Ecooter E2M Sport TDU11907MZ2","","Eléctricos puros","L3e","243","3.0","4.0","86.0","2.6"
"Ecooter E2M TDU11907MZ2","","Eléctricos puros","L3e","243","3.0","4.0","86.0","2.6"
"Ecooter E2M TDU11907MZ2-01","","Eléctricos puros","L3e","243","3.0","4.0","86.0","2.6"
"Ecooter E2R TDU11907MZ2","","Eléctricos puros","L3e","243","2.7","4.0","78.0","2.6"
