"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"MINI CABRIO COOPER AUTOMÁTICO","","Gasolina","M1","1715","","","",""
"MINI CABRIO COOPER S AUTOMÁTICO","","Gasolina","M1","1745","","","",""
"MINI CABRIO COOPER SE","","Eléctricos puros","M1","1770","17.2","135.0","201.0","32.6"
"MINI CABRIO JOHN COOPER WORKS AUTOMÁTICO","","Gasolina","M1","1795","","","",""
"MINI Clubman COOPER AUTOMÁTICO","","Gasolina","M1","1900","","","",""
"MINI Clubman COOPER D AUTOMÁTICO","","Gasóleo","M1","2010","","","",""
"MINI Clubman COOPER S AUTOMÁTICO","","Gasolina","M1","1945","","","",""
"MINI Clubman JOHN COOPER WORKS ALL4 AUTOMÁTICO","","Gasolina","M1","2040","","","",""
"MINI COOPER ELÉCTRICO E","","Eléctricos puros","M1","1990","13.8","135.0","305.0","40.7"
"MINI COOPER ELÉCTRICO SE","","Eléctricos puros","M1","2055","14.1","160.0","402.0","54.2"
"MINI COUNTRYMAN C AUTOMÁTICO","","Gasolina","M1","2095","","14.0","","0.9"
"MINI COUNTRYMAN COOPER AUTOMÁTICO","","Gasolina","M1","1990","","","",""
"MINI COUNTRYMAN COOPER D AUTOMÁTICO","","Gasóleo","M1","2085","","","",""
"MINI COUNTRYMAN COOPER S ALL4 AUTOMÁTICO","","Gasolina","M1","2130","","","",""
"MINI COUNTRYMAN COOPER SD ALL4 AUTOMÁTICO","","Gasóleo","M1","2170","","","",""
"MINI COUNTRYMAN COOPER SE ALL4","","Híbridos enchufables","M1","2270","15.3","92.0","52.0","10.0"
"MINI COUNTRYMAN JOHN COOPER WORKS ALL4 AUTOMÁTICO","","Gasolina","M1","2235","","","",""
"MINI COUNTRYMAN JOHN COOPER WORKS AUTOMÁTICO","","Gasolina","M1","2175","","","",""
"Mitsubishi ASX 130T MHEV 7DCT Kaiteki","","Gasolina","M1","1834","","","",""
"Mitsubishi ASX 130T MHEV Kaiteki","","Gasolina","M1","1799","","","",""
"Mitsubishi ASX 130T MHEV Motion","","Gasolina","M1","1799","","","",""
"Mitsubishi ASX 160 HEV Kaiteki","","Híbridos de gasolina","M1","1896","","","",""
"Mitsubishi ASX 160 PHEV Kaiteki","","Híbridos enchufables","M1","2060","13.2","74.0","49.0","11.0"
"Mitsubishi ASX 160 PHEV Kaiteki+","","Híbridos enchufables","M1","2060","13.2","74.0","49.0","11.0"
"Mitsubishi ECLIPSE CROSS ECLIPSE CROSS PHEV KAITEKI 4WD","","Híbridos enchufables","M1","2425","19.3","130.0","45.0","14.0"
"Mitsubishi ECLIPSE CROSS ECLIPSE CROSS PHEV KAITEKI+ 4WD","","Híbridos enchufables","M1","2425","19.3","130.0","45.0","14.0"
"Mitsubishi ECLIPSE CROSS ECLIPSE CROSS PHEV Motion 4WD","","Híbridos enchufables","M1","2425","19.3","130.0","45.0","14.0"
"Mitsubishi L200 C/C 220 DI-D M-PRO MY20","","Gasóleo","N1","2920","","","",""
"Mitsubishi L200 D/C 220 DI-D 6AT Kaiteky MY20","","Gasóleo","N1","3110","","","",""
"Mitsubishi L200 D/C 220 DI-D 6AT M-PRO MY20","","Gasóleo","N1","3010","","","",""
"Mitsubishi L200 D/C 220 DI-D 6AT Motion MY20","","Gasóleo","N1","3110","","","",""
"Mitsubishi L200 D/C 220 DI-D M-PRO MY20","","Gasóleo","N1","3010","","","",""
"Mitsubishi Outlander PHEV","","Híbridos enchufables","M1","3970","14.8","130.0","45.0","38.0"
"Mitsubishi SPACE STAR 120 MPI CVT Kaiteki","","Gasolina","M1","1370","","","",""
"Mitsubishi SPACE STAR 120 MPI Kaiteki","","Gasolina","M1","1340","","","",""
"Mitsubishi SPACE STAR 120 MPI Motion","","Gasolina","M1","1340","","","",""
"Mitsubishi SPACE STAR 120 MPI Spirit","","Gasolina","M1","1340","","","",""
"NERVA EXE 0","","Eléctricos puros","L3e","362","7.1","9.0","105.0","5.8"
"NEXT Mojito","","Eléctricos puros","L3e","261","3.1","4.6","114.0","2.9"
"NEXTELECTRICMOTORS NXPLUS 0","","Eléctricos puros","L3e","253","2.8","4.0","146.0","3.6"
"NEXTELECTRICMOTORS OVEGA 0","","Eléctricos puros","L3e","348","8.7","10.0","125.0","8.6"
"NEXTEM ORCA 1","","Eléctricos puros","N1","2245","18.1","15.1","174.0","30.0"
"NEXTEM ORCA Caja Alta","","Eléctricos puros","N1","2245","18.1","15.1","200.0","30.0"
"NEXTEM ORCA Chasis","","Eléctricos puros","N1","2245","18.1","15.1","200.0","30.0"
"NEXTEM ORCA Pick up","","Eléctricos puros","N1","2245","18.1","15.1","200.0","30.0"
"NEXTEM ORCA Van","","Eléctricos puros","N1","2245","18.1","15.1","200.0","30.0"
"Nissan 370Z Coupé GT Automático 3.7 Petrol 328PS","","Gasolina","M1","1800","","","",""
"Nissan 370Z Coupé GT Manual 3.7 Petrol 328PS","","Gasolina","M1","1800","","","",""
"Nissan 370Z Coupé Manual 3.7 Petrol 328PS","","Gasolina","M1","1800","","","",""
"Nissan 370Z Coupé NISMO Manual 3.7 Petrol 344PS","","Gasolina","M1","1800","","","",""
"Nissan 370Z Roadster GT Automático 3.7 Petrol 328PS","","Gasolina","M1","1885","","","",""
"Nissan 370Z Roadster GT Manual 3.7 Petrol 328PS","","Gasolina","M1","1885","","","",""
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 ADVANCE","","Eléctricos puros","M1","2333","17.7","160.0","403.0","63.0"
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 ADVANCE  Cargador 22kW","","Eléctricos puros","M1","2333","17.7","160.0","403.0","63.0"
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 ADVANCE  Cargador 22kW + Techo Solar","","Eléctricos puros","M1","2333","17.8","160.0","403.0","63.0"
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 ENGAGE","","Eléctricos puros","M1","2333","17.6","160.0","404.0","63.0"
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 ENGAGE P. Tech","","Eléctricos puros","M1","2333","17.6","160.0","404.0","63.0"
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 EVOLVE","","Eléctricos puros","M1","2333","17.9","160.0","397.0","63.0"
"Nissan ARIYA 63kWh 160kW (217CV) 4x2 EVOLVE  Cargador 22kW","","Eléctricos puros","M1","2333","17.9","160.0","397.0","63.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 ADVANCE","","Eléctricos puros","M1","2460","18.3","178.0","533.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 ADVANCE  Cargador 22kW","","Eléctricos puros","M1","2460","18.3","178.0","533.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 ADVANCE  Cargador 22kW + Techo Solar","","Eléctricos puros","M1","2460","18.4","178.0","533.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 ENGAGE","","Eléctricos puros","M1","2460","18.0","178.0","536.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 ENGAGE P. Tech","","Eléctricos puros","M1","2460","18.1","178.0","536.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 EVOLVE","","Eléctricos puros","M1","2460","18.4","178.0","525.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 EVOLVE  Cargador 22kW","","Eléctricos puros","M1","2460","18.4","178.0","525.0","87.0"
"Nissan ARIYA 87kWh 178kW (242CV) 4x2 EVOLVE P. Sport","","Eléctricos puros","M1","2460","18.6","178.0","525.0","87.0"
