"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Citroën Nuevo C4 BlueHDi 130 S&S EAT8","","Gasóleo","M1","1795","","","",""
"Citroën Nuevo C4 PureTech 100 S&S 6v","","Gasolina","M1","1690","","","",""
"Citroën Nuevo C4 PureTech 130 S&S 6v","","Gasolina","M2","1690","","","",""
"Citroën Nuevo C4 PureTech 130 S&S EAT8","","Gasolina","M1","1755","","","",""
"Citroën Nuevo C4 PureTech 155 EAT8 SHINE","","Gasolina","M1","1760","","","",""
"Citroën Nuevo C5 Aircross Plug-in Hybrid 225 EAT8 SHINE","","Híbridos enchufables","M1","2300","","81.2","55.0","13.2"
"Citroën Nuevo ë-C4 Eléctrico 100 KW","","Eléctricos puros","M1","2000","16.6","100.0","338.0","50.0"
"Citroën SpaceTourer (Business Lounge) BlueHDi 140 S&S Talla M","","Gasóleo","M1","2760","","","",""
"Citroën SpaceTourer (Business Lounge) BlueHDi 180 S&S EAT8 Talla M","","Gasóleo","M1","2760","","","",""
"Citroën SpaceTourer (Business Lounge) BlueHDi 180 S&S EAT8 Talla XL","","Gasóleo","M1","2800","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 120 S&S 6v Talla M","","Gasóleo","M1","2700","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 140 S&S 6v Talla M","","Gasóleo","M1","2760","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 140 S&S 6v Talla XL","","Gasóleo","M1","2790","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 140 S&S 6v Talla XS","","Gasóleo","M1","2710","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 145 S&S 6v Talla M","","Gasóleo","M1","2760","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 145 S&S 6v Talla XL","","Gasóleo","M1","2790","","","",""
"Citroën SpaceTourer (Feel) BlueHDi 180 S&S EAT8 Talla M","","Gasóleo","M1","2800","","","",""
"Citroën SpaceTourer (Shine) BlueHDi 140 S&S 6v Talla M","","Gasóleo","M1","2760","","","",""
"Citroën SpaceTourer (Shine) BlueHDi 180 S&S EAT8 Talla M","","Gasóleo","M1","2800","","","",""
