"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA ENYAQ COUPÉ MY24 60 132 kW (180 CV) 60 kWh (58 kwh neta) (MTMA 2510)","","Eléctricos puros","M1","2510","15.7","132.0","408.0","58.0"
"SKODA ENYAQ COUPÉ MY24 85 - 4x4 210 kW (286 CV) 82 kWh (77 kwh neta) (MTMA 2750)","","Eléctricos puros","M1","2750","15.7","210.0","545.0","77.0"
"SKODA ENYAQ COUPÉ MY24 85 210 kW (286 CV) 82 kWh (77 kwh neta) (MTMA 2650)","","Eléctricos puros","M1","2650","14.6","210.0","573.0","77.0"
"SKODA ENYAQ COUPÉ MY24 RS 250 kW (341 CV) 82 kWh (77 kwh neta) (MTMA 2750)","","Eléctricos puros","M1","2750","15.7","250.0","547.0","77.0"
"SKODA ENYAQ COUPÉ MY24 Sportline 85 210 kW (286 CV) 82 kWh (77 kwh neta) (MTMA 2650)","","Eléctricos puros","M1","2650","15.0","210.0","561.0","77.0"
"SKODA ENYAQ iV MY21 60 Bateria 58,3 kWh Electromotor 132 KW (180 CV) Automatico 1 vel","","Eléctricos puros","M1","3509","15.6","132.0","412.0","58.0"
"SKODA ENYAQ iV MY21 80 Bateria 77,1 kWh Electromotor 150 KW (204 CV) Automatico 1 vel","","Eléctricos puros","M1","3612","16.6","150.0","535.0","77.0"
"SKODA ENYAQ IV MY23 60 132 kW (180 CV) 62 kWh (MTMA 2500)","","Eléctricos puros","M1","2500","16.9","132.0","416.0","58.0"
"SKODA ENYAQ IV MY23 80 - 4x4 195 kW (265 CV) 82 kWh (77 kwh neta) (MTMA 2750)","","Eléctricos puros","M1","2750","17.3","195.0","521.0","77.0"
"SKODA ENYAQ IV MY23 80 150 kW (204 CV) 82 kWh (77 kwh neta) (MTMA 2600)","","Eléctricos puros","M1","2600","16.6","150.0","544.0","77.0"
"SKODA ENYAQ IV MY23 80 150 kW (204 CV) 82 kWh (77 kwh neta) (MTMA 2657)","","Eléctricos puros","M1","2657","16.6","150.0","544.0","77.0"
"SKODA ENYAQ IV MY23 Sportline 80 150 kW (204 CV) 82 kWh (77 kwh neta) (MTMA 2600)","","Eléctricos puros","M1","2600","16.6","150.0","544.0","77.0"
"SKODA ENYAQ IV MY23 Sportline 80 150 kW (204 CV) 82 kWh (77 kwh neta) (MTMA 2657)","","Eléctricos puros","M1","2657","16.6","150.0","544.0","77.0"
"SKODA ENYAQ MY22 60 Bateria 58,3 kWh Electromotor 132 KW (180 CV) Automatico 1 vel.","","Eléctricos puros","M1","3500","15.7","132.0","411.0","60.0"
"SKODA ENYAQ MY22 80 Bateria 77,1 kWh Electromotor 150 KW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","3540","16.8","150.0","520.0","60.0"
"SKODA ENYAQ MY22 80x Bateria 77,1 kWh Electromotor 195 KW (265 CV) Automatico 1 vel.","","Eléctricos puros","M1","3950","17.4","195.0","470.0","80.0"
"SKODA ENYAQ MY22 Sportline 80 Bateria 77,1 kWh Electromotor 150 KW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","3540","17.1","150.0","520.0","80.0"
"SKODA ENYAQ MY22 Sportline 80x Bateria 77,1 kWh Electromotor 195 KW (265 CV) Automatico 1 vel.","","Eléctricos puros","M1","3950","17.7","195.0","470.0","80.0"
"SKODA ENYAQ MY24 60 132 kW (180 CV) 60 kWh (58 kwh neta) (MTMA 2504)","","Eléctricos puros","M1","2504","16.4","132.0","400.0","58.0"
"SKODA ENYAQ MY24 85 - 4x4 210 kW (286 CV) 82 kWh (77 kwh neta) (MTMA 2750)","","Eléctricos puros","M1","2750","16.2","210.0","537.0","77.0"
"SKODA ENYAQ MY24 85 210 kW (286 CV) 82 kWh (77 kwh neta) (MTMA 2650)","","Eléctricos puros","M1","2650","15.2","210.0","565.0","77.0"
"SKODA ENYAQ MY24 RS 250 kW (341 CV) 82 kWh (77 kwh neta) (MTMA 2750)","","Eléctricos puros","M1","2750","16.1","250.0","541.0","77.0"
"SKODA ENYAQ MY24 Sportline 85 210 kW (286 CV) 82 kWh (77 kwh neta) (MTMA 2650)","","Eléctricos puros","M1","2650","15.5","210.0","553.0","77.0"
"SKODA FABIA COMBI MY19 1,0 MPI 55 kW (75 CV) Manual 5 vel.","","Gasolina","M1","2361","","","",""
"SKODA FABIA COMBI MY19 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","Gasolina","M1","2596","","","",""
"SKODA FABIA COMBI MY19 1,0 TSI 81 kW (110 CV) DSG 7 vel.","","Gasolina","M1","2740","","","",""
"SKODA FABIA COMBI MY19 1.0 TSI 81kW (110 CV) Manual 6 vel.","","Gasolina","M1","2707","","","",""
"SKODA FABIA COMBI MY20 1.0 TSI 70 kW (95 CV) Manual 5 vel.","","Gasolina","M1","2591","","","",""
"SKODA FABIA COMBI MY20 1.0 TSI 81kW (110 CV) Manual 6 vel.","","Gasolina","M1","2702","","","",""
"SKODA FABIA COMBI MY21 1,0 TSI 70 kW (95 CV) DSG 7 vel.","","Gasolina","M1","2591","","","",""
"SKODA FABIA COMBI MY21 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","Gasolina","M1","2591","","","",""
"SKODA FABIA COMBI MY21 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","Gasolina","M1","2702","","","",""
