"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Audi A4 Avant 40 TFSI quattro 150 kW( 204CV) S tronic Advanced MY21","","Híbridos de gasolina","M1","2200","","1.3","",""
"Audi A4 Avant 40 TFSI150 kW (204 CV) S tronic 7 vel. Advanced MY22","","Gasolina","M1","2140","","","",""
"Audi A4 Avant 45 TDI quattro 170 kW (231 CV) S tronic MY19","","Gasóleo","M1","2145","","","",""
"Audi A4 Avant 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","Híbridos de gasolina","M1","2175","","1.5","",""
"Audi A4 Avant 45 TFSI quattro-ultra 190 kW (265 CV) S tronic 7 vel. Advanced MY21","","Híbridos de gasolina","M1","2195","","1.3","",""
"Audi A4 Avant 45 TFSI quattro-ultra 190 kW (265 CV) S tronic 7 vel. S line/Black Line MY21","","Híbridos de gasolina","M1","2195","","1.3","",""
"Audi A4 Avant 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. S line/Black line MY23","","Gasolina","M1","2135","","","",""
"Audi A4 Avant 50 TDI quattro 210 kW (286CV)  S tronic MY19","","Gasóleo","M1","2335","","","",""
"Audi A4 Avant 50 TDI quattro 210 kW (286CV)  S tronic MY19","","Gasóleo","M1","2335","","","",""
"Audi A4 Avant RS 4 Competition Plus 331 kW (450 CV) triptonic 8 vel. Avant MY23","","Gasolina","M1","2100","","","",""
"Audi A4 Avant RS 4 TFSI quattro 331 kW (450 CV) tiptronic 8 vel. RS MY21","","Gasolina","M1","2350","","","",""
"Audi A4 Avant RS 4 TFSI quattro 331 kW (450 CV) triptonic 8 vel. Avant MY23","","Gasolina","M1","2100","","","",""
"Audi A4 Avant S4 TDI quattro 251 kW (341 CV) triptonic 8 vel. Avant MY23","","Gasolina","M1","2100","","","",""
"Audi A4 Avant S4 TDI quattro 255 kW (347 CV) tiptronic 8 vel. S MY21","","Híbridos de gasóleo","M1","2375","","8.4","",""
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. Advanced MY21","","Híbridos de gasóleo","M1","2090","","1.3","",""
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. Advanced MY23","","Gasóleo","M1","2090","","","",""
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. S line MY21","","Híbridos de gasóleo","M1","2090","","1.3","",""
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. S line/Black line MY23","","Gasóleo","M1","2090","","","",""
"Audi A4 Berlina 30 TDI 152 kW (204 CV) S tronic 7 vel. Advanced MY22","","Gasóleo","M1","2090","","","",""
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. Advanced MY21","","Híbridos de gasóleo","M1","2095","","1.3","",""
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. Advanced MY23","","Gasóleo","M1","2095","","","",""
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. S line MY21","","Híbridos de gasóleo","M1","2095","","1.3","",""
