"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive FR GO XL MY22","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive FR MY22","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive XCELLENCE","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive XCELLENCE GO","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive XCELLENCE GO L MY22","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive XCELLENCE GO XL MY22","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 140KW (190CV) St&Sp DSG 4Drive XCELLENCE MY22","","Gasolina","M1","2500","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR","","Gasolina","M1","2360","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR GO","","Gasolina","M1","2360","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR GO L MY22","","Gasolina","M1","2360","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR GO XL MY22","","Gasolina","M1","2360","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR MY22","","Gasolina","M1","2360","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR XL MY23","","Gasolina","M1","2190","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR XM MY23","","Gasolina","M1","2190","","","",""
"SEAT Tarraco 2.0 EcoTSI 180kW (245 CV) St&Sp DSG 4Drive FR XXL MY23","","Gasolina","M1","2190","","","",""
"SEAT Tarraco 2.0 EcoTSI 190 CV St&Sp DSG 4Drive XCELLENCE","","Gasolina","M1","2380","","","",""
"SEAT Tarraco 2.0 EcoTSI 190 CV St&Sp DSG 4Drive XCELLENCE PLUS","","Gasolina","M1","2380","","","",""
"SEAT Tarraco 2.0 EcoTSI 190 CV St&Sp DSG 4Drive XCELLENCE PLUS s48","","Gasolina","M1","2380","","","",""
"SEAT Tarraco 2.0 EcoTSI 190 CV St&Sp DSG 4Drive XCELLENCE s48","","Gasolina","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR GO","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR GO L MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR GO XL MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR XL  MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR XL MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR XM MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR XM MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR XXL  MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG FR XXL MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE GO","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE GO MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE XL MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE XL MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE XM MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG STYLE XM MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG X-PERIENCE XL  MY23","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG X-PERIENCE XL MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG X-PERIENCE XM MY23","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG X-PERIENCE XM MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG X-PERIENCE XXL  MY23","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG X-PERIENCE XXL MY24","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG XCELLENCE","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG XCELLENCE GO","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG XCELLENCE GO L MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG XCELLENCE GO XL MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp DSG XCELLENCE MY22","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp FR XL  MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp FR XM MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE GO","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE GO MY22","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE MY22","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE XL MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE XL MY24","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE XM MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp STYLE XM MY24","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp X-PERIENCE XL  MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp X-PERIENCE XL MY24","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp X-PERIENCE XM MY23","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp X-PERIENCE XM MY24","","Gasóleo","M1","2240","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp XCELLENCE","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp XCELLENCE GO","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp XCELLENCE GO L MY22","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110kW (150CV) St&Sp XCELLENCE MY22","","Gasóleo","M1","2230","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S STYLE DCT 4WD MY19","","Gasóleo","M1","2540","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S STYLE MY19","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S STYLE PLUS DCT 4WD MY19","","Gasóleo","M1","2540","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S STYLE PLUS MY19","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S XCELLENCE DCT 4WD MY19","","Gasóleo","M1","2540","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S XCELLENCE MY19","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S XCELLENCE PLUS DCT 4WD MY19","","Gasóleo","M1","2540","","","",""
"SEAT Tarraco 2.0 TDI 110KW S/S XCELLENCE PLUS MY19","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 140KW S/S XCELLENCE DCT 4WD MY19","","Gasóleo","M1","2550","","","",""
"SEAT Tarraco 2.0 TDI 140KW S/S XCELLENCE PLUS DCT 4WD MY19","","Gasóleo","M1","2550","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR GO","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR GO L MY22","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR GO XL MY22","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR MY22","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR XL  MY23","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR XM MY23","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive FR XXL  MY23","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive X-PERIENCE XL  MY23","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive X-PERIENCE XM MY23","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive X-PERIENCE XXL  MY23","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive XCELLENCE","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive XCELLENCE GO","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive XCELLENCE GO L MY22","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive XCELLENCE GO XL MY22","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 147kW (200CV) St&Sp DSG 4Drive XCELLENCE MY22","","Gasóleo","M1","2380","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive STYLE","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive STYLE PLUS","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive STYLE PLUS s48","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive STYLE s48","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive XCELLENCE","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive XCELLENCE PLUS","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive XCELLENCE PLUS s48","","Gasóleo","M1","2410","","","",""
