"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA NUEVO SUPERB COMBI MY21 Style 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3859","12.5","85.0","60.0","13.0"
"SKODA NUEVO SUPERB MY21 L&K 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3834","13.0","85.0","61.0","13.0"
"SKODA NUEVO SUPERB MY21 Sportline 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3834","12.5","85.0","59.0","13.0"
"SKODA NUEVO SUPERB MY21 Style 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3834","12.5","85.0","62.0","13.0"
"SKODA OCTAVIA A7 MY19 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","Gasolina","M1","1797","","","",""
"SKODA OCTAVIA A7 MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","Gasolina","M1","1775","","","",""
"SKODA OCTAVIA A7 MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","1819","","","",""
"SKODA OCTAVIA A7 MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","1805","","","",""
"SKODA OCTAVIA A7 MY19 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","Gasóleo","M1","1870","","","",""
"SKODA OCTAVIA A7 MY19 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","Gasóleo","M1","1855","","","",""
"SKODA OCTAVIA A7 MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","1900","","","",""
"SKODA OCTAVIA A7 MY19 2,0 TDI 135 kW (184 CV) DSG 7 vel.","","Gasóleo","M1","2040","","","",""
"SKODA OCTAVIA A7 MY19 2,0 TDI 135 kW (184 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2017","","","",""
"SKODA OCTAVIA A7 MY19 2,0 TSI 140 kW (190 CV) DSG 7 vel.","","Gasolina","M1","1887","","","",""
"SKODA OCTAVIA A7 MY19 2,0 TSI 180 kW (245 CV) DSG 7 vel.","","Gasolina","M1","1932","","","",""
"SKODA OCTAVIA A7 MY19 2,0 TSI 180 kW (245 CV) Manual 6 vel.","","Gasolina","M1","1912","","","",""
"SKODA OCTAVIA A7 MY20 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","Gasolina","M1","1775","","","",""
"SKODA OCTAVIA A7 MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","1819","","","",""
"SKODA OCTAVIA A7 MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","1805","","","",""
"SKODA OCTAVIA A7 MY20 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","Gasóleo","M1","1855","","","",""
"SKODA OCTAVIA A7 MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","1914","","","",""
"SKODA OCTAVIA A7 MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","1900","","","",""
"SKODA OCTAVIA A7 MY20 2,0 TDI 135 kW (184 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2017","","","",""
"SKODA OCTAVIA A7 MY20 2,0 TSI 180 kW (245 CV) DSG 7 vel.","","Gasolina","M1","1932","","","",""
"SKODA OCTAVIA A8 MY20 1,5 TSI 110 kW Manual 6 vel.","","Gasolina","M1","3390","","","",""
"SKODA OCTAVIA A8 MY20 2,0 TDI 110 kW DSG 7 vel.","","Gasóleo","M1","3600","","","",""
"SKODA OCTAVIA A8 MY20 2,0 TDI 85 kW Manual 6 vel.","","Gasóleo","M1","3473","","","",""
"SKODA OCTAVIA A8 MY21 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","Gasolina","M1","3108","","","",""
"SKODA OCTAVIA A8 MY21 1,0 TSI m-HEV 81 kW (110 CV) DSG 7 vel.","","Gasolina","M1","3153","","","",""
"SKODA OCTAVIA A8 MY21 1,4 TSI iV P-HEV150 kW (200 CV)DSG 6 vel.","","Híbridos enchufables","M1","3620","111.0","150.0","69.0","150.0"
"SKODA OCTAVIA A8 MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3400","","","",""
"SKODA OCTAVIA A8 MY21 1,5 TSI 96 kW (130 CV) DSG 7 vel. G-TEC","","Gas natural","M1","3290","","","",""
"SKODA OCTAVIA A8 MY21 1,5 TSI m-HEV 110 kW (150 CV) DSG 7 vel.","","Híbridos de gasolina","M1","3390","","","",""
"SKODA OCTAVIA A8 MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","3587","","","",""
"SKODA OCTAVIA A8 MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","3549","","","",""
"SKODA OCTAVIA A8 MY21 2,0 TDI 147 kW (200 CV) DSG 7 vel.","","Gasóleo","M1","3615","","","",""
"SKODA OCTAVIA A8 MY21 2,0 TDI 85 kW (115 CV) DSG 7 vel.","","Gasóleo","M1","3455","","","",""
"SKODA OCTAVIA A8 MY21 2,0 TDI 85 kW (115 CV) Manual 6 vel.","","Gasóleo","M1","3447","","","",""
"SKODA OCTAVIA A8 MY21 2,0 TSI180 kW (245 CV)DSG 7 vel.","","Gasolina","M1","3623","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","Gasolina","M1","1862","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","Gasolina","M1","1775","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","1861","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","1847","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,5 TSI 96 kW (130 CV) DSG 7 vel. G-TEC","","Gas natural","M1","1953","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","Gasóleo","M1","1912","","","",""
"SKODA OCTAVIA COMBI A7 MY19 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","Gasóleo","M1","1897","","","",""
"SKODA OCTAVIA COMBI A7 MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","1924","","","",""
