"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Goupil G5 E Litio Goupil G5 E Litio PB + HP 500","","Eléctricos puros","L7e","2100","13.1","11.0","201.0","19.0"
"Goupil G5 E Litio Goupil G5 E Litio PF","","Eléctricos puros","N1","2100","13.1","11.0","201.0","19.0"
"Goupil G5 E Litio Goupil G5 E Litio PF","","Eléctricos puros","L7e","2100","13.1","11.0","201.0","19.0"
"Goupil G5 E plomo Goupil G5 E plomo CAJA SATÉLITE","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo CAJA SATÉLITE","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo FURGON","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo FURGON","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo MIXTO PB + ASP,","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo MIXTO PB + ASP,","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo MIXTO PB + HP 200","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo MIXTO PB + HP 200","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo PB","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo PB","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo PB + HP 500","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo PB + HP 500","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo PF","","Eléctricos puros","N1","2100","21.2","9.0","76.0","14.0"
"Goupil G5 E plomo Goupil G5 E plomo PF","","Eléctricos puros","L7e","2100","21.2","9.0","76.0","14.0"
"Goupil G6 litio 15 CAJA CERRADA","","Eléctricos puros","N1","2600","18.6","24.5","89.0","15.4"
"Goupil G6 litio 15 CAJA CON HP","","Eléctricos puros","N1","2600","18.8","24.5","89.0","15.4"
"Goupil G6 litio 15 CAJA FRACCIONES","","Eléctricos puros","N1","2600","19.5","24.5","89.0","15.4"
"Goupil G6 litio 15 FULLBOX","","Eléctricos puros","N1","2600","19.5","24.5","89.0","15.4"
"Goupil G6 litio 15 FURGÓN","","Eléctricos puros","N1","2600","19.5","24.5","89.0","15.4"
"Goupil G6 litio 15 MIXTO PB","","Eléctricos puros","N1","2600","18.6","24.5","89.0","15.4"
"Goupil G6 litio 15 MIXTO PF","","Eléctricos puros","N1","2600","18.3","24.5","89.0","15.4"
"Goupil G6 litio 15 PB","","Eléctricos puros","N1","2600","18.8","24.5","89.0","15.4"
"Goupil G6 litio 15 PF","","Eléctricos puros","N1","2600","18.5","24.5","89.0","15.4"
"Goupil G6 litio 15 PLATAFORMA INTERCAMBIABLE","","Eléctricos puros","N1","2600","18.5","24.5","89.0","15.4"
"Goupil G6 litio 15 SATELITE / COMPACTADOR","","Eléctricos puros","N1","2600","18.6","24.5","89.0","15.4"
"Goupil G6 litio 28 CAJA CERRADA","","Eléctricos puros","N2","2600","22.9","24.5","153.0","28.8"
"Goupil G6 litio 28 CAJA CON HP","","Eléctricos puros","N1","2600","23.2","24.5","153.0","28.8"
"Goupil G6 litio 28 CAJA FRACCIONES","","Eléctricos puros","N1","2600","24.2","24.5","153.0","28.8"
"Goupil G6 litio 28 FULLBOX","","Eléctricos puros","N1","2600","24.2","24.5","153.0","28.8"
"Goupil G6 litio 28 FURGÓN","","Eléctricos puros","N1","2600","24.2","24.5","153.0","28.8"
"Goupil G6 litio 28 MIXTO PB","","Eléctricos puros","N1","2600","22.8","24.5","153.0","28.8"
"Goupil G6 litio 28 MIXTO PF","","Eléctricos puros","N1","2600","22.4","24.5","153.0","28.8"
"Goupil G6 litio 28 PB","","Eléctricos puros","N1","2600","23.2","24.5","153.0","28.8"
"Goupil G6 litio 28 PF","","Eléctricos puros","N1","2600","22.7","24.5","153.0","28.8"
"Goupil G6 litio 28 PLATAFORMA INTERCAMBIABLE","","Eléctricos puros","N1","2600","22.7","24.5","153.0","28.8"
"Goupil G6 litio 28 SATELITE / COMPACTADOR","","Eléctricos puros","N1","2600","22.9","24.5","153.0","28.8"
"Govecs GOVECS PRO CARGO 1","","Eléctricos puros","L3e","293","5.5","4.4","96.0","4.9"
"GREENTOUR EV 2","","Eléctricos puros","M1","1555","18.0","30.0","300.0","300.0"
"GREENTOUR EV 4","","Eléctricos puros","M1","1880","18.0","40.0","300.0","322.0"
"GREENTOUR MINI","","Eléctricos puros","L7e","1020","13.0","15.0","170.0","90.0"
"GREENTOUR Q4","","Eléctricos puros","L6e","930","6.6","4.0","110.0","7.2"
"HEULIEZ BUS Eway Eway 10,7 m","","Eléctricos puros","M3","17900","85.0","160.0","300.0","418.0"
"HEULIEZ BUS Eway Eway 12 m","","Eléctricos puros","M3","20000","85.0","185.0","300.0","485.0"
"HEULIEZ BUS Eway Eway 18 m","","Eléctricos puros","M3","30000","105.0","285.0","300.0","624.0"
"HEULIEZ BUS Eway Eway 9,5 m","","Eléctricos puros","M3","16000","85.0","160.0","200.0","293.0"
"Honda CIVIC CIVIC 5DR Type R 2.0 VTEC Turbo 6MT","","Gasolina","M1","1800","","","",""
"Honda CIVIC CIVIC Hybrid Advance i-MMD eCVT","","Híbridos de gasolina","M1","1930","","","",""
"Honda CIVIC CIVIC Hybrid Elegance i-MMD eCVT","","Híbridos de gasolina","M1","1865","","","",""
"Honda CIVIC CIVIC Hybrid Sport i-MMD eCVT","","Híbridos de gasolina","M1","1930","","","",""
"Honda CR-V CR-V Hybrid Advance i-MMD eCVT 4x4 24YM","","Híbridos de gasolina","M1","2350","","","",""
"Honda CR-V CR-V Hybrid Elegance i-MMD eCVT 4x2","","Híbridos de gasolina","M1","2240","","","",""
"Honda CR-V CR-V Hybrid Elegance i-MMD eCVT 4x2 24YM","","Híbridos de gasolina","M1","2260","","","",""
"Honda CR-V CR-V Hybrid Executive i-MMD eCVT 4x4","","Híbridos de gasolina","M1","2275","","","",""
"Honda CR-V CR-V Hybrid Lifestyle i-MMD eCVT 4x2","","Híbridos de gasolina","M1","2240","","","",""
"Honda CR-V CR-V Hybrid Lifestyle i-MMD eCVT 4x4","","Híbridos de gasolina","M1","2275","","","",""
"Honda CR-V CR-V Hybrid PHEV Advance Tech i-MMD eCVT 4x2 24YM","","Híbridos enchufables","M1","2430","15.5","135.0","82.0","17.7"
"Honda CR-V CR-V Hybrid Sport Line i-MMD eCVT 4x2","","Híbridos de gasolina","M1","2240","","","",""
"Honda e:Ny1 Advance","","Eléctricos puros","M1","2080","18.2","150.0","412.0","68.8"
