"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Hyundai Canarias i30 N FL 2021 2.0 T-GDi 206 kW (280 CV) DCT8 2WD","","Gasolina","M1","1970","","","",""
"Hyundai Canarias i30 N FL 2021 2.0 T-GDi 206 kW (280 CV) MT6 2WD","","Gasolina","M1","1940","","","",""
"Hyundai Canarias i30 Wagon 2017 1.6 CRDi 100 kW (136 CV) MT6 - T-Drive","","Gasóleo","M1","1900","","","",""
"Hyundai Canarias i30 Wagon FL 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6","","Híbridos de gasolina","M1","1850","","","",""
"Hyundai Canarias i30 Wagon FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6","","Híbridos de gasolina","M1","1870","","","",""
"Hyundai Canarias i30 Wagon FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6 - N Line","","Híbridos de gasolina","M1","1870","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 124,9 kW (170 CV) 2WD","","Eléctricos puros","M1","2370","16.7","125.0","384.0","58.0"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 160 kW (217 CV) 2WD Llanta 19","","Eléctricos puros","M1","2430","16.8","160.0","481.0","72.6"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 160 kW (217 CV) 2WD Llanta 20","","Eléctricos puros","M1","2430","17.9","160.0","451.0","72.6"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 168,1 kW (229 CV) 2WD Llanta 19""""","","Eléctricos puros","M1","2450","17.9","168.0","507.0","77.4"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 168,1 kW (229 CV) 2WD Llanta 20""""","","Eléctricos puros","M1","2450","17.0","168.0","476.0","77.4"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 172,6 kW (235 CV) 4WD","","Eléctricos puros","M1","2480","18.1","173.0","360.0","58.0"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 224,6 kW (305 CV) 4WD Llanta 19","","Eléctricos puros","M1","2540","17.7","225.0","460.0","72.6"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 224,6 kW (305 CV) 4WD Llanta 20","","Eléctricos puros","M1","2540","19.0","225.0","430.0","72.6"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 239,3 kW (325 CV) 4WD Llanta 19""""","","Eléctricos puros","M1","2560","17.9","239.0","481.0","77.4"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 239,3 kW (325 CV) 4WD Llanta 20""""","","Eléctricos puros","M1","2560","19.1","239.0","454.0","77.4"
"Hyundai Canarias IONIQ Eléctrico FL 2019 Motor eléctrico 100 kW (136 CV)","","Eléctricos puros","M1","1970","13.8","100.0","311.0","38.3"
"Hyundai Canarias IONIQ Eléctrico FL 2019 Motor eléctrico 100 kW (136 CV) MY21","","Eléctricos puros","M1","1970","13.8","100.0","311.0","38.3"
"Hyundai Canarias IONIQ Híbrido Enchufable FL 2019 1.6 GDi 104 kW (141 CV) DCT6","","Híbridos enchufables","M1","1970","11.7","44.5","52.0","8.9"
"Hyundai Canarias IONIQ Híbrido Enchufable FL 2019 1.6 GDi 104 kW (141 CV) DCT6 MY21","","Híbridos enchufables","M1","1970","11.7","44.5","52.0","8.9"
"Hyundai Canarias IONIQ Híbrido FL 2019 1.6 GDi 104 kW (141 CV) DCT6 - HiTech MY21","","Híbridos de gasolina","M1","1870","","32.0","","1.6"
"Hyundai Canarias IONIQ Híbrido FL 2019 1.6 GDi 104 kW (141 CV) DCT6 - Tech MY21","","Híbridos de gasolina","M1","1870","","32.0","","1.6"
"Hyundai Canarias IONIQ Híbrido FL 2019 1.6 GDi 104 kW (141 CV) DCT6 - UltraTech MY21","","Híbridos de gasolina","M1","1870","","32.0","","1.6"
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - City","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Comfort","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Comfort 16","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Premium","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Style","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Trend 16","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Trend 16 MY20","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Trend 18","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Trend Design","","Gasolina","M1","1775","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 100 kW (136 CV) DCT7 2WD - Premium","","Gasóleo","M1","1880","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 100 kW (136 CV) DCT7 2WD - Style","","Gasóleo","M1","1880","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 100 kW (136 CV) DCT7 2WD - Style Leather","","Gasóleo","M1","1880","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 100 kW (136 CV) DCT7 2WD - Trend 18","","Gasóleo","M1","1880","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 100 kW (136 CV) DCT7 2WD - Trend Design","","Gasóleo","M1","1880","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 85 kW (115 CV) MT6 - Premium","","Gasóleo","M1","1850","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 85 kW (115 CV) MT6 - Style","","Gasóleo","M1","1850","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 85 kW (115 CV) MT6 - Style Leather","","Gasóleo","M1","1850","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 85 kW (115 CV) MT6 - Trend 18","","Gasóleo","M1","1850","","","",""
"Hyundai Canarias Kona 2017 1.6 CRDi 85 kW (115 CV) MT6 - Trend Design","","Gasóleo","M1","1850","","","",""
"Hyundai Canarias Kona 2017 1.6 T-GDi 130 kW (177 CV) DCT7 2WD - Premium","","Gasolina","M1","1835","","","",""
"Hyundai Canarias Kona 2017 1.6 T-GDi 130 kW (177 CV) DCT7 2WD - Style","","Gasolina","M1","1835","","","",""
"Hyundai Canarias Kona 2017 1.6 T-GDi 130 kW (177 CV) DCT7 2WD - Style Leather","","Gasolina","M1","1835","","","",""
"Hyundai Canarias Kona 2017 1.6 T-GDi 130 kW (177 CV) DCT7 2WD - Trend 18","","Gasolina","M1","1835","","","",""
"Hyundai Canarias Kona 2017 1.6 T-GDi 130 kW (177 CV) DCT7 2WD - Trend Design","","Gasolina","M1","1835","","","",""
"Hyundai Canarias Kona 2017 1.6 T-GDi 130 kW (177 CV) DCT7 4WD - Iron-Man Edition","","Gasolina","M1","1910","","","",""
