"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Volkswagen Turismos PASSAT  MY22 Passat R-Line 2.0 TSI 140 kW (190 CV)  Automatico DSG 7 vel.","","Gasolina","M1","2220","","","",""
"Volkswagen Turismos PASSAT  MY23 PASSAT 1,5 TSI 110kW (150CV) 6 vel.","","Gasolina","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 PASSAT 2,0 TDI EVO 110kW (150CV) 6 vel.*","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 PASSAT 2,0 TDI EVO 90kW (122CV) DSG 7 vel.*","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 PASSAT BUSINESS 1,5 TSI 110kW (150CV) 6 vel.","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 PASSAT BUSINESS 2,0 TDI EVO 110kW (150CV) 6 vel.*","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 PASSAT BUSINESS 2,0 TDI EVO 90kW (122CV) DSG 7 vel.*","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 Passat EXECUTIVE 1,5 ACT TSI 110kW (150CV) 6 vel.","","Gasolina","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 Passat EXECUTIVE 1,5 ACT TSI 110kW (150CV) DSG 7 vel.","","Gasolina","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 Passat EXECUTIVE 2,0 TDI EVO 110kW (150CV) 6 vel.*","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 Passat EXECUTIVE 2,0 TDI EVO 110kW (150CV) DSG 7 vel.*","","Gasóleo","M1","2260","","","",""
"Volkswagen Turismos PASSAT  MY23 Passat EXECUTIVE 2,0 TDI EVO 90kW (122CV) DSG 7 vel.","","Gasóleo","M1","2260","","","",""
