"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA SUPERB MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","4148","","","",""
"SKODA SUPERB MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4128","","","",""
"SKODA SUPERB MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","4162","","","",""
"SKODA SUPERB MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4495","","","",""
"SKODA SUPERB MY20 2.0 TSI 140kW (190CV) DSG","","Gasolina","M1","3898","","","",""
"SKODA SUPERB MY20 2.0 TSI 200kW (272CV) DSG 4x4","","Gasolina","M1","4450","","","",""
"SKODA SUPERB MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","3658","","","",""
"SKODA SUPERB MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3644","","","",""
"SKODA SUPERB MY21 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","3618","","","",""
"SKODA SUPERB MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","4156","","","",""
"SKODA SUPERB MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4137","","","",""
"SKODA SUPERB MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","4087","","","",""
"SKODA SUPERB MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4472","","","",""
"SKODA SUPERB MY21 2,0 TDI 90 kW (122 CV) DSG 7 vel.","","Gasóleo","M1","3640","","","",""
"SKODA SUPERB MY21 2,0 TSI 140 kW (190 CV) DSG 7 vel.","","Gasolina","M1","3923","","","",""
"SKODA SUPERB MY21 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","Gasolina","M1","4452","","","",""
"SKODA SUPERB NG COMBI MY24 L&K 1.5 TSI m-HEV 110 kW (150 CV) DSG 7 vel. (MTMA 2124)","","Híbridos de gasolina","M1","2124","","","",""
"SKODA SUPERB NG COMBI MY24 L&K 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2241)","","Gasóleo","M1","2241","","","",""
"SKODA SUPERB NG COMBI MY24 SELECTION 1.5 TSI m-HEV 110 kW (150 CV) DSG 7 vel. (MTMA 2124)","","Híbridos de gasolina","M1","2124","","","",""
"SKODA SUPERB NG COMBI MY24 SELECTION 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2241)","","Gasóleo","M1","2241","","","",""
"smart #1 (HX11) BRABUS","","Eléctricos puros","M1","2325","18.2","315.0","400.0","66.0"
"smart #1 (HX11) Launch Edition","","Eléctricos puros","M1","2225","16.8","200.0","440.0","66.0"
"smart #1 (HX11) Premium","","Eléctricos puros","M1","2225","16.8","200.0","440.0","66.0"
"smart #1 (HX11) Pro","","Eléctricos puros","M1","2205","18.1","200.0","310.0","49.0"
"smart #1 (HX11) Pro+","","Eléctricos puros","M1","2213","17.4","200.0","420.0","66.0"
"smart #1 (HX11) Pulse","","Eléctricos puros","M1","2325","18.2","315.0","400.0","66.0"
"smart #3 (HC11) BRABUS","","Eléctricos puros","M1","2360","17.6","315.0","415.0","66.0"
"smart #3 (HC11) Edición 25 aniversario","","Eléctricos puros","M1","2260","16.3","200.0","455.0","66.0"
"smart #3 (HC11) Premium","","Eléctricos puros","M1","2260","16.3","200.0","455.0","66.0"
"smart #3 (HC11) Pro","","Eléctricos puros","M1","2199","17.2","200.0","325.0","49.0"
"smart #3 (HC11) Pro+","","Eléctricos puros","M1","2230","16.8","200.0","435.0","66.0"
"smart forfour EQ forfour (W453)","","Eléctricos puros","M1","1570","19.4","60.0","120.0","17.6"
"smart fortwo EQ fortwo (C453)","","Eléctricos puros","M1","1310","18.6","60.0","125.0","17.6"
"smart fortwo EQ fortwo cabrio (A453)","","Eléctricos puros","M1","1340","18.9","60.0","123.0","17.6"
"soco JS2A 0","","Eléctricos puros","L3e","253","","4.0","80.0","72.0"
"Solaris Urbino 10,5 mild hybrid Microhíbrido","","Híbridos de gasóleo","M3","20000","","35.0","","1.0"
"Solaris Urbino 12 electric Electric","","Eléctricos puros","M3","20000","90.0","250.0","300.0","420.0"
"Solaris Urbino 12 GNC GNC","","Gas natural","M3","20000","","","",""
"Solaris Urbino 12 GNC mild hybrid Microhíbrido","","Gas natural","M3","20000","","35.0","","1.0"
"Solaris Urbino 12 Hybrid Hybrid","","Híbridos de gasóleo","M3","20000","","195.0","","1.0"
"Solaris Urbino 12 hydrogen Electric","","Pila de combustible","M3","20000","","250.0","350.0","30.0"
"Solaris Urbino 12 mild hybrid Microhíbrido","","Híbridos de gasóleo","M3","20000","","35.0","","1.0"
"Solaris Urbino 12 plug-in hybrid Plug-in hybrid","","Híbridos enchufables","M3","20000","","195.0","10.0","32.0"
"Solaris Urbino 15 LE electric Electric","","Eléctricos puros","M3","24000","150.0","310.0","330.0","600.0"
"Solaris Urbino 18 electric Electric","","Eléctricos puros","M3","28000","150.0","240.0","330.0","600.0"
