"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1772)","","Gasolina","M1","1772","","","",""
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1776)","","Gasolina","M1","1776","","","",""
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1800)","","Gasolina","M1","1800","","","",""
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1750)","","Gasolina","M1","1750","","","",""
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1756)","","Gasolina","M1","1756","","","",""
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1780)","","Gasolina","M1","1780","","","",""
"SKODA KAROQ FL MY23 ACTIVE 1.0 TSI 81kW (110CV) (MTMA 1884)","","Gasolina","M1","1884","","","",""
"SKODA KAROQ FL MY23 ACTIVE 2.0 TDI 85kW (115CV) (MTMA 1980)","","Gasóleo","M1","1980","","","",""
"SKODA KAROQ FL MY23 AMBITION 1.0 TSI 81kW (110CV) (MTMA 1890)","","Gasolina","M1","1890","","","",""
"SKODA KAROQ FL MY23 AMBITION 1.5 TSI 110kW (150CV) ACT (MTMA 1923)","","Gasolina","M1","1923","","","",""
"SKODA KAROQ FL MY23 AMBITION 1.5 TSI 110kW (150CV) DSG ACT (MTMA 1930)","","Gasolina","M1","1930","","","",""
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) Adblue (MTMA 1999)","","Gasóleo","M1","1999","","","",""
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2140)","","Gasóleo","M1","2140","","","",""
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2180)","","Gasóleo","M1","2180","","","",""
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2240)","","Gasóleo","M1","2240","","","",""
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 85kW (115CV) Adblue (MTMA 1998)","","Gasóleo","M1","1998","","","",""
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 85kW (115CV) DSG Adblue (MTMA 2005)","","Gasóleo","M1","2005","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 1.5 TSI 110kW (150CV) DSG ACT (MTMA 1930)","","Gasolina","M1","1930","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 1.5 TSI 110kW (150CV) Manual ACT (MTMA 1920)","","Gasolina","M1","1920","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 110kW (150CV) Adblue (MTMA 2000)","","Gasóleo","M1","2000","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2185)","","Gasóleo","M1","2185","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2240)","","Gasóleo","M1","2240","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 85kW (115CV) DSG Adblue (MTMA 2000)","","Gasóleo","M1","2000","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG 7 vel. 4x4 (MTMA 2112)","","Gasolina","M1","2112","","","",""
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG 7 vel. 4x4 (MTMA 2160)","","Gasolina","M1","2160","","","",""
