"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Hyundai New i20 5P TGDI 1.0 100CV TECNO","","Gasolina","M1","1600","","","",""
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT N LINE X","","Híbridos de gasolina","M1","1660","","12.2","",""
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT NLINE X","","Híbridos de gasolina","M1","1660","","12.0","",""
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT STYLE2C","","Híbridos de gasolina","M1","1650","","12.2","",""
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT STYLUX","","Híbridos de gasolina","M1","1650","","12.0","",""
"Hyundai NEXO 5P FCEV 120KW 4X2 STYLE","","Pila de combustible","M1","2340","","120.0","","1.5"
"Hyundai S.FE TM CRDI 2.2 194CV 4X4 DCT STYLE","","Gasóleo","M1","2600","","","",""
"Hyundai S.FE TM CRDI 2.2 194CV 4X4 DCT TECNO","","Gasóleo","M1","2600","","","",""
"Hyundai S.FE TM CRDI 2.2 194CV DCT KLASS","","Gasóleo","M1","2550","","","",""
"Hyundai S.FE TM CRDI 2.2 194CV DCT MAXX","","Gasóleo","M1","2550","","","",""
"Hyundai S.FE TM CRDI 2.2 194CV DCT TECNO","","Gasóleo","M1","2550","","","",""
"Hyundai S.FE TM CRDI 2.2 200CV 4X4 DCT STYLE","","Gasóleo","M1","2600","","","",""
"Hyundai S.FE TM CRDI 2.2 200CV 4X4 DCT TECNO","","Gasóleo","M1","2600","","","",""
"Hyundai S.FE TM CRDI 2.2 200CV DCT KLASS","","Gasóleo","M1","2550","","","",""
"Hyundai S.FE TM CRDI 2.2 200CV DCT MAXX","","Gasóleo","M1","2550","","","",""
"Hyundai S.FE TM CRDI 2.2 200CV DCT TECNO","","Gasóleo","M1","2550","","","",""
"Hyundai S.FE TM HEV TGDI 1.6 230CV 4X4 AT STYLE","","Híbridos de gasolina","M1","2630","","44.0","","1.5"
"Hyundai S.FE TM HEV TGDI 1.6 230CV 4X4 AT TECNO","","Híbridos de gasolina","M1","2630","","44.2","","1.5"
"Hyundai S.FE TM HEV TGDI 1.6 230CV AT KLASS","","Híbridos de gasolina","M1","2580","","44.0","","1.5"
"Hyundai S.FE TM HEV TGDI 1.6 230CV AT MAXX","","Híbridos de gasolina","M1","2580","","44.0","","1.5"
"Hyundai S.FE TM HEV TGDI 1.6 230CV AT TECNO","","Híbridos de gasolina","M1","2580","","44.0","","1.5"
"Hyundai S.FE TM PHEV TGDI 1.6 265CV 4X4 AT MAXX","","Híbridos enchufables","M1","2690","18.1","66.0","58.0","13.8"
"Hyundai S.FE TM PHEV TGDI 1.6 265CV 4X4 AT STYLE","","Híbridos enchufables","M1","2690","18.1","66.9","58.0","13.8"
"Hyundai S.FE TM PHEV TGDI 1.6 265CV 4X4 AT TECNO","","Híbridos enchufables","M1","2690","18.1","66.9","58.0","13.8"
"Hyundai STARIA 7S 2.2 CRDI 177CV 4x4 8AT STYLE","","Gasóleo","M1","3030","","","",""
"Hyundai STARIA 9S 2.2 CRDI 177CV 4X4 8AT STYLE 9S","","Gasóleo","M1","3140","","","",""
"Hyundai STARIA 9S 2.2 CRDI 177CV 8AT TECNO","","Gasóleo","M1","3060","","","",""
"Hyundai STARIA 9S CRDI 2.2 177CV AT MAXX","","Gasóleo","M1","3060","","","",""
"Hyundai STARIA 9S CRDI 2.2 177CV AT TECNO","","Gasóleo","M1","3060","","","",""
"Hyundai STARIA 9S CRDI 2.2 177CV AT TECNO LE","","Gasóleo","M1","3060","","","",""
"Hyundai TUCSON                  1.6 CRDI 115CV KLASS","","Gasóleo","M1","2105","","","",""
"Hyundai TUCSON                  1.6 CRDI 115CV KLASS SAFE","","Gasóleo","M1","2105","","","",""
"Hyundai TUCSON                  1.6 CRDI 115CV MAXX","","Gasóleo","M1","2105","","","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT MAXX","","Híbridos de gasóleo","M1","2200","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT MAXX SKY","","Híbridos de gasóleo","M1","2200","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT NLINE SKY","","Híbridos de gasóleo","M1","2200","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT STYLE","","Híbridos de gasóleo","M1","2200","","12.0","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT STYLE TEAL","","Híbridos de gasóleo","M1","2200","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT TECNO 2C","","Híbridos de gasóleo","M1","2200","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT TECNO SKY","","Híbridos de gasóleo","M1","2200","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT MAXX","","Híbridos de gasóleo","M1","2140","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT MAXX SAFE","","Híbridos de gasóleo","M1","2140","","12.0","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT MAXX SKY","","Híbridos de gasóleo","M1","2140","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT NLINE SKY","","Híbridos de gasóleo","M1","2140","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT NLINE SKY SAFE","","Híbridos de gasóleo","M1","2140","","12.0","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT TECNO 2C","","Híbridos de gasóleo","M1","2140","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT TECNO SKY","","Híbridos de gasóleo","M1","2140","","12.2","",""
"Hyundai TUCSON                  1.6 CRDI 136CV 48V MAXX","","Híbridos de gasóleo","M1","2110","","12.0","",""
