"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA KODIAQ MY19 2,0 TDI 110 kW (150 CV) Manual 6 vel. 4x4","","Gasóleo","M1","2305","","","",""
"SKODA KODIAQ MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2352","","","",""
"SKODA KODIAQ MY19 2,0 TSI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasolina","M1","2295","","","",""
"SKODA KODIAQ MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","2077","","","",""
"SKODA KODIAQ MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","2174","","","",""
"SKODA KODIAQ MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","2247","","","",""
"SKODA KODIAQ MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2340","","","",""
"SKODA KODIAQ MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2352","","","",""
"SKODA KODIAQ MY20 2,0 TDI 176 kW (240 CV)DSG 7 vel. 4x4","","Gasóleo","M1","4730","","","",""
"SKODA KODIAQ MY20 2,0 TSI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasolina","M1","2295","","","",""
"SKODA KODIAQ MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","3989","","","",""
"SKODA KODIAQ MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3957","","","",""
"SKODA KODIAQ MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","4294","","","",""
"SKODA KODIAQ MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4680","","","",""
"SKODA KODIAQ MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel. 4x4","","Gasóleo","M1","4290","","","",""
"SKODA KODIAQ MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4690","","","",""
"SKODA KODIAQ MY21 2,0 TDI 176 kW (240 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4730","","","",""
"SKODA KODIAQ MY21 2,0 TSI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasolina","M1","4420","","","",""
"SKODA KODIAQ MY22 ACTIVE 1.5 TSI 110 kW (150 CV) Manual 6 vel. 4x2","","Gasolina","M1","4008","","","",""
"SKODA KODIAQ MY22 AMBITION 1.5 TSI 110 kW (150 CV) DSG 4x2","","Gasolina","M1","4044","","","",""
"SKODA KODIAQ MY22 AMBITION 1.5 TSI 110 kW (150 CV) Manual 6 vel. 4x2","","Gasolina","M1","4015","","","",""
