"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Peugeot 508 508 SW Allure Pack PureTech 180 S&S EAT8","","Gasolina","M1","2027","","","",""
"Peugeot 508 508 SW Allure PureTech 180 S&S EAT8","","Gasolina","M1","2027","","","",""
"Peugeot 508 508 SW Business Line BlueHDi 130 S&S EAT8","","Gasóleo","M1","2043","","","",""
"Peugeot 508 508 SW GT BlueHDi 130 S&S EAT8","","Gasóleo","M1","2043","","","",""
"Peugeot 508 508 SW GT HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2290","161.0","80.0","53.0","11.8"
"Peugeot 508 508 SW GT HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2290","161.0","80.0","52.0","11.8"
"Peugeot 508 508 SW GT Line HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2290","161.0","80.0","52.0","11.8"
"Peugeot 508 508 SW GT Pack HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2290","161.0","80.0","53.0","11.8"
"Peugeot 508 508 SW GT Pack PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2290","16.1","81.0","52.0","11.8"
"Peugeot 508 508 SW GT Pack PureTech 180 S&S EAT8","","Gasolina","M1","2027","","","",""
"Peugeot 508 508 SW GT Pack PureTech 225 S&S EAT8","","Gasolina","M1","2028","","","",""
"Peugeot 508 508 SW GT PLUG-IN HYBRID 225 e-EAT8","","Híbridos enchufables","M1","2290","16.1","81.0","52.0","11.8"
"Peugeot 508 508 SW GT PureTech 180 S&S EAT8","","Gasolina","M1","2027","","","53.0",""
"Peugeot 508 508 SW PSE HYBRID 360 e-EAT8","","Híbridos enchufables","M1","2290","166.0","164.0","46.0","11.5"
"Peugeot 508 508 SW PSE PLUG-IN HYBRID 360 e-EAT8","","Híbridos enchufables","M1","2360","16.1","164.0","45.0","11.5"
"Peugeot 508 5P Allure PLUG-IN HYBRID 180 e-EAT8","","Híbridos enchufables","M1","2280","18.0","81.2","68.0","12.4"
"Peugeot 508 5P GT PLUG-IN HYBRID 180 e-EAT8","","Híbridos enchufables","M1","2280","19.0","81.2","66.0","12.4"
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S 6vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S 6vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 Nuevo 508 5P Active Pack Hybrid 225 e-AT8","","Híbridos enchufables","M1","2270","16.1","80.0","53.0","11.8"
"Peugeot 508 Nuevo 508 5P Active PureTech 180 S&S EAT8","","Gasolina","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Active PureTech 180 S&S EAT8","","Gasolina","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Allure BlueHDi 130 S&S 6vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Allure BlueHDi 130 S&S 6vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 Nuevo 508 5P Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 Nuevo 508 5P Allure BlueHDi 160 S&S EAT8","","Gasóleo","M1","2124","","","",""
"Peugeot 508 Nuevo 508 5P Allure BlueHDi 160 S&S EAT8","","Gasóleo","M1","2124","","","",""
"Peugeot 508 Nuevo 508 5P Allure PureTech 180 S&S EAT8","","Gasolina","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Allure PureTech 180 S&S EAT8","","Gasolina","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Business Line BlueHDi 130 S&S 6vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Business Line BlueHDi 130 S&S 6vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P Business Line BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 Nuevo 508 5P Business Line BlueHDi 130 S&S EAT8","","Gasóleo","M1","2020","","","",""
"Peugeot 508 Nuevo 508 5P GT BlueHDi 180 S&S EAT8","","Gasóleo","M1","2127","","","",""
"Peugeot 508 Nuevo 508 5P GT BlueHDi 180 S&S EAT8","","Gasóleo","M1","2127","","","",""
"Peugeot 508 Nuevo 508 5P GT Line BlueHDi 130 S&S 6Vel MAN","","Gasóleo","M1","1999","","","",""
"Peugeot 508 Nuevo 508 5P GT Line BlueHDi 130 S&S 6Vel MAN","","Gasóleo","M1","1999","","","",""
