"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE","","Híbridos de gasolina","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE GO ""L""","","Híbridos de gasolina","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE GO ""M""","","Híbridos de gasolina","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE GO L","","Híbridos de gasolina","M1","2000","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE GO L MY22","","Híbridos de gasolina","M1","2000","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE GO M","","Híbridos de gasolina","M1","2000","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE GO M MY22","","Híbridos de gasolina","M1","2000","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE LAUNCH PACK L","","Híbridos de gasolina","M1","1411","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE LAUNCH PACK M","","Híbridos de gasolina","M1","1411","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 eTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE MY22","","Híbridos de gasolina","M1","2000","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 TGI 96kw (130cv) DSG-7 St&Sp FR","","Gas natural","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 TGI 96kw (130cv) DSG-7 St&Sp FR GO L","","Gas natural","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 TGI 96kw (130cv) DSG-7 St&Sp FR GO M","","Gas natural","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 TGI 96kw (130cv) DSG-7 St&Sp STYLE","","Gas natural","M1","1990","","","",""
"SEAT NUEVO Leon Sportstourer 1.5 TGI 96kw (130cv) DSG-7 St&Sp STYLE GO GNC","","Gas natural","M1","1990","","","",""
