"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i N-TEC 5P","","Gasóleo","M1","2175","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i N-TEC 7P","","Gasóleo","M1","2330","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i TEKNA 5P","","Gasóleo","M1","2175","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i TEKNA 7P","","Gasóleo","M1","2330","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D ACENTA 5P","","Gasóleo","M1","2110","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D ACENTA 7P","","Gasóleo","M1","2295","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i ACENTA 5P","","Gasóleo","M1","2210","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i ACENTA 7P","","Gasóleo","M1","2385","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-CONNECTA 5P","","Gasóleo","M1","2210","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-CONNECTA 7P","","Gasóleo","M1","2385","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-TEC 5P","","Gasóleo","M1","2210","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-TEC 7P","","Gasóleo","M1","2385","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i TEKNA 5P","","Gasóleo","M1","2210","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i TEKNA 7P","","Gasóleo","M1","2385","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT ACENTA 5P","","Gasóleo","M1","2150","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT ACENTA 7P","","Gasóleo","M1","2345","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-CONNECTA 5P","","Gasóleo","M1","2150","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-CONNECTA 7P","","Gasóleo","M1","2345","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-TEC 5P","","Gasóleo","M1","2150","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-TEC 7P","","Gasóleo","M1","2345","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT TEKNA 5P","","Gasóleo","M1","2120","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT TEKNA 7P","","Gasóleo","M1","2345","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-CONNECTA 5P","","Gasóleo","M1","2110","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-CONNECTA 7P","","Gasóleo","M1","2295","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-TEC 5P","","Gasóleo","M1","2110","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-TEC 7P","","Gasóleo","M1","2295","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D TEKNA 5P","","Gasóleo","M1","2110","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D TEKNA 7P","","Gasóleo","M1","2295","","","",""
"Nissan X-Trail dCi 110 kW (150 CV) E6D VISIA 5P","","Gasóleo","M1","2110","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT ACENTA 5P","","Gasolina","M1","1985","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT ACENTA 7P","","Gasolina","M1","2180","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-CONNECTA 5P","","Gasolina","M1","1985","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-CONNECTA 7P","","Gasolina","M1","2180","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-TEC 5P","","Gasolina","M1","1985","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-TEC 7P","","Gasolina","M1","2180","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT TEKNA 5P","","Gasolina","M1","1985","","","",""
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT TEKNA 7P","","Gasolina","M1","2180","","","",""
"Nissan X-Trail e-POWER 152kW (204CV) 4x2 N-CONNECTA 5P","","Autonomía extendida","M1","2245","","150.0","",""
"Nissan X-Trail e-POWER 152kW (204CV) 4x2 TEKNA 5P","","Autonomía extendida","M1","2245","","150.0","",""
"Nissan X-Trail e-POWER 152kW (204CV) 4x2 TEKNA+ 5P","","Autonomía extendida","M1","2245","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE ACENTA 5P","","Autonomía extendida","M1","2345","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE ACENTA 7P","","Autonomía extendida","M1","2535","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE N-CONNECTA 5P","","Autonomía extendida","M1","2345","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE N-CONNECTA 7P","","Autonomía extendida","M1","2535","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA 5P","","Autonomía extendida","M1","2345","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA 7P","","Autonomía extendida","M1","2535","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA+ 5P","","Autonomía extendida","M1","2345","","150.0","",""
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA+ 7P","","Autonomía extendida","M1","2535","","150.0","",""
"NITO NES10 NES10 / V01 / V00","","Eléctricos puros","L3e","248","3.6","2.5","70.0","2.2"
"NIU MQi GT Estándar","","Eléctricos puros","L3e","269","33.0","3.0","74.0","3.0"
"NIU MQi GT Extendida","","Eléctricos puros","L3e","269","34.0","3.0","96.0","4.0"
"NIU MQiGT EVO ESTÁNDAR","","Eléctricos puros","L3e","275","3.7","5.0","75.0","3.7"
"NIU NGT PRO","","Eléctricos puros","L3e","269","35.0","3.5","134.0","4.2"
"NIU NQi GT PRO CARGO","","Eléctricos puros","L3e","269","39.0","3.5","120.0","4.2"
"NIU NQi GT SPORT CARGO","","Eléctricos puros","L3e","269","48.0","3.5","85.0","3.2"
"NIU NQi GTS ESTÁNDAR","","Eléctricos puros","L3e","269","3.1","3.0","70.0","3.1"
"NIU NQi GTS PRO","","Eléctricos puros","L3e","269","39.0","3.1","108.0","4.2"
