"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Fiat 500 Cabrio 500C Red 1.0 Hybrid 51 KW (70 CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Cabrio MY23 500C 1.0 Hybrid 52 KW (70 CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Cabrio MY23 500C Dolcevita 1.0 Hybrid 52 KW (70 CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Cabrio MY23 500C Red 1.0 Hybrid 51 KW (70 CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Cabrio Serie 9 500C Red Híbrido 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Cabrio Serie 9 Connect/Sport Híbrido 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Cabrio Serie 9 Cult/DolceVita  Híbrido 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500 Serie 9 Híbrido 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500C 500C Collezione 1.2 8v 51KW (69 CV)","","Gasolina","M1","905","","","",""
"Fiat 500C 500C Collezione Fall 1.2 8v 51KW (69 CV)","","Gasolina","M1","905","","","",""
"Fiat 500C 500C Launch Edition1.0 6v BSG 52 KW (70 CV) - MY20","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500C 500C Launch Edition1.0 6v Hybrid 52 KW (70 CV) - MY20","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500C 500C Lounge 0.9 63KW (85 CV)","","Gasolina","M1","905","","","",""
"Fiat 500C 500C Lounge 1.0 6v BSG 52 KW (70 CV) - MY20","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500C 500C Lounge 1.0 6v Hybrid 52 KW (70 CV) - MY20","","Híbridos de gasolina","M1","980","","","",""
"Fiat 500C 500C Lounge 1.2 8v 51KW (69 CV)","","Gasolina","M1","905","","","",""
"Fiat 500C 500C Mirror 1.2 8v 51KW (69 CV)","","Gasolina","M1","905","","","",""
"Fiat 500C 500C Mirror 1.2 8v 51KW (69 CV) MTA","","Gasolina","M1","905","","","",""
