"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Volkswagen Turismos Golf 8 Variant MY21 Golf Life Variant 2.0 TDI 85 kW (115 CV) 6 vel.","","Gasóleo","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Life Variant 2.0 TDI 85 kW (115 CV) Automático DSG 7 vel","","Gasóleo","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant 1.0 Life TSI 81 kW (110 CV) 6 vel.","","Gasolina","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant 1.0 TSI 81 kW (110 CV) 6 vel.","","Gasolina","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant 1.5 Life TSI 96 kW (130 CV) 6 vel.","","Gasolina","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant 2.0 TDI 85 kW (115 CV) 6 vel.","","Gasóleo","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant 2.0 TDI 85 kW (115 CV) Automático DSG 7 vel","","Gasóleo","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant Life 1.5 eTSI 110 kW (150 CV) Automático DSG 7 vel.","","Híbridos de gasolina","M1","1850","","110.0","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant Life 1.5 eTSI 81 kW (110 CV) Automático DSG 7 vel.","","Híbridos de gasolina","M1","1850","","81.0","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant Life 1.5 eTSI 96 kW (130 CV) Automático DSG 7 vel.","","Híbridos de gasolina","M1","1850","","96.0","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant Life 1.5 TSI 110 kW (150 CV) 6 vel.","","Gasolina","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant R-Line 1.5 eTSI 110 kW (150 CV) Automático DSG 7 vel.","","Híbridos de gasolina","M1","1850","","110.0","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant R-Line 1.5 eTSI 96 kW (130 CV) Automático DSG 7 vel.","","Híbridos de gasolina","M1","1850","","96.0","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant R-Line 1.5 TSI 110 kW (150 CV) 6 vel.","","Gasolina","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant R-Line 1.5 TSI 96 kW (130 CV) 6 vel.","","Gasolina","M1","1850","","","",""
"Volkswagen Turismos Golf 8 Variant MY21 Golf Variant R-Line 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel.","","Gasóleo","M1","1850","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant 1.0 TSI 81 kW (110 CV)  6 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant 2.0 TDI 85 kW (115 CV)  6 vel.","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant 2.0 TDI 85 kW (115 CV)  Automatico DSG 7 vel.","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 1.0 eTSI 81 kW (110 CV)  Automatico DSG 7 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 1.0 TSI 81 kW (110 CV)  6 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 1.5 eTSI 110 kW (150 CV)  Automatico DSG 7 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 1.5 eTSI 96 kW (130 CV)  Automatico DSG 7 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 1.5 TSI 110 kW (150 CV)  6 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 1.5 TSI 96 kW (130 CV)  6 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 2.0 TDI 85 kW (115 CV)  6 vel.","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant Life 2.0 TDI 85 kW (115 CV)  Automatico DSG 7 vel.","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant R-Line 1.5 eTSI 110 kW (150 CV)  Automatico DSG 7 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant R-Line 1.5 eTSI 96 kW (130 CV)  Automatico DSG 7 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant R-Line 1.5 TSI 110 kW (150 CV)  6 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant R-Line 1.5 TSI 96 kW (130 CV)  6 vel.","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY22 Golf Variant R-Line 2.0 TDI 110 kW (150 CV)  Automatico DSG 7 vel.","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant 1.0 TSI 81 kW (110 CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant 2.0 TDI 85kW (115CV) DSG","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant Life 1.0 eTSI 81kW (110CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant Life 1.0 TSI 81 kW (110 CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant Life 1.5 eTSI 96kW (130CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant Life 1.5 TSI 96kW (110CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant Life 2.0 TDI 85kW (115CV)","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant Life 2.0 TDI 85kW (115CV) DSG","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant R 2.0 235 kW (320CV) DSG","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant R-Line 1.5 eTSI 110 kW (150CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant R-Line 1.5 eTSI 96kW (130CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant R-Line 1.5 TSI 110 kW (150CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant R-Line 1.5 TSI 96 kW (130CV)","","Gasolina","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf 8 Variant R-Line 2.0 TDI 110 kW (150CV) DSG","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos GOLF VARIANT MY24 Golf Variant 8 2.0 TDI 85kW (115CV)","","Gasóleo","M1","1930","","","",""
"Volkswagen Turismos ID.3 MY20 ID.3 1st Max 150 kW (204 CV)","","Eléctricos puros","M1","1719","16.0","150.0","420.0","58.0"
"Volkswagen Turismos ID.3 MY20 ID.3 1st plus 150 kW (204 CV)","","Eléctricos puros","M1","1719","15.7","150.0","420.0","58.0"
"Volkswagen Turismos ID.3 MY21  ID.3 Pro S 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","1719","15.9","150.0","549.0","77.0"
"Volkswagen Turismos ID.3 MY21  ID.3 Tour 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","1719","16.2","150.0","542.0","77.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Business 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","1719","15.6","150.0","420.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Life 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","1719","15.5","150.0","420.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Max 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","1719","15.9","150.0","420.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro 107 kW (145 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.5","107.0","425.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro Business 107 kW (145 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.6","107.0","422.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro Life 107 kW (145 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.5","107.0","425.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro Performance 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.5","150.0","425.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro Performance Business 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.6","150.0","422.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro Performance Life 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.5","150.0","425.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pro Performance Max 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","2270","15.9","150.0","415.0","58.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pure Performance 110 kW (150 CV) Aut 1 Vel","","Eléctricos puros","M1","2240","15.0","110.0","348.0","45.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pure Performance City 110 kW (150 CV) Aut 1 Vel","","Eléctricos puros","M1","2240","15.0","110.0","348.0","45.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Pure Performance Style 110 kW (150 CV) Aut 1 Vel","","Eléctricos puros","M1","2240","15.1","110.0","345.0","45.0"
"Volkswagen Turismos ID.3 MY21 ID.3 Style 150 kW (204 CV) Aut 1 Vel","","Eléctricos puros","M1","1719","15.6","150.0","420.0","58.0"
"Volkswagen Turismos ID.3 MY22 ID.3 Life 150 kW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","2270","15.6","150.0","415.0","58.0"
"Volkswagen Turismos ID.3 MY22 ID.3 Pro 107 kW (145 CV) Automatico 1 vel.","","Eléctricos puros","M1","2270","15.6","107.0","423.0","58.0"
"Volkswagen Turismos ID.3 MY22 ID.3 Pro Performance 150 kW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","2270","15.6","150.0","423.0","58.0"
"Volkswagen Turismos ID.3 MY22 ID.3 Pro S 150 kW (204 CV) 77 kWh Automatico 1 vel.","","Eléctricos puros","M1","2270","15.7","150.0","481.0","77.0"
"Volkswagen Turismos ID.3 MY22 ID.3 Pure Performance 110 kW (150 CV) Automatico 1 vel.","","Eléctricos puros","M1","2270","15.1","110.0","347.0","45.0"
"Volkswagen Turismos ID.3 MY23 ID. 3 Pro Life - 150 (204)","","Eléctricos puros","M1","2480","15.3","150.0","425.0","58.0"
"Volkswagen Turismos ID.3 MY23 ID.3 Life 150 kW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","2270","15.3","150.0","425.0","58.0"
"Volkswagen Turismos ID.3 MY23 ID.3 Pro - 107 (145)","","Eléctricos puros","M1","2480","15.6","107.0","423.0","58.0"
"Volkswagen Turismos ID.3 MY23 ID.3 Pro Performance - 150 (204)","","Eléctricos puros","M1","2480","15.6","150.0","423.0","58.0"
"Volkswagen Turismos ID.3 MY23 ID.3 Pro S - 150 (204)","","Eléctricos puros","M1","2480","15.7","150.0","551.0","77.0"
"Volkswagen Turismos ID.3 MY23 ID.3 Pro S Life 150 kW (204 CV) 77 kWh Automatico 1 vel.","","Eléctricos puros","M1","2270","15.4","150.0","556.0","77.0"
"Volkswagen Turismos ID.3 MY23 ID.3 Pure Performance -110 (150)","","Eléctricos puros","M1","2480","15.1","110.0","347.0","45.0"
"Volkswagen Turismos ID.3 PA MY23 ID.3 PA Pro 150 kW (204 CV) 58 kWh Automático 1 vel.","","Eléctricos puros","M1","2270","15.2","150.0","428.0","58.0"
"Volkswagen Turismos ID.3 PA MY23 ID.3 PA Pro S 150 kW (204 CV) 77 kWh Automático 1 vel.","","Eléctricos puros","M1","2270","15.3","150.0","559.0","77.0"
"Volkswagen Turismos ID.3 Pro 150 kw (204 CV) 58 kwh Automático 1 vel. [2024]","","Eléctricos puros","M1","2480","15.3","150.0","425.0","58.0"
"Volkswagen Turismos ID.4 MY21 ID.4 1st 150 kW (204 CV)","","Eléctricos puros","M1","1719","18.0","150.0","501.0","82.0"
"Volkswagen Turismos ID.4 MY21 ID.4 1st Max 150 kW (204 CV)","","Eléctricos puros","M1","1719","18.3","150.0","493.0","82.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pro Performance 150 kW (204 CV)","","Eléctricos puros","M1","2660","17.2","150.0","521.0","82.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pro Performance Business 150 kW (204 CV)","","Eléctricos puros","M1","2660","17.3","150.0","518.0","82.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pro Performance Life 150 kW (204 CV)","","Eléctricos puros","M1","2660","17.3","150.0","520.0","82.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pro Performance Max 150 kW (204 CV)","","Eléctricos puros","M1","2660","17.8","150.0","506.0","82.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pure 109 kW (149 CV)","","Eléctricos puros","M1","2480","16.8","109.0","344.0","55.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pure City 109 kW (149 CV)","","Eléctricos puros","M1","2480","16.8","109.0","344.0","55.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pure Performance 125 kW (170 CV)","","Eléctricos puros","M1","2480","16.8","125.0","344.0","55.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pure Performance City 125 kW (170 CV)","","Eléctricos puros","M1","2480","16.8","125.0","344.0","55.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pure Performance Style 125 kW (170 CV)","","Eléctricos puros","M1","2480","17.0","125.0","341.0","55.0"
"Volkswagen Turismos ID.4 MY21 ID.4 Pure Style 109 kW (149 CV)","","Eléctricos puros","M1","2480","17.0","109.0","341.0","55.0"
"Volkswagen Turismos ID.4 MY22 ID.4 1st 150 kW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","17.4","150.0","518.0","77.0"
"Volkswagen Turismos ID.4 MY22 ID.4 GTX 220 kW (299 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","18.2","220.0","481.0","77.0"
"Volkswagen Turismos ID.4 MY22 ID.4 Pro 128 kW (174 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","17.1","128.0","511.0","77.0"
"Volkswagen Turismos ID.4 MY22 ID.4 Pro Performance 150 kW (204 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","17.2","150.0","514.0","77.0"
"Volkswagen Turismos ID.4 MY22 ID.4 Pure 109 kW (149 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","16.8","109.0","344.0","52.0"
"Volkswagen Turismos ID.4 MY22 ID.4 Pure Performance 125 kW (170 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","16.8","125.0","344.0","52.0"
"Volkswagen Turismos ID.4 MY23 ID.4 GTX - 220 (299)","","Eléctricos puros","M1","2480","17.6","220.0","499.0","77.0"
"Volkswagen Turismos ID.4 MY23 ID.4 Pro 128 (174)","","Eléctricos puros","M2","2480","16.5","128.0","531.0","77.0"
