"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Toyota PROACE EV Furgón corto GX 50 kWh (MY21)","","Eléctricos puros","N1","2840","28.2","100.0","238.0","50.0"
"Toyota PROACE EV Furgón largo GX/VX 75 kWh (MY21)","","Eléctricos puros","N1","3055","29.5","100.0","339.0","75.0"
"Toyota PROACE EV Furgón medio GX 50 kWh (MY21)","","Eléctricos puros","N1","2875","28.2","100.0","238.0","50.0"
"Toyota PROACE EV Furgón medio GX/VX 75 kWh (MY21)","","Eléctricos puros","N1","3025","29.5","100.0","339.0","75.0"
"Toyota PROACE EV Furgón medio VX 50 kWh (MY21)","","Eléctricos puros","N1","3100","28.2","100.0","238.0","50.0"
"Toyota PROACE EV Van larga Gx plus/Vx 75 kWh (MY23)","","Eléctricos puros","N1","3055","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van larga Gx/Gx plus/Vx 75 kWh (RC22)","","Eléctricos puros","N1","3045","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Larga GX/VX 75 kWh (MY22)","","Eléctricos puros","N1","3055","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Media GX 50 kWh (MY22)","","Eléctricos puros","N1","2875","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Gx plus 50 kWh (MY23)","","Eléctricos puros","N1","2875","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Gx plus/Vx 75 kWh (MY23)","","Eléctricos puros","N1","3025","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van media Gx/Gx plus 50 kWh (RC22)","","Eléctricos puros","N1","2865","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Gx/Gx plus/Vx 75 kWh (RC22)","","Eléctricos puros","N1","3015","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Media GX/VX 75 kWh (MY22)","","Eléctricos puros","N1","3025","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Media VX 50 kWh (MY22)","","Eléctricos puros","N1","3100","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Vx 50 kWh (MY23)","","Eléctricos puros","N1","3100","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Vx 50 kWh (RC22)","","Eléctricos puros","N1","3100","23.0","100.0","238.0","50.0"
"Toyota PROACE Furgón Compact 1.5D (MY20)","","Gasóleo","N1","2620","","","",""
"Toyota PROACE Furgón compact 1.5D GX (MY21)","","Gasóleo","N1","2620","","","",""
"Toyota PROACE Furgón Largo 2.0D (MY20)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Furgón largo 2.0D GX/VX (MY21)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Furgón Medio 1.5D 100CV (MY20)","","Gasóleo","N1","2635","","","",""
"Toyota PROACE Furgón medio 1.5D 100CV GX (MY21)","","Gasóleo","N1","2635","","","",""
"Toyota PROACE Furgón Medio 1.5D 120 CV (MY20)","","Gasóleo","N1","2660","","","",""
"Toyota PROACE Furgón medio 1.5D 120CV GX/VX (MY21)","","Gasóleo","N1","2660","","","",""
"Toyota PROACE Furgón Medio 2.0D (MY20)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Furgón medio 2.0D GX/VX (MY21)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van GX cabina plataforma media 2.0D 145CV (MY22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van GX doble cabina larga 2.0D 145CV (MY22)","","Gasóleo","N1","3030","","","",""
"Toyota PROACE Van GX doble cabina media 1.5D 120CV (MY22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van GX/GX Plus media 1.5D 100CV (MY22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van GX/GX Plus/VX larga 2.0D 145CV (MY22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van GX/GX Plus/VX media 1.5D 120CV (MY22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van GX/GX Plus/VX media 2.0D 145CV (MY22)","","Gasóleo","N1","2830","","","",""
"Toyota PROACE Van larga Gx plus doble cabina 2.0D 145CV (MY23)","","Gasóleo","N1","3030","","","",""
"Toyota PROACE Van larga Gx/Gx plus doble cabina 2.0D 145CV (RC22)","","Gasóleo","N1","3030","","","",""
"Toyota PROACE Van larga Gx/Gx plus/Vx 2.0D 145CV (MY23)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van larga Gx/Gx plus/Vx 2.0D 145CV (RC22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van media Gx plus cabina plataforma 1.5D 145CV (MY23)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van media Gx plus doble cabina 1.5D 120 CV (MY23)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus 1.5D 100 CV (MY23)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus 1.5D 100CV (RC22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus cabina plataforma 2.0D 145CV (RC22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van media Gx/Gx plus doble cabina 1.5D 120CV (RC22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 1.5D 120 CV (MY23)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 1.5D 120CV (RC22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 2.0D 145 CV (MY23)","","Gasóleo","N1","2830","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 2.0D 145CV (RC22)","","Gasóleo","N1","2830","","","",""
"Toyota PROACE VERSO Combi corto GX Llanta 16p (MY21)","","Gasóleo","M1","2690","","","",""
"Toyota PROACE VERSO Combi corto Llanta 16p (MY20)","","Gasóleo","M1","2685","","","",""
"Toyota PROACE VERSO Combi GX media 2.0D 145CV 6MT (MY22)","","Gasóleo","M1","2810","","","",""
"Toyota PROACE VERSO Combi media Gx 2.0D 145 CV 6MT (MY23)","","Gasóleo","M1","2810","","","",""
"Toyota PROACE VERSO Combi media Gx 2.0D 145 CV 6MT (RC22)","","Gasóleo","M1","2760","","","",""
"Toyota PROACE VERSO Combi medio GX Llanta 16p (MY21)","","Gasóleo","M1","2760","","","",""
"Toyota PROACE VERSO Combi medio Llanta 16p (MY20)","","Gasóleo","M1","2745","","","",""
"Toyota PROACE VERSO Combi medio Llanta 16p (MY20)","","Gasóleo","M1","2755","","","",""
"Toyota PROACE VERSO EV Combi media Gx 50 kWh (MY23)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Combi media Gx 50 kWh (RC22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Combi media GX 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Combi media Gx 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Combi media Gx 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Combi media GX/VX 50 kWh (MY22)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Combi medio GX 50kW (MY21)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family larga Advance 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family larga Advance 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family larga Advance 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family largo Advance 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family media Advance 50 kWh (MY22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family media Advance 50 kWh (RC22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family media Advance 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family media Advance/Advance plus 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family medio Advance 50kW (MY21)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family medio Advance/Advance plus 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga VX 50 kWh (MY22)","","Eléctricos puros","M1","3030","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle larga Vx 50 kWh (MY23)","","Eléctricos puros","M1","3030","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle larga Vx 50 kWh (RC22)","","Eléctricos puros","M1","2965","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle larga VX 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga Vx 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga VX Plus 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga Vx plus 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga Vx/Vx plus 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle largo VX 50kW (MY21)","","Eléctricos puros","M1","3030","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle largo VX 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle media Advance 50 kWh (MY23)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
