"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Ford E-Transit (05.2022) Van batalla larga BEV 75kWh (68kWh útil) 269CV Aut. Trend (N2)","","Eléctricos puros","N2","4200","29.7","198.0","277.0","75.7"
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 184CV Aut. Trend (N1)","","Eléctricos puros","N1","3500","29.7","135.0","277.0","75.7"
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 184CV Aut. Trend (N2)","","Eléctricos puros","N2","4200","29.7","135.0","277.0","75.7"
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 269CV Aut. Trend (N1)","","Eléctricos puros","N1","3500","29.7","198.0","277.0","75.7"
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 269CV Aut. Trend (N2)","","Eléctricos puros","N2","4200","29.7","198.0","277.0","75.7"
"Ford E-Transit (05.2022) Van Doble Cabina batalla larga BEV 75kWh (68kWh útil) 184CV Aut. Trend (N2)","","Eléctricos puros","N2","4200","28.3","135.0","293.0","75.7"
"Ford E-Transit (05.2022) Van Doble Cabina batalla larga BEV 75kWh (68kWh útil) 269CV Aut. Trend (N2)","","Eléctricos puros","N2","4200","28.3","198.0","293.0","75.7"
"Ford Ecosport (03.2023) SUV 1.0 EcoBoost 125CV Man. ST-Line / Active","","Gasolina","M1","1900","","","",""
"Ford Ecosport (05.2022) SUV 1.0 EcoBoost 100CV Man. Trend","","Gasolina","M1","1900","","","",""
"Ford Ecosport (05.2022) SUV 1.0 EcoBoost 125CV Man. Titanium/ST-Line/Active","","Gasolina","M1","1900","","","",""
"Ford Ecosport (05.2022) SUV 1.0 EcoBoost 140CV Man. ST-Line","","Gasolina","M1","1900","","","",""
"Ford Explorer (03.2023) SUV 3.0 PHEV 457CV Aut. Platinum/ST-Line","","Híbridos enchufables","M1","3160","21.5","90.8","42.0","13.6"
"Ford Explorer (05.2022) SUV 3.0 PHEV 457CV Aut. Platinum/ST-Line","","Híbridos enchufables","M1","3160","21.5","90.8","42.0","13.6"
"Ford Fiesta (03.2023) Berlina 1.0 EcoBoost Hybrid 125CV Man. ST-Line / ST-Line X / Active / Active X","","Híbridos de gasolina","M1","1710","","","",""
"Ford Fiesta (03.2023) Coupé/Berlina 1.5 EcoBoost 200CV Man. ST","","Gasolina","M1","1710","","","",""
"Ford Fiesta (05.2022) Berlina 1.0 EcoBoost Hybrid 125CV Aut. Trend/ST-Line/ST-Line X/Active/Active X/Vignale","","Híbridos de gasolina","M1","1710","","","",""
"Ford Fiesta (05.2022) Berlina 1.0 EcoBoost Hybrid 125CV Man. Trend/ST-Line/ST-Line X/Active/Active X/Vignale","","Híbridos de gasolina","M1","1710","","","",""
"Ford Fiesta (05.2022) Berlina 1.0 EcoBoost Hybrid 155CV Man. ST-Line/ST-Line X","","Híbridos de gasolina","M1","1710","","","",""
"Ford Fiesta (05.2022) Coupé/Berlina 1.0 EcoBoost S/S 100CV Man. Trend/ST-Line/Active","","Gasolina","M1","1710","","","",""
"Ford Fiesta (05.2022) Coupé/Berlina 1.1 PFI GLP 75CV Man. Limited Edition/Trend/ST-Line","","Gases licuados del petróleo (GLP)","M1","1710","","","",""
"Ford Fiesta (05.2022) Coupé/Berlina 1.1 Ti-VCT 75CV Man. Limited Edition/Trend","","Gasolina","M1","1710","","","",""
"Ford Fiesta (05.2022) Coupé/Berlina 1.5 EcoBoost 200CV Man. ST/ST Edition","","Gasolina","M1","1710","","","",""
"Ford Focus (03.2023) Berlina 1.0 EcoBoost 125CV Man. ST-Line/ST-LineX/Active/Active X","","Gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 125CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 125CV Man. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 155CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 155CV Man. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 1.5 EcoBlue 115CV Aut. ST-Line/ST-LineX/Active/ActiveX","","Gasóleo","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 2.3 EcoBoost 280CV Aut. ST","","Gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Berlina 2.3 EcoBoost 280CV Man. ST","","Gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost 125CV Man. ST-Line / ST-Line X / Active / Active X","","Gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost Hyb. 125CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost Hyb. 125CV Man. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost Hybrid 155CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost Hybrid 155CV Man. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 1.5 EcoBlue 115CV Aut. ST-Line/ST-LineX/Active/ActiveX","","Gasóleo","M1","2080","","","",""
"Ford Focus (03.2023) Sportbreak 2.3 EcoBoost 280CV Man. ST","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost 100CV Man. Trend","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost 125CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost 125CV Man. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost Hybrid 125CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost Hybrid 125CV Man. Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost Hybrid 155CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.0 EcoBoost Hybrid 155CV Man. Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.5 EcoBlue 120CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","Gasóleo","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.5 EcoBlue 120CV Man. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","Gasóleo","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.5 EcoBlue 95CV Man. Trend/Nuevo Trend+","","Gasóleo","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.5 EcoBoost 150CV Aut. ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 1.5 EcoBoost 182CV Aut. ST-Line X","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 2.0 EcoBlue 150CV Aut. ST-Line/ST-Line X/Vignale","","Gasóleo","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 2.0 EcoBlue 150CV Man. ST-Line/ST-Line X/Vignale","","Gasóleo","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 2.3 EcoBoost 280CV Aut. ST","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Berlina 2.3 EcoBoost 280CV Man. ST","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost 100CV Man. Trend","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost 125CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost 125CV Man. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","Gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost Hyb. 125CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost Hyb. 125CV Man. Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost Hybrid 155CV Aut. Active/ActiveX/ST-Line/ST-LineX","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.0 EcoBoost Hybrid 155CV Man. Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","Híbridos de gasolina","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.5 EcoBlue 120CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","Gasóleo","M1","2080","","","",""
"Ford Focus (05.2022) Sportbreak 1.5 EcoBlue 120CV Man. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","Gasóleo","M1","2080","","","",""
