"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Iveco Furgón 42S14E V IVECO Furgón 42S14E V 2 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","4250","37.0","140.0","200.0","74.0"
"Iveco Furgón 42S14E V IVECO Furgón 42S14E V 2 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","4250","37.0","140.0","200.0","74.0"
"Iveco Furgón 42S14E V IVECO Furgón 42S14E V 3 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","4250","37.0","140.0","300.0","111.0"
"Iveco Furgón 42S14E V IVECO Furgón 42S14E V 3 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","4250","37.0","140.0","300.0","111.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 2 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 2 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 2 baterias Paso: 4100L TECHO ALTO H3","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 2 baterias Paso: 4100L TECHO MEDIO H2","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 3 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 3 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 3 baterias Paso: 4100L TECHO ALTO H3","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V IVECO Furgón 45C14E V 3 baterias Paso: 4100L TECHO MEDIO H2","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 2 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 2 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 2 baterias Paso: 4100L TECHO ALTO H3","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 2 baterias Paso: 4100L TECHO MEDIO H2","","Eléctricos puros","N2","4600","40.0","140.0","185.0","74.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 3 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 3 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 3 baterias Paso: 4100L TECHO ALTO H3","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 45C14E V/P IVECO Furgón 45C14E V/P 3 baterias Paso: 4100L TECHO MEDIO H2","","Eléctricos puros","N2","4600","42.7","140.0","260.0","111.0"
"Iveco Furgón 50C14E V IVECO Furgón 50C14E V 2 baterias Paso: 4100 TECHO ALTO H3","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Furgón 50C14E V IVECO Furgón 50C14E V 2 baterias Paso: 4100 TECHO MEDIO H2","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
"Iveco Furgón 50C14E V IVECO Furgón 50C14E V 2 baterias Paso: 4100L TECHO ALTO H3","","Eléctricos puros","N2","5200","40.0","140.0","185.0","74.0"
