"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Vivaro (MY21.0) DC Express L Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Express L Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Express M Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Express M Mampara Plegable Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2555","","","",""
"Opel Vivaro (MY21.0) DC Innovation L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Innovation L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Innovation L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Innovation M Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Innovation M Standard 1000 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2555","","","",""
"Opel Vivaro (MY21.0) DC Select L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Select L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Select M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Select M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) DC Select M Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2555","","","",""
"Opel Vivaro (MY21.0) DC Select M Standard 1000 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2555","","","",""
"Opel Vivaro (MY21.0) Express L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Express M Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Express M Standard 1000 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Express M Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Express S Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Express S Standard 1000 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2610","","","",""
"Opel Vivaro (MY21.0) Innovation L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Innovation M Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Innovation M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Innovation M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Innovation M Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Innovation M Standard 1000 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Innovation M Standard 1000 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Innovation S Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2610","","","",""
"Opel Vivaro (MY21.0) Plataforma Express M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","3100","","","",""
"Opel Vivaro (MY21.0) Select L Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select M Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select M Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select M Standard 1000 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Select M Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Select M Standard 1000 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Select M Standard 1000 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2620","","","",""
"Opel Vivaro (MY21.0) Select S Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select S Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select S Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select S Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","Gasóleo","N1","2830","","","",""
"Opel Vivaro (MY21.0) Select S Standard 1000 kg 1.5 Diesel MT6 100 CV","","Gasóleo","N1","2610","","","",""
"Opel Vivaro (MY21.0) Select S Standard 1000 kg 1.5 Diesel MT6 120 CV","","Gasóleo","N1","2610","","","",""
