"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BYD K9UB AC Low Floor 2 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","300.0","348.0"
"BYD K9UB AC Low Floor 3 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","300.0","348.0"
"BYD K9UB DC Low Entry 2 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","300.0","348.0"
"BYD K9UB DC Low Floor 2 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","300.0","348.0"
"BYD K9UB DC Low Floor 3 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","300.0","348.0"
"BYD K9UD DC Low Floor 2 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","400.0","348.0"
"BYD K9UD DC Low Floor 3 Puertas","","Eléctricos puros","M3","19000","69.3","300.0","400.0","348.0"
"BYD SEAL AWD SE2D1C/1NXE5E001NL1","","Eléctricos puros","M1","2631","18.2","","520.0","82.5"
"BYD SEAL SE2R1C/2NTE5F002NL1","","Eléctricos puros","M1","2501","16.6","230.0","570.0","82.5"
"BYD TANG M2D1C/1NXE7E001NL1","","Eléctricos puros","M1","3060","23.8","","400.0","86.4"
"CAJERO K5","","Eléctricos puros","L6e","484","93.0","3.0","52.0","3.0"
"CAKE Kalk& Kalk INK&","","Eléctricos puros","L3e","260","8.5","6.0","86.0","2.6"
"CAKE Ösa +","","Eléctricos puros","L3e","180","3.4","5.8","111.0","3.5"
"CANOMOBILITY JS2A 4000E","","Eléctricos puros","L3e","253","3.5","4.0","100.0","4.0"
"Car-bus.net eSHUTTLE SHUTTLE","","Eléctricos puros","M3","6400","42.0","70.0","250.0","140.0"
"Car-bus.net eURBAN URBANO","","Eléctricos puros","M3","6400","42.0","70.0","250.0","140.0"
"Car-bus.net Wolta 150","","Eléctricos puros","M3","8400","100.0","82.0","150.0","100.0"
"Car-bus.net Wolta 68","","Eléctricos puros","M3","8400","100.0","82.0","150.0","68.0"
"CENNTRO AUTOMOTIVE METRO A","","Eléctricos puros","L7e","1521","15.7","16.0","176.0","25.9"
"CENNTRO Avantier 00","","Eléctricos puros","L7e","1074","14.2","14.0","182.0","13.9"
"CENNTRO LOGISTAR 100 CBE21115B22AEB","","Eléctricos puros","N1","1520","15.2","25.0","118.0","15.9"
"CENNTRO LOGISTAR 100 CBE21115B22AEC","","Eléctricos puros","N1","1520","16.4","25.0","110.0","15.9"
"CENNTRO Logistar 200 - CAE211 - CarBox 26A21AEA","","Eléctricos puros","N1","2600","23.2","60.0","264.0","41.9"
"CENNTRO Logistar 200 - CAE211 26A21AEA","","Eléctricos puros","N1","2600","23.2","60.0","264.0","41.9"
"CENNTRO Logistar 200V - CBE211 25A21AEA","","Eléctricos puros","N1","2550","23.2","60.0","264.0","41.9"
"CENNTRO LOGISTAR 260 1 1","","Eléctricos puros","N1","3060","23.6","80.0","163.0","44.0"
"CENNTRO M5021EV 12","","Eléctricos puros","N1","1800","15.9","12.0","143.0","24.2"
"CENNTRO Metro 20Kw Serie especial Chasis","","Eléctricos puros","N1","1800","16.5","12.0","215.0","20.0"
