"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Peugeot Nuevo 208 208 5P GT Pack PureTech 130 S&S EAT8","","Gasolina","M1","1630","","","",""
"Peugeot Nuevo 208 208 5P GT PureTech 100 S&S 6 Vel. MAN","","Gasolina","M1","1595","","","",""
"Peugeot Nuevo 208 208 5P GT PureTech 100 S&S EAT8","","Gasolina","M1","1625","","","",""
"Peugeot Nuevo 208 208 5P GT PureTech 130 S&S EAT8","","Gasolina","M1","1630","","","",""
"Peugeot Nuevo 208 208 5P Like PureTech 75 S&S 5 Vel. MAN","","Gasolina","M1","1510","","","",""
"Peugeot Nuevo 208 208 5P Style Eléctrico 100","","Eléctricos puros","M1","1910","17.6","100.0","313.0","50.0"
"Peugeot Nuevo 3008 Allure HYBRID 136 eDCS6","","Híbridos de gasolina","M1","2080","","15.6","",""
"Peugeot Nuevo 3008 GT HYBRID 136 eDCS6","","Híbridos de gasolina","M1","2080","","15.6","",""
"Peugeot Nuevo 308 Nuevo 308 5P Active Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","1940","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Active Pack BlueHDi 130 S&S MAN","","Gasóleo","M1","1870","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Active Pack Hybrid 180 eEAT8","","Híbridos enchufables","M1","2120","14.7","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P Active Pack Puretech 110 S&S MAN","","Gasolina","M1","1770","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Active Pack Puretech 130 S&S EAT8","","Gasolina","M1","1850","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Active Pack Puretech 130 S&S MAN","","Gasolina","M1","1790","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","1940","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure BlueHDi 130 S&S MAN","","Gasóleo","M1","1870","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure Hybrid 180 eEAT8","","Híbridos enchufables","M1","2120","14.7","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P Allure Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","1940","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure Pack BlueHDi 130 S&S MAN","","Gasóleo","M1","1870","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure Pack Hybrid 180 eEAT8","","Híbridos enchufables","M1","2120","14.7","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P Allure Pack Puretech 130 S&S EAT8","","Gasolina","M1","1850","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure Pack Puretech 130 S&S MAN","","Gasolina","M1","1790","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure Puretech 130 S&S EAT8","","Gasolina","M1","1850","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P Allure Puretech 130 S&S MAN","","Gasolina","M1","1790","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P GT BlueHDi 130 S&S EAT8","","Gasóleo","M1","1940","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P GT Hybrid 180 eEAT8","","Híbridos enchufables","M1","2120","15.0","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P GT Hybrid 225 eEAT8","","Híbridos enchufables","M1","2120","15.7","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P GT Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","1940","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P GT Pack Hybrid 180 eEAT8","","Híbridos enchufables","M1","2120","15.0","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P GT Pack Hybrid 225 eEAT8","","Híbridos enchufables","M1","2120","15.6","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 5P GT Pack Puretech 130 S&S EAT8","","Gasolina","M1","1850","","","",""
"Peugeot Nuevo 308 Nuevo 308 5P GT Puretech 130 S&S EAT8","","Gasolina","M1","1850","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Active Pack BlueHDi 130 S&S EAT8","","Gasóleo","M1","1950","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Active Pack BlueHDi 130 S&S MAN","","Gasóleo","M1","1920","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Active Pack Hybrid 180 eEAT8","","Híbridos enchufables","M1","2170","14.8","80.0","60.0","12.4"
"Peugeot Nuevo 308 Nuevo 308 SW Active Pack Puretech 110 S&S MAN","","Gasolina","M1","1790","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Active Pack Puretech 130 S&S EAT8","","Gasolina","M1","1860","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Active Pack Puretech 130 S&S MAN","","Gasolina","M1","1850","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","1950","","","",""
"Peugeot Nuevo 308 Nuevo 308 SW Allure BlueHDi 130 S&S MAN","","Gasóleo","M1","1920","","","",""
