"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Lexus Canarias NX 350h (K3) NX 350h 4x4 Plus + techo","","Híbridos de gasolina","M1","3880","","","",""
"Lexus Canarias NX 450h+ (K3) NX 450h+ F-Sport","","Híbridos enchufables","M1","4040","17.4","136.0","70.0","18.1"
"Lexus Canarias NX 450h+ (K3) NX 450h+ Luxury","","Híbridos enchufables","M1","4040","17.4","136.0","69.0","18.1"
"Lexus Canarias NX 450h+ (K3) NX 450h+ Plus + techo","","Híbridos enchufables","M1","4040","16.5","136.0","74.0","18.1"
"Lexus Canarias RX (F2) RX 2.4T 500h HEV F SPORT+","","Híbridos de gasolina","M1","4750","","","",""
"Lexus Canarias RX (F2) RX 2.5 450h+ PHEV Executive","","Híbridos enchufables","M1","4780","17.5","136.0","68.0","18.1"
"Lexus Canarias RX (F2) RX 2.5 450h+ PHEV Luxury","","Híbridos enchufables","M1","4780","17.6","136.0","67.0","18.1"
"Lexus Canarias RZ (L3) RZ 450e Luxury","","Eléctricos puros","M1","3390","18.3","150.0","404.0","71.4"
"Lexus Canarias RZ (L3) RZ 540e Plus","","Eléctricos puros","M1","3390","18.2","150.0","407.0","71.4"
"Lexus Canarias UX EV (M3) UX 300e 4x2 Luxury","","Eléctricos puros","M1","2860","16.9","150.0","441.0","72.8"
"Lexus Canarias UX EV (M3) UX 300e 4x2 Plus","","Eléctricos puros","M1","2860","16.8","150.0","444.0","72.8"
"Lexus Canarias UX(M2) UX 250h 4x2 Confort Plus","","Híbridos de gasolina","M1","2860","","","",""
"Lexus Canarias UX(M2) UX 250h 4x2 F-Sport","","Híbridos de gasolina","M1","2860","","","",""
"Lexus Canarias UX(M2) UX 250h 4x2 F-Sport Desing","","Híbridos de gasolina","M1","2860","","","",""
"Lexus Canarias UX(M2) UX 250h 4x2 Luxury","","Híbridos de gasolina","M1","2860","","","",""
"Lexus Canarias UX(M2) UX 250h 4x2 Plus","","Híbridos de gasolina","M1","2860","","","",""
"Lexus CT 200h Llanta 15p (MY19)","","Híbridos de gasolina","M1","1790","","","",""
"Lexus CT 200h Llanta 16p (MY19)","","Híbridos de gasolina","M1","1845","","","",""
"Lexus CT 200h Llanta 17p (MY19)","","Híbridos de gasolina","M1","1845","","","",""
"Lexus ES 300h Eco/Business/Executive/F- Sport/Luxury (MY21)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Eco/Premium/F Sport/Luxury (MY22)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Eco/Premium/F Sport/Luxury (MY23)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Llanta 17p (MY19)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Llanta 17p (MY20)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Llanta 18p (MY19)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Llanta 18p (MY20)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Llanta 19p (MY19)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus ES 300h Llanta 19p (MY20)","","Híbridos de gasolina","M1","2150","","","",""
"Lexus IS 300h Business Llanta 16p (MY19)","","Híbridos de gasolina","M1","2145","","","",""
"Lexus IS 300h Business/ Executive (MY20)","","Híbridos de gasolina","M1","2145","","","",""
"Lexus IS 300h Eco (MY20)","","Híbridos de gasolina","M1","2130","","","",""
"Lexus IS 300h Eco Llanta 16p (MY19)","","Híbridos de gasolina","M1","2130","","","",""
"Lexus IS 300h Executive Llanta 17p (MY19)","","Híbridos de gasolina","M1","2145","","","",""
"Lexus IS 300h F-Sport / Luxury Llanta18p (MY19)","","Híbridos de gasolina","M1","2145","","","",""
"Lexus IS 300h F-Sport/ Luxury (MY20)","","Híbridos de gasolina","M1","2145","","","",""
"Lexus LBX 2WD Elegant/Emotion/Cool/Relax/Original edition (MY24)","","Híbridos de gasolina","M1","1755","","","",""
"Lexus LBX 4WD Cool+/Relax+ (MY24)","","Híbridos de gasolina","M1","1820","","","",""
"Lexus LC 500 5.0P Sport/ Luxury (MY21)","","Gasolina","M1","2375","","","",""
"Lexus LC 500 LC500 (MY19)","","Gasolina","M1","2375","","","",""
"Lexus LC 500 Luxury/Sport + (MY22)","","Gasolina","M1","2375","","","",""
"Lexus LC 500 Sport +/Bespoke/Ultimate (MY24)","","Gasolina","M1","2375","","","",""
"Lexus LC 500h 3.5P Sport/ Luxury (MY21)","","Híbridos de gasolina","M1","2445","","","",""
"Lexus LC 500h LC500h (MY19)","","Híbridos de gasolina","M1","2445","","","",""
"Lexus LC 500h Luxury/Sport + (MY24)","","Híbridos de gasolina","M1","2445","","","",""
"Lexus LC 500h Luxury/Sport +/Style (MY22)","","Híbridos de gasolina","M1","2445","","","",""
"Lexus LC CV 5.0P Luxury / Regata Edition (MY21)","","Gasolina","M1","2450","","","",""
"Lexus LC CV Luxury (MY22)","","Gasolina","M1","2450","","","",""
"Lexus LC CV Luxury/Bespoke/Ultimate (MY24)","","Gasolina","M1","2450","","","",""
"Lexus LM 350h Luxury Modern black/Light beige 4 plazas (MY24)","","Híbridos de gasolina","M1","2870","","","",""
"Lexus LM 350h Luxury Modern black/Light beige 7 plazas (MY24)","","Híbridos de gasolina","M1","2880","","","",""
"Lexus LS 500h AWD Business/Executive/F-Sport/Lux. kiriko/Lux. haku/Lux. high wood/Lux. L-aniline/Luxury (MY23)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h AWD Business/Executive/F-Sport/Lux. kiriko/Lux. haku/Lux. high wood/Lux. L-aniline/Luxury (MY24)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h AWD Business/Executive/F-Sport/Luxury/Lux. Kiriko/Lux. Haku/Lux. High wood/Lux. L-aniline (MY22)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h AWD Business/F sport/Executive/Luxury (MY21)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h AWD Llanta 19p (MY20)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h AWD Llanta 20p (MY20)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h Llanta 19p (MY19)","","Híbridos de gasolina","M1","2800","","","",""
"Lexus LS 500h Llanta 20p (MY19)","","Híbridos de gasolina","M1","2800","","","",""
