"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Lexus RX 450h Business/Executive/Luxury 7 plazas (MY22)","","Híbridos de gasolina","M1","2840","","","",""
"Lexus RX 450h Llanta 18p (MY19)","","Híbridos de gasolina","M1","2715","","","",""
"Lexus RX 450h Llanta 20p (MY19)","","Híbridos de gasolina","M1","2715","","","",""
"Lexus RX 450h+ Business/Executive/F-Design/Luxury (MY24)","","Híbridos enchufables","M1","2780","18.0","134.0","69.0","18.0"
"Lexus RX 450h+ Business/Executive/Luxury (MY23)","","Híbridos enchufables","M1","2780","17.0","134.0","69.0","18.0"
"Lexus RX 500h F-Sport (MY23)","","Híbridos de gasolina","M1","2750","","","",""
"Lexus RX 500h F-Sport (MY24)","","Híbridos de gasolina","M1","2750","","","",""
"Lexus RZ 450e Business/Executive/Luxury (MY23)","","Eléctricos puros","M1","2640","17.0","230.0","440.0","71.0"
"Lexus UX 250h 4x2 (MY21)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x2 Business/Business City/F-Design/Executive/F-Sport/Luxury (MC23)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x2 Eco/Business/Premium/Business navigation/F sport/F sport cuero/Luxury/Style (MY22)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x2 Llanta 17p (MY20)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x2 Llanta 17p (NG19)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x2 Llanta 18p (MY20)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x2 Llanta 18p (NG19)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 (MY21)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 Business/Premium/Business navigation/F sport/F sport cuero/Luxury/Style (MY22)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 Executive/F-Sport/Luxury (MC23)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 Llanta 17p (MY20)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 Llanta 17p (NG19)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 Llanta 18p (MY20)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 250h 4x4 Llanta 18p (NG19)","","Híbridos de gasolina","M1","2110","","","",""
"Lexus UX 300E Business/Business city/Executive/Luxury (MY23)","","Eléctricos puros","M1","2245","17.0","150.0","450.0","69.0"
"Lexus UX 300E Eco/Business/Executive/Luxury (MY21)","","Eléctricos puros","M1","2245","17.0","150.0","315.0","18.1"
"Lexus UX 300E Eco/Business/Executive/Luxury (MY22)","","Eléctricos puros","M1","2245","17.0","150.0","315.0","18.1"
"LIFAN E4 Lifan E4","","Eléctricos puros","L3e","252","4.7","3.7","120.0","60.0"
"LIGIER Myli AE1A","","Eléctricos puros","L6e","768","8.7","5.6","63.0","4.1"
"LIGIER Myli AE2A","","Eléctricos puros","L6e","806","8.7","5.6","123.0","8.2"
"LIGIER Myli AE3A","","Eléctricos puros","L6e","844","8.7","5.6","192.0","12.4"
"LIGIER Myli BE1A","","Eléctricos puros","L6e","772","8.7","5.6","63.0","4.1"
"LIGIER Myli BE2A","","Eléctricos puros","L6e","810","8.7","5.6","123.0","8.2"
"LIGIER Myli BE3A","","Eléctricos puros","L6e","848","8.7","5.6","192.0","12.4"
