"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Peugeot Rifter Rifter GT BlueHDi 100 S&S 6 Vel. MAN Standard","","Gasóleo","M1","2135","","","",""
"Peugeot Rifter Rifter GT BlueHDi 130 S&S 6 Vel. MAN 7 plazas Long","","Gasóleo","M1","2320","","","",""
"Peugeot Rifter Rifter GT BlueHDi 130 S&S 6 Vel. MAN Long","","Gasóleo","M1","2150","","","",""
"Peugeot Rifter Rifter GT BlueHDi 130 S&S 6 Vel. MAN Standard","","Gasóleo","M1","2130","","","",""
"Peugeot Rifter Rifter GT PureTech 130 S&S EAT8 7 plazasLong","","Gasolina","M1","2280","","","",""
"Peugeot Rifter Rifter GT PureTech 130 S&S EAT8 Long","","Gasolina","M1","2110","","","",""
"Peugeot Rifter Rifter GT PureTech 130 S&S EAT8 Standard","","Gasolina","M1","2090","","","",""
"Peugeot Rifter Rifter Style BlueHDi 100 S&S 6 Vel. MAN Long","","Gasóleo","M1","2150","","","",""
"Peugeot Rifter Rifter Style BlueHDi 100 S&S 6 Vel. MAN Standard","","Gasóleo","M1","2135","","","",""
"Peugeot Rifter Rifter Style BlueHDi 130 S&S 6 Vel. MAN Long","","Gasóleo","M1","2150","","","",""
"Peugeot Rifter Rifter Style BlueHDi 130 S&S 6 Vel. MAN Standard","","Gasóleo","M1","2130","","","",""
"Peugeot Rifter Rifter Style PureTech 110 S&S 6 Vel. MAN Long","","Gasolina","M1","2080","","","",""
"Peugeot Rifter Rifter Style PureTech 110 S&S 6 Vel. MAN Standard","","Gasolina","M1","2060","","","",""
"Peugeot Traveller e-Traveller Active Eléctrico 100 Kw Batería 75 Kwh Standard","","Eléctricos puros","M1","3100","294.9","100.0","285.0","75.0"
"Peugeot Traveller e-Traveller Allure Eléctrico 100 Kw Batería 75 Kwh Standard","","Eléctricos puros","M1","3100","294.9","100.0","285.0","75.0"
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 50 Kwh Compact","","Eléctricos puros","M1","2925","281.6","100.0","196.0","50.0"
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 50 Kwh Long","","Eléctricos puros","M1","3030","281.6","100.0","196.0","50.0"
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 50 Kwh Standard","","Eléctricos puros","M1","3015","281.6","100.0","196.0","50.0"
