"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA SCALA MY23 ACTIVE 1.0 TGI 66 kW (90 CV) Manual (MTMA 1740)","","Gas natural","M1","1740","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 70 kW (95 CV) Manual (MTMA 1590)","","Gasolina","M1","1590","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 70 kW (95 CV) Manual (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 70 kW (95 CV) Manual (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TGI 66 kW (90 CV) Manual (MTMA 1740)","","Gas natural","M1","1740","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1600)","","Gasolina","M1","1600","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1669)","","Gasolina","M1","1669","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1700)","","Gasolina","M1","1700","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1680)","","Gasolina","M1","1680","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","Gasolina","M1","1717","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1700)","","Gasolina","M1","1700","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1680)","","Gasolina","M1","1680","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","Gasolina","M1","1717","","","",""
"SKODA SCALA MY23 SPORT 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 SPORT 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 SPORT 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 SPORT 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","Gasolina","M1","1717","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1702)","","Gasolina","M1","1702","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SUPERB COMBI IV MY20 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3891","154.0","160.0","63.0","160.0"
"SKODA SUPERB COMBI IV MY21 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3851","154.0","160.0","55.0","160.0"
"SKODA SUPERB COMBI MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","2088","","","",""
"SKODA SUPERB COMBI MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","2073","","","",""
"SKODA SUPERB COMBI MY19 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","2065","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","2181","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","2070","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","2194","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2317","","","",""
"SKODA SUPERB COMBI MY19 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","Gasolina","M1","2291","","","",""
"SKODA SUPERB COMBI MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","3691","","","",""
"SKODA SUPERB COMBI MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3676","","","",""
"SKODA SUPERB COMBI MY20 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","3651","","","",""
