"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Audi A6 Sedan 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Básico MY23","","Gasolina","M1","2405","","","",""
"Audi A6 Sedan 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. S line/Black line MY23","","Gasolina","M1","2340","","","",""
"Audi A6 Sedan 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Sport MY23","","Gasolina","M1","2340","","","",""
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Advanced MY24","","Híbridos enchufables","M1","2610","20.1","100.0","66.0","17.9"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Básico MY23","","Híbridos enchufables","M1","2610","20.1","100.0","66.0","17.9"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Básico MY24","","Híbridos enchufables","M1","2610","20.1","100.0","66.0","17.9"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black Line MY23","","Híbridos enchufables","M1","2610","20.2","100.0","65.0","17.9"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black Line MY24","","Híbridos enchufables","M1","2610","20.2","100.0","65.0","17.9"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Sport MY23","","Híbridos enchufables","M1","2610","20.1","100.0","66.0","17.9"
"Audi A6 Sedan 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. S line/Black line MY23","","Gasolina","M1","2400","","","",""
"Audi A6 Sedan 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. Sport MY23","","Gasolina","M1","2400","","","",""
"Audi A6 Sedan 55 TFSIe quattro-ultra 270 kW (367 CV)* S tronic 7 vel. Black line MY23","","Híbridos enchufables","M1","2610","20.3","100.0","65.0","17.9"
"Audi A6 Sedan 55 TFSIe quattro-ultra 270 kW (367 CV)* S tronic 7 vel. Black line MY24","","Híbridos enchufables","M1","2610","20.3","100.0","65.0","17.9"
"Audi A6 Sedan S6 TDI quattro 253 kW (344 CV) Triptonic 8 vel. S MY23","","Gasóleo","M1","2590","","","",""
"Audi A7 50 TFSI e quattro 220 kW (299 CV) S tronic MY 20","","Híbridos enchufables","M1","2650","176.0","105.0","52.0",""
"Audi A7 55 TFSI e 55 TFSI e quattro 270 kW (367 CV) S tronic MY 20","","Híbridos enchufables","M1","2650","187.0","105.0","46.0",""
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. Basic MY23","","Gasóleo","M1","2315","","","",""
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. MY21","","Híbridos de gasóleo","M1","2315","","1.3","",""
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. S line/Black line MY23","","Gasóleo","M1","2315","","","",""
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic MY 20","","Híbridos de gasóleo","M1","2315","","1.5","",""
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic MY19","","Gasóleo","M1","2315","","","",""
"Audi A7 SPORTBACK 40 TDI quattro 150 kW (204 CV) S tronic MY 20","","Híbridos de gasóleo","M1","2435","","1.5","",""
"Audi A7 SPORTBACK 40 TDI quattro 150 kW (204 CV) S tronic MY19","","Gasóleo","M1","2435","","","",""
"Audi A7 SPORTBACK 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel Basic MY23","","Gasóleo","M1","2435","","","",""
"Audi A7 SPORTBACK 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. S line/Black line MY23","","Gasóleo","M1","2435","","","",""
"Audi A7 SPORTBACK 40 TDI quattro-ultra150 kW (204 CV) S tronic 7 vel. MY21","","Híbridos de gasóleo","M1","2435","","1.5","",""
"Audi A7 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","Híbridos de gasóleo","M1","2535","","8.4","",""
"Audi A7 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","Gasóleo","M1","2535","","","",""
"Audi A7 SPORTBACK 45 TDI quattro 180 kW (245 CV) Triptonic 8 vel. Basic MY23","","Gasóleo","M1","2535","","","",""
"Audi A7 SPORTBACK 45 TDI quattro 180 kW (245 CV) Triptonic 8 vel. S line/Black line MY23","","Gasóleo","M1","2535","","","",""
"Audi A7 SPORTBACK 45 TFSI 180 kW (245 CV) S tronic MY 20","","Híbridos de gasolina","M1","2300","","1.5","",""
"Audi A7 SPORTBACK 45 TFSI 180 kW (245 CV) S tronic MY19","","Gasolina","M1","2300","","","",""
"Audi A7 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","Híbridos de gasolina","M1","2375","","1.5","",""
"Audi A7 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","Gasolina","M1","2375","","","",""
"Audi A7 SPORTBACK 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Básico MY22","","Gasolina","M1","2385","","","",""
"Audi A7 SPORTBACK 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. MY21","","Híbridos de gasolina","M1","2385","","1.3","",""
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","Híbridos de gasóleo","M1","2535","","8.4","",""
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","Híbridos de gasóleo","M1","2535","","8.4","",""
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","Híbridos de gasóleo","M1","2535","","8.4","",""
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","Gasóleo","M1","2535","","","",""
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) Triptronic 8 vel. S line/Black line MY23","","Gasóleo","M1","2535","","","",""
"Audi A7 SPORTBACK 50 TFSI e quattro-ultra 220 kW (299 CV) S tronic 7 vel. Black Line MY21","","Híbridos enchufables","M1","2650","177.0","105.0","52.0","14.1"
"Audi A7 SPORTBACK 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Basic MY23","","Híbridos enchufables","M1","2650","20.9","100.0","63.0","17.9"
"Audi A7 SPORTBACK 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black line MY23","","Híbridos enchufables","M1","2650","20.9","100.0","63.0","17.9"
"Audi A7 SPORTBACK 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black line MY24","","Híbridos enchufables","M1","2650","20.9","100.0","63.0","17.9"
"Audi A7 SPORTBACK 55 TFSI e quattro-ultra 270 kW (367 CV) S tronic 7 vel. Black Line MY21","","Híbridos enchufables","M1","2650","187.0","105.0","46.0","14.1"
"Audi A7 SPORTBACK 55 TFSI quattro 250 kW (340 CV) S tronic MY 20","","Híbridos de gasolina","M1","2470","","8.4","",""
"Audi A7 SPORTBACK 55 TFSI quattro 250 kW (340 CV) S tronic MY19","","Gasolina","M1","2470","","","",""
