"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Peugeot 308 308 5P GT Line PureTech 130 S&S EAT8","","Gasolina","M1","1775","","","",""
"Peugeot 308 308 5P GT Line PureTech 130 S&SEAT8","","Gasolina","M1","1750","","","",""
"Peugeot 308 308 5P GT Pack BlueHDi 130 S&S  EAT8","","Gasóleo","M1","1840","","","",""
"Peugeot 308 308 5p GT Pack BlueHDI 130 S&S 6 Vel. MAN","","Gasóleo","M1","1855","","","",""
"Peugeot 308 308 5P GT Pack BlueHDi 130 S&S EAT8","","Gasolina","M1","1840","","","",""
"Peugeot 308 308 5p GT Pack BlueHDI 130 S&S EAT8","","Gasóleo","M1","1855","","","",""
"Peugeot 308 308 5p GT Pack PureTech 130 S&S 6 Vel. MAN","","Gasolina","M1","1745","","","",""
"Peugeot 308 308 5P GT Pack PureTech 130 S&S EAT8","","Gasolina","M1","1830","","","",""
"Peugeot 308 308 5p GT Pack PureTech 130 S&S EAT8","","Gasolina","M1","1830","","","",""
"Peugeot 308 308 5p GT PureTech 130 S&S 6 Vel. MAN","","Gasolina","M1","1745","","","",""
"Peugeot 308 308 5P GT PureTech 130 S&S EAT8","","Gasolina","M1","1830","","","",""
"Peugeot 308 308 5p GT PureTech 130 S&S EAT8","","Gasolina","M1","1830","","","",""
"Peugeot 308 308 5P GT PureTech 225 S&S EAT8","","Gasolina","M1","1815","","","",""
"Peugeot 308 308 5P Style BlueHDi 100 S&S 6 Vel. MAN","","Gasóleo","M1","1785","","","",""
"Peugeot 308 308 5P Style BlueHDi 100 S&S 6 Vel. MAN","","Gasóleo","M1","1785","","","",""
"Peugeot 308 308 5p Style BlueHDi 130 S&S 6 Vel. MAN","","Gasóleo","M1","1810","","","",""
"Peugeot 308 308 5p Style BlueHDi 130 S&S 6 Vel. MAN","","Gasóleo","M1","1810","","","",""
"Peugeot 308 308 5p Style BlueHDi 130 S&S EAT8","","Gasóleo","M1","1810","","","",""
"Peugeot 308 308 5p Style PureTech 110 S&S 6vel MAN","","Gasolina","M1","1750","","","",""
"Peugeot 308 308 5p Style PureTech 110 S&S 6vel MAN","","Gasolina","M1","1750","","","",""
"Peugeot 308 308 5p Style PureTech 130 S&S 6 Vel. MAN","","Gasolina","M1","1750","","","",""
"Peugeot 308 308 5p Style PureTech 130 S&S 6 Vel. MAN","","Gasolina","M1","1750","","","",""
"Peugeot 308 308 5p Style PureTech 130 S&S EAT8","","Gasolina","M1","1775","","","",""
"Peugeot 308 308 5p Style PureTech 130 S&S EAT8","","Gasolina","M1","1775","","","",""
"Peugeot 308 308 GTi 263","","Gasolina","M1","1790","","","",""
