"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Corsa (MY21.B) Elegance 1.2T XHL AT8 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.B) Elegance 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.B) Elegance 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.B) GS Line + 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.B) GS Line + 1.2T XHT AT8 S/S 130 CV (96kW)","","Gasolina","M1","1650","","","",""
"Opel Corsa (MY21.B) GS Line + 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.B) GS-Line 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.B) GS-Line 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.B) Ultimate 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.B) Ultimate 1.2T XHT AT8 S/S 130 CV (96kW)","","Gasolina","M1","1650","","","",""
"Opel Corsa (MY21.B) Ultimate 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.C) Design & Tech 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) Edition 1.2 XEL MT5 S/S 75 CV (55kW)","","Gasolina","M1","1550","","","",""
"Opel Corsa (MY21.C) Edition 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) Edition 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.C) Elegance 1.2T XHL AT8 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) Elegance 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) Elegance 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.C) GS Line + 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) GS Line + 1.2T XHT AT8 S/S 130 CV (96kW)","","Gasolina","M1","1650","","","",""
"Opel Corsa (MY21.C) GS Line + 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.C) GS-Line 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) GS-Line 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY21.C) Ultimate 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY21.C) Ultimate 1.2T XHT AT8 S/S 130 CV (96kW)","","Gasolina","M1","1650","","","",""
"Opel Corsa (MY21.C) Ultimate 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY22.0) 40 Aniversario 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY22.0) Edition 1.2 XEL MT5 S/S 75 CV (55kW)","","Gasolina","M1","1550","","","",""
"Opel Corsa (MY22.0) Edition 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
"Opel Corsa (MY22.0) Edition 1.5D DT MT6 S/S 100 CV (74kW)","","Gasóleo","M1","1660","","","",""
"Opel Corsa (MY22.0) Elegance 1.2T XHL AT8 S/S 100 CV (74kW)","","Gasolina","M1","1645","","","",""
"Opel Corsa (MY22.0) Elegance 1.2T XHL MT6 S/S 100 CV (74kW)","","Gasolina","M1","1620","","","",""
