"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Nissan NV300 Furgón 2.0dCi 107kW (145CV) S&S L1H2 1,2T COMFORT","","Gasóleo","N1","2980","","","",""
"Nissan NV300 Furgón 2.0dCi 107kW (145CV) S&S L2H1 1,2T COMFORT","","Gasóleo","N1","3050","","","",""
"Nissan NV300 Furgón 2.0dCi 107kW (145CV) S&S L2H2 1,2T COMFORT","","Gasóleo","N1","3070","","","",""
"Nissan NV300 Furgón 2.0dCi 125kW (170CV) A/T S&S L1H1 1T COMFORT","","Gasóleo","N1","2970","","","",""
"Nissan NV300 Furgón 2.0dCi 125kW (170CV) A/T S&S L2H1 1,2T COMFORT","","Gasóleo","N1","3070","","","",""
"Nissan NV300 Furgón 2.0dCi 125kW (170CV) S&S L1H1 1T COMFORT","","Gasóleo","N1","2945","","","",""
"Nissan NV300 Furgón 2.0dCi 125kW (170CV) S&S L1H2 1,2T COMFORT","","Gasóleo","N1","2980","","","",""
"Nissan NV300 Furgón 2.0dCi 125kW (170CV) S&S L2H1 1,2T COMFORT","","Gasóleo","N1","3050","","","",""
"Nissan NV300 Furgón 2.0dCi 125kW (170CV) S&S L2H2 1,2T COMFORT","","Gasóleo","N1","3070","","","",""
"Nissan NV300 Furgón 2.0dCi 88kW (120CV) L1H1 1T COMFORT","","Gasóleo","N1","2945","","","",""
"Nissan NV300 Furgón 2.0dCi 88kW (120CV) L1H1 1T OPTIMA","","Gasóleo","N1","2945","","","",""
"Nissan NV300 Furgón 2.0dCi 88kW (120CV) L2H1 1,2T COMFORT","","Gasóleo","N1","3050","","","",""
"Nissan NV300 Furgón 2.0dCi 88kW (120CV) L2H1 1,2T OPTIMA","","Gasóleo","N1","3050","","","",""
"Nissan NV300 Mixta 6 2.0dCi 88kW (120CV) L1H1 1T OPTIMA","","Gasóleo","M1","2980","","","",""
"Nissan NV300 Mixta 6 2.0dCi 88kW (120CV) L2H1 1,2T OPTIMA","","Gasóleo","M1","3070","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT PIzq","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA PIzq","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 132 kW (180 CV) FWD COMFORT","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 132 kW (180 CV) FWD COMFORT PIzq","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA PIzq","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 99 kW (135 CV) FWD COMFORT","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 99 kW (135 CV) FWD COMFORT PIzq","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H1 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA PIzq","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H2 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT","","Gasóleo","N1","3500","","","",""
"Nissan NV400 Furgón L1H2 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT PIzq","","Gasóleo","N1","3500","","","",""
