"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Volkswagen Turismos ID.4 MY23 ID.4 Pro 128 kW (174 CV) Automatico 1 vel.","","Eléctricos puros","M1","2480","16.5","128.0","531.0","77.0"
"Volkswagen Turismos ID.4 MY23 ID.4 Pro Performance 150 (204)","","Eléctricos puros","M3","2480","16.5","150.0","531.0","77.0"
"Volkswagen Turismos ID.4 MY23 ID.4 Pro Performance 150kw (204 CV) 77kWh Automático 1 vel.","","Eléctricos puros","M1","2480","16.5","150.0","531.0","77.0"
"Volkswagen Turismos ID.4 MY23 ID.4 Pure  - 109 (149)","","Eléctricos puros","M1","2480","16.2","109.0","360.0","52.0"
"Volkswagen Turismos ID.4 MY23 ID.4 Pure Performance 125 (170)","","Eléctricos puros","M1","2480","16.2","125.0","360.0","52.0"
"Volkswagen Turismos ID.4 MY24 ID.4 GTX - 220 (299)","","Eléctricos puros","M1","2480","17.6","220.0","501.0","77.0"
"Volkswagen Turismos ID.4 MY24 ID.4 Pro 128 (174)","","Eléctricos puros","M2","2480","16.7","128.0","526.0","77.0"
"Volkswagen Turismos ID.4 MY24 ID.4 Pro Performance 150 (204)","","Eléctricos puros","M3","2480","16.7","150.0","526.0","77.0"
"Volkswagen Turismos ID.4 MY24 ID.4 Pro Performance 150 kw (204 CV) 77 kWh Automático 1 vel.","","Eléctricos puros","M3","2480","16.7","150.0","526.0","77.0"
"Volkswagen Turismos ID.4 MY24 ID.4 Pure - 109 (149)","","Eléctricos puros","M1","2480","16.2","109.0","360.0","52.0"
"Volkswagen Turismos ID.4 MY24 ID.4 Pure Performance 125 (170)","","Eléctricos puros","M1","2480","16.2","125.0","361.0","52.0"
"Volkswagen Turismos ID.5 MY22 ID.5 GTX 220kW (299 CV) Automático 1 vel.","","Eléctricos puros","M1","2750","17.0","220.0","490.0","77.0"
"Volkswagen Turismos ID.5 MY22 ID.5 Pro 128kW (174 CV) Automático 1 vel.","","Eléctricos puros","M1","2650","17.0","128.0","514.0","77.0"
"Volkswagen Turismos ID.5 MY22 ID.5 Pro Performance 150kW (204 CV) Automático 1 vel.","","Eléctricos puros","M1","2650","17.0","150.0","514.0","77.0"
"Volkswagen Turismos ID.5 MY23 ID.5 GTX 220kW (299 CV) Automático 1 vel.","","Eléctricos puros","M1","2750","17.1","220.0","512.0","77.0"
"Volkswagen Turismos ID.5 MY23 ID.5 Pro 128kW (174 CV) Automático 1 vel.","","Eléctricos puros","M1","2650","16.4","128.0","534.0","77.0"
"Volkswagen Turismos ID.5 MY23 ID.5 Pro Performance 150kW (204 CV) Automático 1 vel.","","Eléctricos puros","M1","2650","16.4","150.0","534.0","77.0"
"Volkswagen Turismos ID.5 MY24 ID.5 GTX 220kW (299 CV) Automático 1 vel.","","Eléctricos puros","M1","2750","17.1","220.0","516.0","77.0"
"Volkswagen Turismos ID.5 MY24 ID.5 Pro 128kW (174 CV) Automático 1 vel.","","Eléctricos puros","M1","2650","16.4","128.0","534.0","77.0"
"Volkswagen Turismos ID.5 MY24 ID.5 Pro Performance 150kW (204 CV) Automático 1 vel.","","Eléctricos puros","M1","2650","16.4","150.0","534.0","77.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 1.5 TSI 110kW (150CV) Manual 6 velocidades","","Gasolina","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel.","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TDI 110kW (150CV) Manual 6 velocidades","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TDI 147 kW (200 CV) Automático DSG 7 vel.","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TSI 140 kW (190 CV) Automático DSG 7 vel.","","Gasolina","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 1.5 TSI 110kW (150CV) Manual 6 velocidades","","Gasolina","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel. Diésel","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TDI 110kW (150CV) Manual 6 velocidades","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TDI 147 kW (200 CV) Automático DSG 7 vel.","","Gasóleo","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TSI 140 kW (190 CV) Automático DSG 7 vel.","","Gasolina","M1","2180","","","",""
"Volkswagen Turismos Nuevo Arteon MY21 Arteon eHybrid Elegance 1.4 TSI Combinado: 160 kW (218 CV) Automático DSG 6 vel.","","Híbridos enchufables","M1","2300","14.6","85.0","57.0","13.0"
"Volkswagen Turismos Nuevo Arteon MY21 Arteon eHybrid R-Line 1.4 TSI Combinado: 160 kW (218 CV) Automático DSG 6 vel.","","Híbridos enchufables","M1","2300","14.6","85.0","57.0","13.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","2280","","","",""
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","2280","","","",""
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake Elegance 1.5 TSI 110kW (150CV) Manual 6 velocidades","","Gasolina","M1","2280","","","",""
