"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault ZOE SOCIETE 40 Q90","","Eléctricos puros","N1","1923","14.6","","370.0","41.0"
"Renault ZOE SOCIETE 40 R90 (SEMI: LIF MB 17R / LIF MB 17RP)","","Eléctricos puros","N1","1923","13.3","","403.0","41.0"
"Renault Zoe ZOE ZE - 100 kW R135 Batería 50kWh (semi: INT C MC 1LP / INT C MC 1L)","","Eléctricos puros","M1","1988","17.7","100.0","402.0","50.0"
"REO XY40EV 0","","Eléctricos puros","L6e","893","7.9","4.0","100.0","6.0"
"Rieju E-city LF3000DT","","Eléctricos puros","L3e","200","3.0","3.7","140.0","4.2"
"Rieju NUUK Cargo","","Eléctricos puros","L3e","350","62.0","8.3","80.0","4800.0"
"Rieju NUUK CARGOPRO NUU3/1/A","","Eléctricos puros","L3e","350","5.0","6.0","100.0","5.0"
"Rieju NUUK Tracker","","Eléctricos puros","L3e","350","62.0","8.3","80.0","4800.0"
"Rieju NUUK Urban","","Eléctricos puros","L3e","350","62.0","8.3","80.0","4800.0"
"ROTOM MOTORS GYD-TC, T10 GYD-TC / T / T10","","Eléctricos puros","L3e","240","5.0","6.0","120.0","5.0"
"ROTOM MOTORS GYD2000 35aH","","Eléctricos puros","L3e","246","5.0","3.3","80.0","3.5"
"ROTOM MOTORS GYD2000 70aH","","Eléctricos puros","L3e","246","5.0","3.3","160.0","5.0"
"SAKURA JS2A JS2A","","Eléctricos puros","L3e","253","3.5","4.0","75.0","40.0"
"Scania Chasis C Chassis LF 4x2 280cv GNC","","Gas natural","M3","19500","","","",""
"Scania Chasis C Chassis LF 4x2 340cv GNC","","Gas natural","M3","19500","","","",""
"Scania Chasis K Chassis LE 4x2 280cv GNC","","Gas natural","M3","19500","","","",""
"Scania Chasis K Chassis LE 4x2 320cv Hybrid","","Híbridos de gasóleo","M3","19500","","130.0","9.0","31.0"
"Scania Chasis K Chassis LE 4x2 340cv GNC","","Gas natural","M3","19500","","","",""
"Scania Chasis K Chassis LE 4x2 360cv Hybrid","","Híbridos de gasóleo","M3","19500","","130.0","9.0","31.0"
"Scania Chasis K Chassis LE 6x2*4 280cv GNC","","Gas natural","M3","26500","","","",""
"Scania Chasis K Chassis LE 6x2*4 320cv Hybrid","","Híbridos de gasóleo","M3","26500","","130.0","9.0","31.0"
"Scania Chasis K Chassis LE 6x2*4 340cv GNC","","Gas natural","M3","26500","","","",""
"Scania Chasis K Chassis LE 6x2*4 360cv Hybrid","","Híbridos de gasóleo","M3","26500","","130.0","9.0","31.0"
"Scania Chasis K Chassis LE 6x2/2 280cv GNC","","Gas natural","M3","29000","","","",""
"Scania Chasis K Chassis LE 6x2/2 340cv GNC","","Gas natural","M3","29000","","","",""
"Scania Chasis K Chassis NF 4x2 280cvGNC","","Gas natural","M3","19500","","","",""
"Scania Chasis K Chassis NF 4x2 320cv Hybrid","","Híbridos de gasóleo","M3","19500","","130.0","9.0","31.0"
"Scania Chasis K Chassis NF 4x2 340cv GNC","","Gas natural","M3","19500","","","",""
"Scania Chasis K Chassis NF 4x2 360cv Hybrid","","Híbridos de gasóleo","M3","19500","","130.0","9.0","31.0"
"Scania Chasis K Chassis NF 6x2*4 280cv GNC","","Gas natural","M3","26500","","","",""
"Scania Chasis K Chassis NF 6x2*4 320cv Hybrid","","Híbridos de gasóleo","M3","26500","","130.0","9.0","31.0"
"Scania Chasis K Chassis NF 6x2*4 340cv GNC","","Gas natural","M3","26500","","","",""
"Scania Chasis K Chassis NF 6x2*4 360cv Hybrid","","Híbridos de gasóleo","M3","26500","","130.0","9.0","31.0"
"Scania Chasis K Chassis NF 6x2/2 280cv GNC","","Gas natural","M3","29000","","","",""
"Scania Chasis K Chassis NF 6x2/2 340cv GNC","","Gas natural","M3","29000","","","",""
"Scania Rígido B4x2 280cv GNL/GNC","","Gas natural","N3","25000","","","",""
"Scania Rígido B4x2 340cv GNL/GNC","","Gas natural","N3","25000","","","",""
"Scania Rígido B4x2 410cv GNL/GNC","","Gas natural","N3","25000","","","",""
