"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Peugeot N308 Nuevo 308 SW GT Pack PLUG-IN HYBRID 180 eEAT8","","Híbridos enchufables","M1","2170","15.0","80.0","60.0","12.4"
"Peugeot N308 Nuevo 308 SW GT Pack PLUG-IN HYBRID 225 eEAT8","","Híbridos enchufables","M1","2170","15.6","80.0","60.0","12.4"
"Peugeot N308 Nuevo 308 SW GT PLUG-IN HYBRID 180 eEAT8","","Híbridos enchufables","M1","2170","15.0","80.0","60.0","12.4"
"Peugeot N308 Nuevo 308 SW GT PLUG-IN HYBRID 225 eEAT8","","Híbridos enchufables","M1","2170","15.6","80.0","60.0","12.4"
"Peugeot Nuevo 2008 2008 Active BlueHDi 100 S&S 6 Vel. MAN.","","Gasóleo","M1","1731","","","",""
"Peugeot Nuevo 2008 2008 Active BlueHDi 110 S&S 6 Vel. MAN.","","Gasóleo","M1","1730","","","",""
"Peugeot Nuevo 2008 2008 Active Eléctrico 136 Cv (100 Kw)","","Eléctricos puros","M1","2030","","100.0","310.0","50.0"
"Peugeot Nuevo 2008 2008 Active Pack BlueHDi 110 S&S 6 Vel. MAN.","","Gasóleo","M1","1730","","","",""
"Peugeot Nuevo 2008 2008 Active Pack Eléctrico 136 Cv (100 Kw)","","Eléctricos puros","M1","2030","","100.0","310.0","50.0"
"Peugeot Nuevo 2008 2008 Active Pack PureTech 100 S&S 6 Vel. MAN","","Gasolina","M1","1710","","","",""
"Peugeot Nuevo 2008 2008 Active PureTech 100 S&S 6 Vel. MAN","","Gasolina","M1","1710","","","",""
"Peugeot Nuevo 2008 2008 Active PureTech 100 S&S 6 Vel. MAN","","Gasolina","M1","1715","","","",""
"Peugeot Nuevo 2008 2008 Active PureTech 100 S&S 6 Vel. MAN","","Gasolina","M1","1715","","","",""
"Peugeot Nuevo 2008 2008 Allure BlueHDi 100 S&S 6 Vel. MAN.","","Gasóleo","M1","1731","","","",""
"Peugeot Nuevo 2008 2008 Allure BlueHDi 110 S&S 6 Vel. MAN.","","Gasóleo","M1","1730","","","",""
"Peugeot Nuevo 2008 2008 Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","1775","","","",""
"Peugeot Nuevo 2008 2008 Allure BlueHDi 130 S&S EAT8","","Gasolina","M1","1770","","","",""
"Peugeot Nuevo 2008 2008 Allure BlueHDi 130 S&S EAT8","","Gasóleo","M1","1770","","","",""
