"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA SUPERB COMBI MY22 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3727","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4233","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4235","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4478","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG","","Gasolina","M1","3990","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TSI 206 kW (280 CV) DSG 4x4","","Gasolina","M1","4516","","","",""
"SKODA SUPERB COMBI MY22 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3859","15.3","85.0","60.0","13.0"
"SKODA SUPERB COMBI MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3729","","","",""
"SKODA SUPERB COMBI MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3648","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4236","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4221","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4242","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4485","","","",""
"SKODA SUPERB COMBI MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 AMBITION 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 L&K 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","Híbridos enchufables","M1","2250","16.2","85.0","59.0","13.0"
"SKODA SUPERB COMBI MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","Gasóleo","M1","2270","","","",""
