"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S AT8 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Selective 1.2 T S/S MT6 110 CV","","Gasolina","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) XL Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.0) XL Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.0) XL Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.0) XL Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) L Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S AT8 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Selective 1.2 T S/S MT6 110 CV","","Gasolina","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) XL Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) XL Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) XL Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) XL Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus L 1.2 T S/S MT6 110 CV (81 KW)","","Gasolina","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus L 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus XL 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Edition Plus XL 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Edition XL 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Elegance L 1.2 T S/S AT8 130 CV (96 KW)","","Gasolina","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance L 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance Plus L 1.2 T AT8 S/S MT6 130 CV (96 KW)","","Gasolina","M1","2050","","","",""
