"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Fiat Panda Panda Cross 0,9 63 kW (85 CV) TwinAir 4x4","","Gasolina","M1","1165","","","","60.0"
"Fiat Panda Panda Cross 0,9 66 kW (85 CV) TwinAir 4x4","","Gasolina","M1","1050","","","",""
"Fiat Panda Panda Cross 0,9 66 kW (85 CV) TwinAir 4x4","","Gasolina","M1","1050","","","",""
"Fiat Panda Panda Cross 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","1055","","","","50.0"
"Fiat Panda Panda Launch Edition Hybrid 1.0 Gse (70CV) 4x2","","Híbridos de gasolina","M1","1050","","","",""
"Fiat Panda Panda Panda Hybrid 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","1055","","","","50.0"
"Fiat Panda Panda Sport Hybrid 1.0 Gse 51kw (70CV)","","Híbridos de gasolina","M1","1055","","","","50.0"
"Fiat Panda Panda Trussardi 1.2 51 kW (69CV) 4X2","","Gasolina","M1","1050","","","",""
"Fiat Panda Panda Trussardi Hybrid 1.0 Gse (70CV) 4x2","","Híbridos de gasolina","M1","1050","","","",""
"Fiat Panda Panda Waze 1.2 51 kW (69CV) 4X2","","Gasolina","M1","1050","","","",""
