"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault Nuevo Clio CL5 TCe 67 kW (90CV) (semi: E2W M6 6U S, BLW M6 6U S, E3W M6 6U S, E2W M6 6W S, E3W M6 6W S)","","Gasolina","M1","1609","","","",""
"Renault Nuevo Clio CL5 TCe 67 kW (90CV) (semi: E3M M6 6U S,RLM M6 6U S,2RLM M6 6U S,2B1M M6 6U S,4B1M M6 6U S)","","Gasolina","M1","1609","","","",""
"Renault Nuevo Clio CL5 TCe 67 kW (90CV) (semi:2B1M MT 6U S,B1M M6 6U S,E2M M6 6U S,LT1 M6 6U S)","","Gasolina","M1","1609","","","",""
"Renault Nuevo Clio CL5 TCe 67 kW (90CV) (semi:2RLM MT 6U S)","","Gasolina","M1","1609","","","",""
"Renault Nuevo Clio CL5 TCe 67 kW (90CV) X-Tronic (semi: E3M MTX6U S, E3M M6X6U S)","","Gasolina","M1","1625","","","",""
"Renault Nuevo Clio CL5 TCe 74 kW (100CV) (semi: ZEN MT 6T, INT MT 6T,RSL MT 6T)","","Gasolina","M1","1573","","","",""
"Renault Nuevo Clio CL5 TCe 74 kW (100CV) GLP (DFULL) (Semi : BU1 MTG6U S, INT MTG6U S, ZEN MTG6U)","","Gases licuados del petróleo (GLP)","M1","1629","","","",""
"Renault Nuevo Clio CL5 TCe 74 kW (100CV) GLP (DFULL) (Semi : E2M MTG6U S,B1M MTG6U S, E3M MTG6U S)","","Gases licuados del petróleo (GLP)","M1","1629","","","",""
"Renault Nuevo Clio CL5 TCe 74 kW (100CV) GLP (DFULL) (Semi: 2B1M MTG6U S, 4B1M MTG6U S)","","Gases licuados del petróleo (GLP)","M1","1601","","","",""
"Renault Nuevo Clio CL5 TCe 74 kW (100CV) GLP (DFULL) (Semi: BU1 MTG6U S, INT MTG6U S, ZEN MTG6U S)","","Gases licuados del petróleo (GLP)","M1","1601","","","",""
"Renault Nuevo Clio CL5 TCe 74 kW (100CV) GLP (DFULL) (Semi: E2W MTG6U S, BLW MTG6U S, E3W MTG6U S)","","Gases licuados del petróleo (GLP)","M1","1601","","","",""
"Renault Nuevo Clio CL5 TCe 96 kW (130CV) EDC GPF (semi: INT MFA6T, RSL MFA6T )","","Gasolina","M1","1673","","","",""
"Renault Nuevo Clio fase 2 CL5 dCi 74 kW (100CV) (semi: E2W AC 6W S)","","Gasóleo","M1","1685","","","",""
"Renault Nuevo Clio fase 2 CL5 E-TECH  full hybrid  103kW (145CV) (Semi: E2W N8H6W Y, E3W N8H6W Y, R3W N8H6W Y)","","Híbridos de gasolina","M1","1770","","36.0","",""
"Renault Nuevo Clio fase 2 CL5 TCe 67 kW (90CV) (semi: E2W M6 6W S, E3W M6 6W S, R3W M6 6W S)","","Gasolina","M1","1605","","","",""
"Renault Nuevo Clio fase 2 CL5 TCe 74 kW (100CV) GLP (Semi: E2W MTG6W S, E3W MTG6W S)","","Gases licuados del petróleo (GLP)","M1","1645","","","",""
"Renault Nuevo Espace (RN1) E-Tech híbrido 146kW (200CV) 5 plazas (semi: EA37M26W2HY Opc PCU66)","","Híbridos de gasolina","M1","2055","","50.0","","2.0"
"Renault Nuevo Espace (RN1) E-Tech híbrido 146kW (200CV) 5 plazas (semi: ESL37M26W2HY Opc PCU66, EA47M26W2HY Opc PCU66)","","Híbridos de gasolina","M1","2360","","50.0","","2.0"
"Renault Nuevo Espace (RN1) E-Tech híbrido 146kW (200CV) 7 plazas (semi: EA37M26W2HY)","","Híbridos de gasolina","M1","2255","","50.0","","2.0"
"Renault Nuevo Espace (RN1) E-Tech híbrido 146kW (200CV) 7 plazas (semi: ESL37M26W2HY, EA47M26W2HY )","","Híbridos de gasolina","M1","2360","","50.0","","2.0"
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.3 TCe 75kW (100cv) (semi: F E1 MA6U S Op CHGAUG)","","Gasolina","N1","2008","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.3 TCe 75kW (100cv) (semi: F E1 MA6U S)","","Gasolina","N1","1871","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.5 Blue dCi 55kW (75cv) (semi: F E1 AA6U S TECHN0)","","Gasóleo","N1","2007","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.5 Blue dCi 55kW (75cv) (semi: F E1 AA6U S)","","Gasóleo","N1","2007","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.5 Blue dCi 55kW (75cv) ecoleader (semi: F E1 AA6U1S TECHN0)","","Gasóleo","N1","2002","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.5 Blue dCi 55kW (75cv) ecoleader (semi: F E1 AA6U1S)","","Gasóleo","N1","2002","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.5 Blue dCi 70kW (95cv) (semi: F E1 AB6U S TECHN0)","","Gasóleo","N1","2007","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 advance 1.5 Blue dCi 70kW (95cv) (semi: F E1 AB6U S)","","Gasóleo","N1","2007","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Basic 1.3 TCe 75kW (100cv) (Semi: F E0 MA6T S  Op CHGAUG)","","Gasolina","N1","2008","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Basic 1.3 TCe 75kW (100cv) (Semi: F E0 MA6T S )","","Gasolina","N1","1868","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Confort 1.3 TCe 75kW (100cv) (Semi: F E1 MA6T S Op CHGAUG)","","Gasolina","N1","2008","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Confort 1.3 TCe 75kW (100cv) (Semi: F E1 MA6T S)","","Gasolina","N1","1878","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Confort 1.5 Blue dCi 55kW (75cv) (Semi: F E1 AA6T S)","","Gasóleo","N1","2008","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Confort 1.5 Blue dCi 55kW (75cv) (Semi: F E1 AA6T1S)","","Gasóleo","N1","1965","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 Nuevo EXPRESS Furgón Confort 1.5 Blue dCi 70kW (95cv) (Semi: F E1 AB6T S)","","Gasóleo","N1","1965","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 start 1.3 TCe 75kW (100cv) (semi: F E0 MA6U S )","","Gasolina","N1","1871","","","",""
"Renault NUEVO EXPRESS FURGÓN DF1 start 1.3 TCe 75kW (100cv) (semi: F E0 MA6U S Op CHGAUG)","","Gasolina","N1","2008","","","",""
"Renault Nuevo Grand Scénic 7p SL4 Blue dCi 110 kW (150CV) (Semi: EA3 A7M6T,2EA3 A7M6T)","","Gasóleo","M1","2367","","","",""
"Renault Nuevo Grand Scénic 7p SL4 Blue dCi 110 kW AUTOMÁTICA (150CV) (Semi: EA3 A7A6T,2EA3 A7A6T)","","Gasóleo","M1","2367","","","",""
"Renault Nuevo Grand Scénic 7p SL4 Blue dCi 88 kW (120CV)  (Semi: EA1 A8M6T RTOL20 serie), 2EA1 A8M6T (RTOL20 serie)","","Gasóleo","M1","2366","","","",""
"Renault Nuevo Grand Scénic 7p SL4 Blue dCi 88 kW (120CV)  (Semi: LTD A8M6T,EA3 A8M6T,2EA3 A8M6T)","","Gasóleo","M1","2366","","","",""
"Renault Nuevo Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) (Semi: EA3 NBA6T,2EA3 NBA6T,BLA NBA6T)","","Gasolina","M1","2164","","","",""
"Renault Nuevo Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) (Semi: LTD NBM6T,EA3 NBM6T,2EA3 NBM6T,BLA NBM6T)","","Gasolina","M1","2164","","","",""
"Renault Nuevo Grand Scénic 7p SL4 TCe GPF 117kW AUTOMÁTICA (160CV) (Semi: EA3 NCA6T ,2EA3 NCA6T ,BLA NCA6T)","","Gasolina","M1","2168","","","",""
"Renault Nuevo Grand Scénic 7p SL4 TCe GPF 117kW MANUAL (160CV) (Semi: EA3 NCM6T ,2EA3 NCM6T,BLA NCM6T)","","Gasolina","M1","2221","","","",""
"Renault Nuevo Grand Scénic 7p SL4 TCe GPF 85kW (115CV)  (Semi: EA1 N9M6T RTOL20 serie), 2EA1 N9M6T RTOL20 serie)","","Gasolina","M1","2217","","","",""
"Renault NUEVO KANGOO COMBI E-TECH 100% eléctrico KV2 L1 11kW (semi:K1E2JA 19B / K1E3JA 19B)","","Eléctricos puros","M1","2370","173.8","90.0","304.0","45.0"
"Renault NUEVO KANGOO COMBI E-TECH 100% eléctrico KV2 L1 22kW (semi: K1E2JA 10B / K1E3JA 10B)","","Eléctricos puros","M1","2370","174.5","90.0","300.0","45.0"
"Renault NUEVO KANGOO COMBI KK1 1.3 TCe 96kw (130cv) (semi: K1B1MB 6U SB, K1B3MB 6U SB)","","Gasolina","M1","2071","","","",""
"Renault NUEVO KANGOO COMBI KK1 1.3 TCe 96kW (130CV) FAP (semi: K1S1MB 6U SB , K1S2MB 6U SB , K1E3MB 6U SB)","","Gasolina","M1","2071","","","",""
"Renault NUEVO KANGOO COMBI KK1 1.3 TCe 96kw (130cv) L2 (semi: K2B1MB 6W SB,K2B3MB 6W SB, K2B3MB 6WASB)","","Gasolina","M1","2350","","","",""
"Renault NUEVO KANGOO COMBI KK1 1.5 blue dCi 70kw (95cv) (semi: K1B1AB 6U SB, K1B3AB 6U SB)","","Gasóleo","M1","2092","","","",""
"Renault NUEVO KANGOO COMBI KK1 1.5 Blue dCi 70kW (95CV) (semi: K1S1AB 6U SB , K1S2AB 6U SB)","","Gasóleo","M1","2132","","","",""
"Renault NUEVO KANGOO COMBI KK1 1.5 blue dCi 70kw (95cv) L2 (semi: K2B1AB 6W SB , K2B3AB 6W SB)","","Gasóleo","M1","2440","","","",""
