"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia XCEED 5p 1.6 CRDI MHEV 136CV Business Eco-Dynamics+","","Híbridos de gasóleo","M1","1900","","10.8","",""
"Kia XCEED PHEV (MY22) 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","12.3","44.0","48.0","8.9"
"Kia XCEED PHEV (MY22) 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY22) 1.6 PHEV eMotion (Pack Premium)","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY22) 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","12.3","44.0","48.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eMotion (Pack Premium)","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"KING LONG E10 Autobus urbano 10.50 m LE","","Híbridos enchufables","M3","19000","150.0","95.0","3.0","25.6"
"KING LONG E10 Autobus urbano 10.50 m LF","","Híbridos enchufables","M3","19000","150.0","95.0","3.0","25.6"
"KING LONG E12 Autobus urbano 11.98 m LF","","Híbridos enchufables","M3","19000","150.0","95.0","3.0","25.6"
"KING LONG E12 Autobus urbano 12.20 m LE","","Híbridos enchufables","M3","19000","150.0","95.0","3.0","25.6"
"KING LONG E12 Autobus urbano 12.20 m LE","","Híbridos enchufables","M3","17900","150.0","95.0","3.0","25.6"
"KING LONG PE10 Autobus urbano 10.5 m LE","","Eléctricos puros","M3","19500","150.0","280.0","230.0","345.6"
"KING LONG PE12 Autobus urbano 11.98 m LF","","Eléctricos puros","M3","19500","150.0","280.0","230.0","345.6"
"KING LONG PE15 Autobus urbano 14.69 m LE","","Eléctricos puros","M3","25000","150.0","245.0","290.0","350.0"
"KTM KTM FREERIDE E-XC","","Eléctricos puros","L3e","280","0.1","9.0","78.0","3.9"
"KYMCO IONEX S7","","Eléctricos puros","L3e","283","2.2","7.2","77.0","1.7"
"Land Rover Discovery 2.0 I4 300CV 4WD Auto - S/SE/HSE/HSE Luxury - 5 asientos","","Gasolina","M1","2900","","","",""
"Land Rover Discovery 2.0 I4 300CV 4WD Auto - S/SE/HSE/HSE Luxury - 7 asientos","","Gasolina","M1","3070","","","",""
"Land Rover Discovery 2.0D SD4 240CV 4WD Auto - S/SE/HSE/HSE Luxury - 5 asientos","","Gasóleo","M1","2940","","","",""
"Land Rover Discovery 2.0D SD4 240CV 4WD Auto - S/SE/HSE/HSE Luxury - 7 asientos","","Gasóleo","M1","3025","","","",""
"Land Rover Discovery 3.0D SDV6 306CV 4WD Auto - SE/HSE/HSE Luxury - 5 asientos","","Gasóleo","M1","3050","","","",""
"Land Rover Discovery 3.0D SDV6 306CV 4WD Auto - SE/HSE/HSE Luxury - 7 asientos","","Gasóleo","M1","3200","","","",""
"Land Rover Discovery Sport 1.5 I3 PHEV 300 PS AWD - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","Híbridos enchufables","M1","2750","17.2","80.0","64.0","15.0"
"Land Rover Discovery Sport eD4 150CV 2WD - Pure/SE/HSE/HSE Luxury","","Gasóleo","M1","2380","","","",""
"Land Rover Discovery Sport SD4 240CV 4WD Auto - SE/HSE/HSE Luxury - 5 asientos","","Gasóleo","M1","2550","","","",""
"Land Rover Discovery Sport SD4 240CV 4WD Auto - SE/HSE/HSE Luxury - 7 asientos","","Gasóleo","M1","2750","","","",""
"Land Rover Discovery Sport TD4 150CV 4WD Auto - Pure/SE/HSE/HSE Luxury - 5 asientos","","Gasóleo","M1","2505","","","",""
"Land Rover Discovery Sport TD4 150CV 4WD Auto - Pure/SE/HSE/HSE Luxury - 7 asientos","","Gasóleo","M1","2660","","","",""
"Land Rover Discovery Sport TD4 150CV 4WD Man - Pure/SE/HSE/HSE Luxury - 5 asientos","","Gasóleo","M1","2505","","","",""
