"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Mercedes-Benz GLC SUV (X253) 200 d 4MATIC","","Gasóleo","M1","2500","","","",""
"Mercedes-Benz GLC SUV (X253) 220 d 4MATIC","","Gasóleo","M1","2500","","","",""
"Mercedes-Benz GLC SUV (X253) 300 4MATIC","","Híbridos de gasolina","M1","2405","","10.0","",""
"Mercedes-Benz GLC SUV (X253) 300 d 4MATIC","","Gasóleo","M1","2510","","","",""
"Mercedes-Benz GLC SUV (X253) 300 de 4MATIC","","Híbridos enchufables","M1","2650","29.0","90.0","40.0","13.5"
"Mercedes-Benz GLC SUV (X253) 300 e 4MATIC","","Híbridos enchufables","M1","2615","29.2","90.0","41.0","13.5"
"Mercedes-Benz GLC SUV (X253) 43 4MATIC","","Gasolina","M1","2460","","","",""
"Mercedes-Benz GLC SUV (X253) 63 4MATIC+","","Gasolina","M1","2580","","","",""
"Mercedes-Benz GLC SUV (X253) 63 S 4MATIC+","","Gasolina","M1","2580","","","",""
"Mercedes-Benz GLC SUV (X254) 200 4MATIC","","Híbridos de gasolina","M1","2510","","17.0","",""
"Mercedes-Benz GLC SUV (X254) 220 d 4MATIC","","Híbridos de gasóleo","M1","2550","","17.0","",""
"Mercedes-Benz GLC SUV (X254) 300 4MATIC","","Híbridos de gasolina","M1","2510","","17.0","",""
"Mercedes-Benz GLC SUV (X254) 300 d 4MATIC","","Híbridos de gasóleo","M1","2570","","17.0","",""
"Mercedes-Benz GLC SUV (X254) 300 de 4MATIC","","Híbridos enchufables","M1","2885","23.0","100.0","112.0","31.2"
"Mercedes-Benz GLC SUV (X254) 300 e 4MATIC","","Híbridos enchufables","M1","2840","22.5","100.0","119.0","31.2"
"Mercedes-Benz GLE Coupé (C167) 300 d 4MATIC","","Híbridos de gasóleo","M1","2950","","15.0","",""
"Mercedes-Benz GLE Coupé (C167) 350 d 4MATIC","","Híbridos de gasóleo","M1","2990","","15.0","",""
"Mercedes-Benz GLE Coupé (C167) 350 de 4MATIC","","Híbridos enchufables","M1","3230","29.5","100.0","94.0","31.2"
"Mercedes-Benz GLE Coupé (C167) 350 e 4MATIC","","Híbridos enchufables","M1","3190","32.1","100.0","84.0","31.2"
