"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia CEED TOURER (MY23) 1.5 MHEV GT-LINE DCT (Pack Premium)","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER (MY23) 1.5 MHEV Stile Edition DCT","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER (MY23) 1.5 MHEV Tech DCT","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV GT-LINE DCT 136 cv","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV GT-LINE DCT 136 cv (Pack Premium)","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV IMT Concept 136 cv","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV IMT Drive 136 cv","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV IMT GT-LINE 136 cv","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV IMT GT-LINE 136 cv (Pack Premium)","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV IMT Stile Edition 136 cv","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV IMT Tech 136 cv","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV Tech DCT 136 cv","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER (MY23) 1.6 MHEV Tech Stile Edition 136 cv","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER 1.0 MHEV 120CV Drive DCT Eco-Dynamics","","Híbridos de gasolina","M1","1890","","","",""
"Kia CEED TOURER 1.0 T-GDi Concept 100CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi Concept 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi Drive 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi GT Line 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi Tech 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.4 T-GDi Concept 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.4 T-GDi Drive 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.4 T-GDi GT Line 140CV Eco-Dynamics","","Gasolina","M1","1880","","","",""
"Kia CEED TOURER 1.4 T-GDi GT Line DCT 140CV Eco-Dynamics (Pack Premium)","","Gasolina","M1","1880","","","",""
"Kia CEED TOURER 1.4 T-GDi Tech 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.4 T-GDi Tech DCT 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.5 MHEV 160CV GT Line DCT (Pack Premium) Eco-Dynamics","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER 1.5 MHEV 160CV GT Line DCT Eco-Dynamics","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER 1.5 MHEV 160CV Tech DCT Eco-Dynamics","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER 1.6 CRDi Business 115CV - Navegador Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Business 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Concept 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Drive 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi GT Line 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi GT Line 136CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi GT Line DCT 136CV Eco-Dynamics","","Gasóleo","M1","1940","","","",""
"Kia CEED TOURER 1.6 CRDi Tech 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Tech 136CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Tech DCT 136CV Eco-Dynamics","","Gasóleo","M1","1940","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV Emotion DCT Eco-Dynamics","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Concept Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Drive Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Emotion Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Tech Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
