"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG 4Drive XCELLENCE s48","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG FR","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG FR GO","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG STYLE","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG STYLE GO","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG XCELLENCE","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp DSG XCELLENCE GO","","Gasóleo","M1","2270","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp STYLE","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp STYLE PLUS","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp STYLE PLUS s48","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp STYLE s48","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp XCELLENCE","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp XCELLENCE PLUS","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp XCELLENCE PLUS s48","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 150 CV St&Sp XCELLENCE s48","","Gasóleo","M1","2290","","","",""
"SEAT Tarraco 2.0 TDI 190 CV St&Sp DSG 4Drive XCELLENCE PLUS s48","","Gasóleo","M1","2410","","","",""
"SEAT Tarraco 2.0 TSI 140KW S/S XCEL PLUS DCT 4WD MY19","","Gasolina","M1","2520","","","",""
"SEAT Tarraco 2.0 TSI 140KW S/S XCELLENCE DCT 4WD MY19","","Gasolina","M1","2520","","","",""
"SEAT TOLEDO 1.0 TSI 70KW REFERENCE EDITION MY19","","Gasolina","M1","1630","","","",""
"SEAT TOLEDO 1.0 TSI 81KW S/S DCT XCELLENCE EDITIO MY19","","Gasolina","M1","1675","","","",""
"SEAT TOLEDO 1.0 TSI 81KW S/S STYLE EDITION MY19","","Gasolina","M1","1650","","","",""
"SEAT TOLEDO 1.0 TSI 81KW S/S XCELLENCE EDITION MY19","","Gasolina","M1","1650","","","",""
"Segway-Ninebot E300SE E300SE","","Eléctricos puros","L3e","280","4.4","7.8","85.0","4.0"
"Silence S01 2","","Eléctricos puros","L3e","320","7.0","7.0","133.0","5.6"
"Silence S01+ 2","","Eléctricos puros","L3e","320","7.0","7.5","133.0","5.6"
"Silence S02 1","","Eléctricos puros","L3e","330","6.0","7.0","127.0","5.6"
"Silence S02 2","","Eléctricos puros","L3e","330","7.0","7.0","133.0","5.6"
"Silence S03 1","","Eléctricos puros","L3e","380","","5.0","115.0","5.4"
"Silence S04A 1","","Eléctricos puros","L7e","785","11.9","14.0","149.0","5.6"
"Silence S04B 1","","Eléctricos puros","L6e","785","10.0","6.0","175.0","5.6"
"Silence SEAT MÓ 125 PERFORMANCE 2","","Eléctricos puros","L3e","320","7.0","7.5","133.0","5.6"
"Silence SEAT MÓ eScooter 125 2 (Variante 3)","","Eléctricos puros","L3e","320","7.0","7.0","137.0","5.6"
"Silence Silence Silence S01 2 (Variante 2) 2","","Eléctricos puros","L3e","320","7.0","7.0","137.0","5.6"
"Skoda Canarias FABIA Ambition 1.0 TSI 70kW (95CV) Manual-5G MY20","","Gasolina","M1","1571","","","",""
"Skoda Canarias FABIA COMBI Ambition 1.0 TSI 70kW (95 CV) Manual-5G MY20","","Gasolina","M1","1596","","","",""
"Skoda Canarias FABIA COMBI Ambition 1.0 TSI 70kW (95 CV) Manual-5G MY20","","Gasolina","M1","1596","","","",""
"Skoda Canarias FABIA COMBI Connect 1.0 TSI 70kW (95 CV) Manual-5G MY20","","Gasolina","M1","1596","","","",""
"Skoda Canarias FABIA Connect 1.0 TSI 70kW (95 CV) Manual-5G MY20","","Gasolina","M1","1571","","","",""
"Skoda Canarias FABIA Connect Colour Concept1.0 TSI 70kW (95 CV) Manual-5G MY20","","Gasolina","M1","1571","","","",""
"Skoda Canarias FABIA Max 1.0 TSI 70kW (95CV) Manual-5G MY20","","Gasolina","M1","1571","","","",""
"Skoda Canarias FABIA Monte Carlo Connect 1.0 TSI 70kW (95CV) Manual-5G MY20","","Gasolina","M1","1571","","","",""
"Skoda Canarias FABIA Monte Carlo Connect 1.0 TSI 81kW (110CV) Manual-6G MY20","","Gasolina","M1","1571","","","",""
"Skoda Canarias KAMIQ Ambition 1.0 TSI 70kW (95CV) Manual-5G MY20","","Gasolina","M1","1704","","","",""
"Skoda Canarias KAMIQ Ambition 1.0 TSI 85kW (115CV) DSG MY20","","Gasolina","M1","1734","","","",""
"Skoda Canarias KAMIQ Ambition 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1714","","","",""
"Skoda Canarias KAMIQ Ambition 1.5 TSI 110kW (150CV) Manual-6G MY20","","Gasolina","M1","1764","","","",""
"Skoda Canarias KAMIQ Ambition Plus 1.0 TSI 70kW (95CV) Manual-5G MY20","","Gasolina","M1","1704","","","",""
"Skoda Canarias KAMIQ Ambition Plus 1.0 TSI 85kW (115CV) DSG MY20","","Gasolina","M1","1734","","","",""
"Skoda Canarias KAMIQ Ambition Plus 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1714","","","",""
"Skoda Canarias KAMIQ Ambition Plus 1.5 TSI 110kW (150CV) Manual-6G MY20","","Gasolina","M1","1764","","","",""
"Skoda Canarias KAMIQ Sport 1.0 TSI 85kW (115CV) DSG MY20","","Gasolina","M1","1734","","","",""
"Skoda Canarias KAMIQ Sport 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1714","","","",""
"Skoda Canarias KAMIQ Sport 1.5 TSI 110kW (150CV) DSG MY20","","Gasolina","M1","1774","","","",""
"Skoda Canarias KAMIQ Sport 1.5 TSI 110kW (150CV) Manual-6G MY20","","Gasolina","M1","1764","","","",""
"Skoda Canarias KAROQ Ambition 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1853","","","",""
"Skoda Canarias KAROQ Ambition 1.5 TSI 110kW (150CV) DSG MY20","","Gasolina","M1","1881","","","",""
"Skoda Canarias KAROQ Ambition Plus 1.0 TSI 70kW (95CV) Manual-5G MY20","","Gasolina","M1","1853","","","",""
"Skoda Canarias KAROQ Ambition Plus 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1933","","","",""
"Skoda Canarias KAROQ Ambition Plus 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1853","","","",""
"Skoda Canarias KAROQ Ambition Plus 1.5 TSI 110kW (150CV) DSG MY20","","Gasolina","M1","1881","","","",""
"Skoda Canarias KAROQ Ambition Plus 1.5 TSI 110kW (150CV) Manual-6G MY20","","Gasolina","M1","1933","","","",""
"Skoda Canarias KAROQ Ambition Plus 1.5 TSI 110kW (150CV) Manual-6G MY20","","Gasolina","M1","1933","","","",""
"Skoda Canarias KAROQ Drive 1.5 TSI 110kW (150CV) DSG MY20","","Gasolina","M1","1881","","","",""
"Skoda Canarias KAROQ Sportline 1.5 TSI 110kW (150CV) DSG MY20","","Gasolina","M1","1881","","","",""
"Skoda Canarias KAROQ Sportline 1.5 TSI 110kW (150CV) Manual-6G MY20","","Gasolina","M1","1933","","","",""
"Skoda Canarias KAROQ Style 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1853","","","",""
"Skoda Canarias KAROQ Style Plus 1.0 TSI 85kW (115CV) Manual-6G MY20","","Gasolina","M1","1853","","","",""
"Skoda Canarias KODIAQ Ambition 2.0 TDI 110 kW (150 CV) DSG MY20","","Gasóleo","M1","2349","","","",""
