"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"ALKE ATX 340 EDH Litio 20kwh","","Eléctricos puros","N1","2510","9.5","14.0","150.0","20.0"
"ALKE ATX 340 EDH plomo acido","","Eléctricos puros","N1","2510","13.0","14.0","90.0","14.4"
"ALKE ATX 340 EH Litio 10 kwh","","Eléctricos puros","N1","2510","9.5","14.0","80.0","10.0"
"ALKE ATX 340 EH Litio 20kwh","","Eléctricos puros","N1","2510","9.5","14.0","150.0","20.0"
"ALKE ATX 340 EH plomo acido","","Eléctricos puros","N1","2510","13.0","14.0","90.0","14.4"
"ALSTOM APTIS 2 Puertas dobles 350 kWh","","Eléctricos puros","M3","20000","82.0","180.0","341.0","350.0"
"ALSTOM APTIS 3 Puertas dobles 350 kWh","","Eléctricos puros","M3","20000","82.0","180.0","341.0","350.0"
"ARENA RES3 R30","","Eléctricos puros","L3e","254","4.4","3.2","100.0","2.7"
"ARENA VT3 R30","","Eléctricos puros","L3e","300","5.4","56.0","80.0","40.0"
"ARES R14 CAJA BASCULANTE","","Eléctricos puros","N1","2600","24.7","14.0","83.0","20.0"
"ARES R14 CAJA FIJA","","Eléctricos puros","N1","2600","24.7","14.0","83.0","20.0"
"ARES R14 CHASIS CABINA","","Eléctricos puros","N1","2600","24.7","14.0","83.0","20.0"
"ASKOLL eS3 EVO","","Eléctricos puros","L3e","245","3.9","3.0","96.0","2.8"
"ASKOLL NGS 3","","Eléctricos puros","L3e","245","3.9","3.0","96.0","2.8"
"ASKOLL PRO 70","","Eléctricos puros","L3e","245","3.9","3.0","96.0","2.8"
"ASKOLL XKP 70 Connect","","Eléctricos puros","L3e","260","4.7","3.0","90.0","2.8"
"Audi A1 Allstreet 25 TFSI 70 kW (95 CV) 5 vel. Adrenalin/Adrenalin Black line MY23","","Gasolina","M1","1660","","","",""
"Audi A1 Allstreet 25 TFSI 70 kW (95 CV) 5 vel. Basic MY23","","Gasolina","M1","1660","","","",""
