"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 115CV 4X2","","Híbridos de gasóleo","M1","2120","","","",""
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV 4X2","","Híbridos de gasóleo","M1","2120","","","",""
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV 4X4","","Híbridos de gasóleo","M1","2195","","","",""
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV DCT 4X2","","Híbridos de gasóleo","M1","2145","","","",""
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV DCT 4X4","","Híbridos de gasóleo","M1","2210","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Essential 4X2","","Gasolina","M1","2110","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Essential 4X4","","Gasolina","M1","2170","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Essential DCT 4X2","","Gasolina","M1","1240","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Essential DCT 4X4","","Gasolina","M1","2200","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme 4X2","","Gasolina","M1","2110","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme 4X4","","Gasolina","M1","2170","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme DCT 4X2","","Gasolina","M1","2140","","","",""
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme DCT 4X4","","Gasolina","M1","2200","","","",""
"Kia STINGER (MY22) 3.3 T-GDI GT 4x4 (MY22)","","Gasolina","M1","2325","","","",""
"Kia STINGER 2.0 T-GDi GT Line 4x2","","Gasolina","M1","2185","","","",""
"Kia STINGER 2.2 CRDi GT Line 4x2","","Gasóleo","M1","2260","","","",""
"Kia STINGER 2.2 CRDi GT Line 4x4","","Gasóleo","M1","2325","","","",""
"Kia STINGER 2.2 CRDi xTreme 4x2","","Gasóleo","M1","2260","","","",""
"Kia STINGER 3.3 T-GDi GT 4x4","","Gasolina","M1","2325","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT Concept","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT Drive","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT GT Line","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT GT Line (Pack Premium)","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 120CV Drive DCT","","Híbridos de gasolina","M1","1710","","","",""
"Kia STONIC 1.0 MHEV 120CV GT Line DCT","","Híbridos de gasolina","M1","1710","","","",""
"Kia STONIC 1.0 MHEV 120CV GT Line DCT (Pack Premium)","","Híbridos de gasolina","M1","1710","","","",""
"Kia STONIC 1.0 MHEV 120CV iMT Drive","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 120CV iMT GT Line","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 120CV iMT GT Line (Pack Premium)","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV iMT Style Edition 100CV","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.2 DPI Concept","","Gasolina","M1","1600","","","",""
"Kia STONIC 1.2 DPI Drive","","Gasolina","M1","1600","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Concept 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Drive 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Emotion 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Tech 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.5 MHEV Emotion DCT","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.5 MHEV Emotion DCT (Pack Premium)","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.5 MHEV Emotion DCT (Pack Yellow)","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Drive","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Emotion","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Emotion (Pack Premium)","","Híbridos de gasolina","M1","1860","","","",""
