"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Volvo S60 Recharge Híbrido Enchufable, Core, AWD, T8 MY23","","Híbridos enchufables","M1","2500","16.9","107.0","94.0","18.8"
"Volvo S60 Recharge Híbrido Enchufable, Plus, AWD, T8 MY23","","Híbridos enchufables","M1","2500","16.9","107.0","94.0","18.8"
"Volvo S60 Recharge Híbrido Enchufable, Ultimate, AWD, T8 MY23","","Híbridos enchufables","M1","2500","16.9","107.0","94.0","18.8"
"Volvo S60 Recharge, AWD, Inscription, Inscription Expression, R-Design T8 MY22","","Híbridos enchufables","M1","2500","14.8","117.0","58.0","6.0"
"Volvo S60 Recharge, AWD, Polestar, MY22","","Híbridos enchufables","M1","2500","14.8","117.0","58.0","6.0"
"Volvo S90 Gasóleo AWD Core, Plus, Ultimate, B5 MY24","","Híbridos de gasóleo","M1","2430","","","",""
"Volvo S90 Gasóleo, Core, AWD, B5 MY23","","Híbridos de gasóleo","M1","2430","","","",""
"Volvo S90 Gasóleo, Plus, AWD, B5 MY23","","Híbridos de gasóleo","M1","2430","","","",""
"Volvo S90 Gasóleo, Ultimate, AWD, B5 MY23","","Híbridos de gasóleo","M1","2430","","","",""
"Volvo S90 Gasolina, Core, B4 MY23","","Híbridos de gasolina","M1","2300","","","",""
"Volvo S90 Gasolina, Core, Plus, B4 MY24","","Híbridos de gasolina","M1","2300","","","",""
"Volvo S90 Gasolina, Plus, B4 MY23","","Híbridos de gasolina","M1","2300","","","",""
"Volvo S90 Gasolina, Ultimate, B4 MY23","","Híbridos de gasolina","M1","2300","","","",""
"Volvo S90 Híbrido Enchufable eAWD, Plus, Ultimate T8 MY24","","Híbridos enchufables","M1","2570","17.1","107.0","74.0","18.8"
"Volvo S90 Inscription, Momentum Pro, R-design B4 MY22","","Híbridos de gasolina","M1","2300","","","",""
"Volvo S90 Inscription, Momentum Pro, R-design B5 MY22","","Híbridos de gasóleo","M1","2430","","","",""
"Volvo S90 Recharge Plug-in Hybrid, Core, AWD,T8 MY23","","Híbridos enchufables","M1","2570","17.1","107.0","90.0","18.8"
"Volvo S90 Recharge Plug-in Hybrid, Plus, AWD,T8 MY23","","Híbridos enchufables","M1","2570","17.1","107.0","90.0","18.8"
"Volvo S90 Recharge Plug-in Hybrid, Ultimate, AWD,T8 MY23","","Híbridos enchufables","M1","2570","17.1","107.0","90.0","18.8"
