"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"LIGIER PROFESSIONAL PULSE 4 K221","","Eléctricos puros","N1","1232","11.5","8.1","106.0","9.6"
"LIGIER PROFESSIONAL PULSE 4 K231","","Eléctricos puros","N1","1209","10.6","8.1","94.0","8.6"
"LIGIER PROFESSIONAL PULSE 4 K241","","Eléctricos puros","N1","1284","12.1","8.1","150.0","14.4"
"LIGIER PROFESSIONAL PULSE 4 K251","","Eléctricos puros","N1","1284","10.3","8.1","194.0","17.2"
"LIGIER PROFESSIONAL PULSE 4 L111","","Eléctricos puros","N1","1195","12.9","8.1","78.0","7.2"
"LIGIER PROFESSIONAL PULSE 4 L121","","Eléctricos puros","N1","1217","11.5","8.1","106.0","9.6"
"LIGIER PROFESSIONAL PULSE 4 L131","","Eléctricos puros","N1","1195","10.6","8.1","94.0","8.6"
"LIGIER PROFESSIONAL PULSE 4 L141","","Eléctricos puros","N1","1269","12.1","8.1","150.0","14.4"
"LIGIER PROFESSIONAL PULSE 4 L151","","Eléctricos puros","N1","1269","10.3","8.1","194.0","17.2"
"LIGIER PROFESSIONAL PULSE 4 L211","","Eléctricos puros","N1","1223","12.9","8.1","78.0","7.2"
"LIGIER PROFESSIONAL PULSE 4 L221","","Eléctricos puros","N1","1246","11.5","8.1","106.0","9.6"
"LIGIER PROFESSIONAL PULSE 4 L231","","Eléctricos puros","N1","1223","10.6","8.1","94.0","8.6"
"LIGIER PROFESSIONAL PULSE 4 L241","","Eléctricos puros","N1","1298","12.1","8.1","150.0","14.4"
"LIGIER PROFESSIONAL PULSE 4 L251","","Eléctricos puros","N1","1298","10.3","8.1","194.0","17.2"
"LIGIER PROFESSIONAL PULSE 4 L2FA","","Eléctricos puros","L7e","944","15.2","8.2","133.0","9.6"
"LIGIER PROFESSIONAL PULSE 4 L2FB","","Eléctricos puros","L7e","1044","15.2","8.2","133.0","9.6"
"LIGIER PROFESSIONAL PULSE 4 L2FF","","Eléctricos puros","L7e","944","15.2","8.2","133.0","9.6"
