"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) 6 vel. MY 20","","Gasolina","M1","1685","","","",""
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) 6 vel. MY19","","Gasolina","M1","1685","","","",""
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) 6 vel. MY21","","Gasolina","M1","1685","","","",""
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) S tronic 7 vel MY21","","Gasolina","M1","1720","","","",""
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) S tronic 7 vel MY21","","Gasolina","M1","1720","","","",""
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) S tronic MY19","","Gasolina","M1","1720","","","",""
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic 7 vel MY21","","Gasolina","M1","1800","","","",""
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic 7 vel. Tourist Trophy MY23","","Gasolina","M1","1805","","","",""
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","Gasolina","M1","1800","","","",""
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","Gasolina","M1","1800","","","",""
"Audi TT COUPÉ TT RS TFSI quattro 294 kW (400 CV) S tronic 7 vel. Coupé MY23","","Gasolina","M1","1875","","","",""
"Audi TT COUPÉ TT RS TFSI quattro 294 kW (400 CV) S tronic 7 vel. RS MY21","","Gasolina","M1","1875","","","",""
"Audi TT ROADSTER 40 TFSI 145 kW (197 CV) S tronic MY 20","","Gasolina","M1","1715","","","",""
"Audi TT ROADSTER 40 TFSI 145 kW (197 CV) S tronic MY19","","Gasolina","M1","1715","","","",""
"Audi TT ROADSTER 45 TFSI 180 kW (245 CV) S tronic MY19","","Gasolina","M1","1730","","","",""
"Audi TT ROADSTER 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","Gasolina","M1","1810","","","",""
"Audi TT ROADSTER 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","Gasolina","M1","1810","","","",""
"Audi TT RS COUPÉ 294 kW (400CV) S tronic MY 20","","Gasolina","M1","1875","","","",""
"Audi TT RS COUPÉ 294 kW (400CV) S tronic MY19","","Gasolina","M1","1875","","","",""
"Audi TT RS ROADSTER 294 kW (400CV) S tronic MY 20","","Gasolina","M1","1885","","","",""
"Audi TT RS ROADSTER 294 kW (400CV) S tronic MY19","","Gasolina","M1","1885","","","",""
"Audi TT S Coupe TFSI 225 kW (306CV) S tronic MY19","","Gasolina","M1","1815","","","",""
"Audi TT S Roadster TFSI 225 kW (306CV) S tronic MY19","","Gasolina","M1","1825","","","",""
"Audi TTS COUPÉ TFSI 225 kW (306CV) S tronic MY 20","","Gasolina","M1","1815","","","",""
"Audi TTS ROADSTER TFSI 225 kW (306CV) S tronic MY 20","","Gasolina","M1","1825","","","",""
"BLUESHARK R1 Lite HS","","Eléctricos puros","L3e","280","3.6","5.0","80.0","1.4"
"BLUESHARK R1 PRO HS","","Eléctricos puros","L3e","280","3.6","5.0","80.0","1.4"
"BMW 225 e xDrive Active Tourer 21EA","","Híbridos enchufables","M1","1825","17.0","80.0","92.0","14.2"
"BMW 230 e xDrive Active Tourer 51BX","","Híbridos enchufables","M1","1845","16.9","130.0","93.0","14.2"
"BMW 320e 18FS","","Híbridos enchufables","M1","2290","15.8","80.0","62.0","11.2"
"BMW 320e xDrive 51FY","","Híbridos enchufables","M1","1880","16.7","80.0","59.0","11.2"
"BMW 330 e 28FS","","Híbridos enchufables","M1","1770","20.3","80.0","62.0","11.2"
"BMW 330e xDrive Touring 71CY","","Híbridos enchufables","M1","1880","21.5","80.0","58.0","11.2"
"BMW 530e 71FJ","","Híbridos enchufables","M1","2655","21.0","135.0","101.0","19.4"
"BMW 550e xDrive 11FK","","Híbridos enchufables","M1","2805","22.9","145.0","89.0","19.0"
"BMW 750e xDrive 41EH","","Híbridos enchufables","M1","2380","22.8","145.0","87.0","18.7"
"BMW i i3 8P21","","Eléctricos puros","M1","1710","13.1","125.0","330.0","42.2"
"BMW i i3 BEV i3 Grupo 1 Automatico (I01) (7Z21)","","Eléctricos puros","M1","1670","13.1","125.0","300.0","33.2"
"BMW i i3 BEV i3 Grupo 2 Automatico (I01) (7Z21)","","Eléctricos puros","M1","1670","13.6","125.0","290.0","33.2"
"BMW i i3 REEV i3 Grupo 1 Automatico (I01) (CO2 13) (7Z41)","","Eléctricos puros","M1","1760","11.5","125.0","235.0","33.2"
"BMW i i3 REEV i3 Grupo 2 Automatico (I01) (CO2 14) (7Z41)","","Eléctricos puros","M1","1760","11.9","125.0","225.0","33.2"
"BMW i i3S 8P61","","Eléctricos puros","M1","1730","14.0","125.0","330.0","42.2"
"BMW i i3s BEV i3s Automatico (I01) (7Z61)","","Eléctricos puros","M1","1700","14.3","135.0","280.0","33.2"
