"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Dacia Nuevo Duster (fase 2) JD1 TCe 1.0 74kW (100CV) ECO-G 4X2 (semi: D2 2 MTG 6US,N2 2 MTG 6US)","","Gases licuados del petróleo (GLP)","M1","1760","","","",""
"Dacia Nuevo Duster (fase 2) JD1 TCe 1.0 74kW (100CV)ECO-G 4X2(semi:D3 2 MTG 6US,N3F2TMTG 6US,S3 2 MTG 6US,X3 2 MTG 6US,N3GF2TMTG6US)","","Gases licuados del petróleo (GLP)","M1","1773","","","",""
"Dacia Nuevo Duster (fase 2) JD1 TCe 110kW (150CV) 4X2 EDC (semi: D3 2 M3A 6US, A3 2 M3A 6US, N3F2TM3A 6US, S3 2 M3A 6US)","","Gasolina","M1","1778","","","",""
"Dacia Nuevo Duster (fase 2) JD1 TCe 110kW (150CV) 4X2 EDC (semi: X3 2 M3A 6US, N3GF2TM3A6US)","","Gasolina","M1","1778","","","",""
"Dacia Nuevo Duster (fase 2) JD1 TCe 96kW (130CV) 4X2 GPF (semi: D2 2 MFM 6US)","","Gasolina","M1","1767","","","",""
"Dacia Nuevo Duster (fase 2) JD1 TCe 96kW (130CV) 4X2 GPF (semi: D3 2 MFM 6US ,A3 2 MFM 6US,D3F2TMFM 6US)","","Gasolina","M1","1767","","","",""
"Dacia Nuevo Duster (fase 2) JD1 TCe 96kW (130CV) 4X2 GPF (semi: N3GF2TMFM6US)","","Gasolina","M1","1767","","","",""
"Dacia Nuevo Jogger RI1 Hybrid 105kW (140CV) 5 plazas (semi: CMB N8 6W8Y, XTB N8 6W8Y)","","Híbridos de gasolina","M1","1825","","36.0","",""
"Dacia Nuevo Jogger RI1 Hybrid 105kW (140CV) 7 plazas (semi: CMB7 N8 6W8Y,SLBH7 N8 6W8Y, XTB7 N8 6W8Y)","","Híbridos de gasolina","M1","1995","","36.0","","1.2"
"Dacia Nuevo Jogger RI1 Tce 74kW (100CV) ECO-G  (7 plazas) (semi: CMB7 MT 6UGS, XTVB7 MT6UGS)","","Gases licuados del petróleo (GLP)","M1","1889","","","",""
"Dacia Nuevo Jogger RI1 Tce 74kW (100CV) ECO-G (5 plazas) (semi: ESB MT 6UGS,CMB MT 6UGS,SLVB MT 6UGS, XTVB MT 6UGS)","","Gases licuados del petróleo (GLP)","M1","1724","","","",""
"Dacia Nuevo Jogger RI1 Tce 74kW (100CV) ECO-G (5 plazas) (semi: EST MT 6UGS,CMF MT 6UGS,SLV MT 6UGS)","","Gases licuados del petróleo (GLP)","M1","1724","","","",""
"Dacia Nuevo Jogger RI1 Tce 74kW (100CV) ECO-G (7 plazas) (semi: CM7 MT6UGS,SLV7 MT 6UGS)","","Gases licuados del petróleo (GLP)","M1","1889","","","",""
